Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
107,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,39.0
108,33.0,34.0,37.0,36.0,34.0,37.0,34.0,37.0,37.0,33.0,35.0,33.0
109,35.0,36.0,38.0,36.0,34.0,38.0,34.0,38.0,38.0,35.0,36.0,36.0
110,35.0,36.0,39.0,40.0,34.0,38.0,34.0,38.0,39.0,35.0,39.0,35.0
111,40.0,41.0,41.0,40.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,40.0
112,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
113,42.0,43.0,43.0,42.0,41.0,43.0,41.0,43.0,43.0,42.0,42.0,42.0
114,40.0,41.0,41.0,40.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,40.0
115,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
116,42.0,43.0,44.0,42.0,41.0,44.0,41.0,44.0,44.0,42.0,42.0,42.0
117,34.0,35.0,38.0,36.0,34.0,38.0,34.0,38.0,38.0,34.0,36.0,34.0
118,36.0,36.0,39.0,36.0,36.0,39.0,36.0,39.0,39.0,36.0,36.0,38.0
119,39.0,40.0,44.0,40.0,38.0,44.0,38.0,44.0,44.0,39.0,40.0,39.0
120,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
121,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,43.0,43.0
122,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
123,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
124,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,43.0,43.0
125,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
126,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
127,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
128,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
129,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
130,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
131,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
132,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
133,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
134,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
135,34.0,35.0,38.0,37.0,34.0,38.0,34.0,38.0,39.0,34.0,37.0,35.0
136,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,40.0,36.0,36.0,39.0
137,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,43.0,40.0,41.0,40.0
138,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,42.0,42.0
139,37.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,43.0
140,37.0,38.0,40.0,40.0,40.0,40.0,37.0,39.0,43.0,40.0,43.0,43.0
141,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,43.0
142,38.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,44.0
143,41.0,40.0,43.0,41.0,41.0,43.0,42.0,43.0,47.0,41.0,47.0,47.0
144,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,43.0
145,37.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,44.0
146,41.0,40.0,43.0,41.0,41.0,43.0,42.0,43.0,47.0,41.0,47.0,47.0
147,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,43.0
148,41.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,44.0
149,42.0,40.0,43.0,42.0,41.0,43.0,42.0,43.0,47.0,41.0,47.0,47.0
150,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,43.0
151,41.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,44.0
152,42.0,40.0,43.0,42.0,41.0,43.0,42.0,43.0,47.0,41.0,47.0,47.0
153,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,42.0,42.0
154,37.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,43.0
155,41.0,40.0,42.0,41.0,41.0,42.0,41.0,42.0,47.0,41.0,47.0,47.0
156,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0,40.0,42.0,42.0
157,41.0,36.0,41.0,37.0,36.0,41.0,41.0,41.0,42.0,36.0,42.0,43.0
158,42.0,39.0,42.0,42.0,40.0,42.0,42.0,42.0,46.0,40.0,46.0,46.0
159,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,42.0,42.0
160,41.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,43.0
161,42.0,40.0,42.0,42.0,41.0,42.0,42.0,42.0,47.0,41.0,47.0,47.0
162,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,42.0,42.0
163,38.0,37.0,42.0,37.0,37.0,42.0,42.0,42.0,43.0,37.0,43.0,43.0
164,41.0,40.0,42.0,41.0,41.0,42.0,41.0,42.0,47.0,41.0,47.0,47.0
165,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,39.0,35.0,37.0,35.0
166,36.0,30.0,35.0,31.0,31.0,36.0,36.0,36.0,36.0,31.0,36.0,40.0
167,35.0,33.0,39.0,35.0,34.0,39.0,35.0,39.0,40.0,34.0,41.0,40.0
