Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
152,38.0,37.0,36.0,41.0,39.0,33.0,37.0,46.0,46.0,46.0,42.0,44.0,44.0,39.0,42.0
153,33.0,32.0,31.0,35.0,32.0,31.0,32.0,41.0,41.0,41.0,37.0,39.0,39.0,34.0,43.0
154,38.0,37.0,36.0,38.0,37.0,34.0,37.0,46.0,46.0,46.0,39.0,44.0,43.0,39.0,42.0
155,38.0,38.0,36.0,38.0,37.0,33.0,38.0,46.0,46.0,46.0,39.0,44.0,44.0,39.0,43.0
156,36.0,30.0,30.0,34.0,32.0,30.0,30.0,40.0,40.0,40.0,37.0,37.0,37.0,33.0,41.0
157,36.0,35.0,35.0,37.0,35.0,33.0,35.0,45.0,45.0,45.0,42.0,43.0,44.0,38.0,40.0
158,37.0,35.0,36.0,40.0,37.0,33.0,35.0,46.0,46.0,46.0,41.0,42.0,43.0,39.0,40.0
159,36.0,30.0,30.0,35.0,33.0,30.0,30.0,40.0,40.0,40.0,37.0,37.0,37.0,33.0,41.0
160,36.0,36.0,35.0,37.0,35.0,33.0,36.0,45.0,45.0,45.0,42.0,44.0,44.0,38.0,41.0
161,37.0,36.0,36.0,40.0,38.0,33.0,36.0,46.0,46.0,46.0,41.0,43.0,43.0,39.0,41.0
162,32.0,31.0,30.0,34.0,31.0,31.0,31.0,40.0,40.0,40.0,36.0,38.0,38.0,33.0,42.0
163,37.0,36.0,35.0,37.0,36.0,33.0,36.0,45.0,45.0,45.0,39.0,44.0,44.0,38.0,41.0
164,37.0,37.0,36.0,37.0,37.0,33.0,37.0,46.0,46.0,46.0,39.0,43.0,43.0,39.0,42.0
165,32.0,30.0,30.0,32.0,31.0,30.0,30.0,40.0,40.0,40.0,36.0,38.0,37.0,33.0,43.0
166,34.0,33.0,32.0,33.0,34.0,33.0,33.0,42.0,42.0,42.0,38.0,44.0,43.0,35.0,38.0
167,34.0,33.0,32.0,38.0,33.0,33.0,33.0,42.0,42.0,42.0,38.0,40.0,39.0,35.0,38.0
