Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
65,59.0,56.0,56.0,56.0,59.0,62.0,62.0,62.0,62.0,57.0,62.0
66,58.0,54.0,54.0,54.0,58.0,62.0,62.0,61.0,61.0,57.0,62.0
67,63.0,60.0,60.0,60.0,63.0,59.0,59.0,59.0,59.0,54.0,59.0
68,60.0,56.0,56.0,56.0,59.0,62.0,62.0,63.0,63.0,58.0,62.0
69,61.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,56.0,61.0
70,63.0,63.0,63.0,63.0,63.0,59.0,59.0,63.0,63.0,58.0,59.0
71,63.0,59.0,59.0,59.0,63.0,63.0,63.0,60.0,60.0,57.0,63.0
72,61.0,58.0,58.0,58.0,61.0,62.0,62.0,60.0,60.0,57.0,62.0
73,63.0,63.0,63.0,63.0,63.0,60.0,60.0,62.0,62.0,57.0,60.0
74,64.0,60.0,60.0,60.0,64.0,64.0,64.0,63.0,63.0,62.0,64.0
75,58.0,54.0,54.0,54.0,58.0,62.0,62.0,60.0,60.0,57.0,62.0
76,59.0,58.0,58.0,58.0,59.0,60.0,60.0,62.0,62.0,57.0,60.0
77,64.0,60.0,60.0,60.0,64.0,64.0,64.0,63.0,63.0,62.0,64.0
78,58.0,55.0,55.0,55.0,58.0,59.0,59.0,59.0,61.0,58.0,58.0
79,59.0,60.0,60.0,60.0,59.0,59.0,59.0,55.0,59.0,55.0,59.0
80,60.0,56.0,56.0,56.0,59.0,59.0,59.0,59.0,63.0,59.0,59.0
81,61.0,58.0,58.0,58.0,61.0,61.0,61.0,58.0,61.0,57.0,61.0
82,63.0,63.0,63.0,63.0,63.0,59.0,59.0,59.0,63.0,59.0,59.0
83,63.0,60.0,60.0,60.0,63.0,63.0,63.0,59.0,60.0,58.0,63.0
84,61.0,58.0,58.0,58.0,61.0,61.0,61.0,58.0,61.0,57.0,61.0
85,63.0,63.0,63.0,63.0,63.0,60.0,60.0,59.0,62.0,58.0,60.0
86,64.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,63.0,64.0
87,58.0,55.0,55.0,55.0,58.0,59.0,59.0,58.0,61.0,57.0,59.0
88,59.0,58.0,58.0,58.0,59.0,60.0,60.0,59.0,62.0,58.0,60.0
89,64.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,63.0,64.0
90,59.0,58.0,58.0,58.0,60.0,58.0,59.0,58.0,59.0,57.0,59.0
91,60.0,60.0,60.0,60.0,60.0,55.0,55.0,59.0,59.0,58.0,55.0
92,60.0,60.0,60.0,60.0,60.0,59.0,59.0,54.0,55.0,55.0,58.0
93,61.0,58.0,58.0,58.0,61.0,61.0,61.0,57.0,61.0,58.0,61.0
94,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,63.0,59.0
95,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,60.0,60.0,63.0
96,61.0,58.0,58.0,58.0,61.0,61.0,61.0,58.0,61.0,58.0,61.0
97,59.0,59.0,59.0,59.0,59.0,60.0,60.0,64.0,64.0,63.0,59.0
98,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,60.0,60.0,63.0
99,61.0,58.0,58.0,58.0,61.0,61.0,61.0,57.0,60.0,57.0,61.0
100,59.0,59.0,59.0,59.0,59.0,60.0,60.0,63.0,63.0,62.0,59.0
101,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,63.0
102,61.0,58.0,58.0,58.0,61.0,61.0,61.0,57.0,60.0,57.0,61.0
103,59.0,59.0,59.0,59.0,59.0,60.0,60.0,63.0,63.0,62.0,59.0
104,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,63.0
105,58.0,55.0,55.0,55.0,58.0,59.0,59.0,58.0,58.0,57.0,59.0
106,54.0,54.0,54.0,54.0,54.0,60.0,60.0,59.0,59.0,58.0,59.0
107,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,59.0,58.0,59.0
108,53.0,55.0,55.0,55.0,53.0,59.0,59.0,55.0,59.0,55.0,58.0
109,53.0,56.0,56.0,56.0,53.0,53.0,53.0,49.0,53.0,49.0,55.0
110,54.0,56.0,56.0,56.0,54.0,55.0,55.0,53.0,57.0,54.0,55.0
111,58.0,58.0,58.0,58.0,58.0,59.0,59.0,54.0,58.0,54.0,58.0
112,59.0,59.0,59.0,59.0,59.0,55.0,55.0,53.0,57.0,54.0,55.0
113,60.0,60.0,60.0,60.0,59.0,58.0,57.0,55.0,59.0,55.0,59.0
114,58.0,58.0,58.0,58.0,58.0,59.0,59.0,54.0,58.0,54.0,58.0
115,59.0,59.0,59.0,59.0,59.0,60.0,59.0,55.0,59.0,55.0,59.0
116,60.0,61.0,61.0,61.0,59.0,60.0,59.0,60.0,64.0,60.0,60.0
117,53.0,55.0,55.0,55.0,53.0,59.0,59.0,54.0,58.0,54.0,58.0
118,54.0,56.0,56.0,56.0,54.0,60.0,59.0,55.0,59.0,55.0,59.0
119,58.0,61.0,61.0,61.0,58.0,60.0,59.0,60.0,64.0,60.0,60.0
120,59.0,58.0,58.0,59.0,58.0,58.0,59.0,54.0,58.0,54.0,58.0
121,60.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,59.0,55.0,54.0
122,60.0,60.0,60.0,60.0,60.0,59.0,59.0,50.0,54.0,55.0,58.0
123,59.0,58.0,58.0,59.0,58.0,59.0,59.0,53.0,57.0,54.0,58.0
124,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,60.0,59.0
125,64.0,64.0,64.0,64.0,64.0,64.0,64.0,55.0,59.0,57.0,63.0
126,58.0,58.0,58.0,58.0,58.0,59.0,59.0,54.0,58.0,54.0,58.0
127,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,64.0,60.0,59.0
128,64.0,64.0,64.0,64.0,64.0,64.0,64.0,55.0,59.0,57.0,63.0
129,58.0,58.0,58.0,58.0,58.0,59.0,58.0,53.0,57.0,53.0,57.0
130,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,63.0,59.0,59.0
131,64.0,64.0,64.0,64.0,64.0,64.0,64.0,55.0,59.0,56.0,63.0
132,58.0,58.0,58.0,58.0,58.0,59.0,59.0,53.0,57.0,54.0,58.0
133,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,63.0,59.0,59.0
134,64.0,64.0,64.0,64.0,64.0,64.0,64.0,55.0,59.0,57.0,63.0
135,53.0,55.0,55.0,55.0,53.0,59.0,59.0,54.0,58.0,54.0,58.0
136,54.0,54.0,54.0,54.0,54.0,60.0,60.0,55.0,59.0,55.0,59.0
137,59.0,59.0,59.0,59.0,59.0,60.0,60.0,55.0,59.0,57.0,59.0
138,59.0,60.0,60.0,60.0,60.0,54.0,55.0,50.0,58.0,54.0,54.0
139,53.0,57.0,57.0,57.0,54.0,48.0,49.0,52.0,52.0,53.0,50.0
140,54.0,56.0,56.0,56.0,56.0,50.0,51.0,52.0,52.0,56.0,50.0
141,59.0,60.0,60.0,60.0,60.0,59.0,60.0,50.0,60.0,55.0,59.0
142,53.0,57.0,57.0,57.0,54.0,53.0,54.0,55.0,55.0,56.0,55.0
143,55.0,56.0,56.0,56.0,56.0,55.0,56.0,53.0,56.0,57.0,55.0
144,59.0,59.0,59.0,59.0,59.0,59.0,60.0,51.0,60.0,54.0,59.0
145,53.0,57.0,57.0,57.0,53.0,53.0,54.0,55.0,55.0,56.0,55.0
146,55.0,56.0,56.0,56.0,55.0,55.0,56.0,52.0,56.0,56.0,55.0
147,58.0,59.0,59.0,59.0,59.0,59.0,59.0,49.0,59.0,54.0,58.0
148,52.0,56.0,56.0,56.0,53.0,53.0,53.0,55.0,55.0,56.0,55.0
149,55.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,55.0,57.0,54.0
150,59.0,59.0,59.0,59.0,59.0,59.0,59.0,50.0,59.0,54.0,58.0
151,53.0,57.0,57.0,57.0,53.0,54.0,54.0,55.0,55.0,56.0,55.0
152,55.0,56.0,56.0,56.0,55.0,55.0,55.0,54.0,55.0,57.0,55.0
153,58.0,58.0,58.0,58.0,58.0,59.0,59.0,50.0,58.0,54.0,58.0
154,52.0,56.0,56.0,56.0,52.0,53.0,53.0,55.0,55.0,56.0,55.0
155,55.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,56.0,55.0
156,57.0,58.0,58.0,58.0,58.0,58.0,58.0,48.0,58.0,53.0,57.0
157,51.0,55.0,55.0,55.0,52.0,52.0,52.0,54.0,54.0,55.0,54.0
158,54.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,56.0,53.0
159,58.0,58.0,58.0,58.0,58.0,59.0,59.0,49.0,58.0,53.0,58.0
160,52.0,56.0,56.0,56.0,52.0,53.0,53.0,54.0,54.0,55.0,55.0
161,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,54.0,56.0,54.0
162,58.0,58.0,58.0,58.0,58.0,59.0,59.0,49.0,58.0,54.0,58.0
163,52.0,56.0,56.0,56.0,52.0,53.0,53.0,54.0,54.0,55.0,55.0
164,55.0,54.0,54.0,54.0,55.0,55.0,55.0,53.0,53.0,56.0,54.0
165,53.0,53.0,53.0,53.0,53.0,59.0,59.0,50.0,58.0,54.0,58.0
166,47.0,51.0,51.0,51.0,47.0,53.0,53.0,53.0,52.0,53.0,55.0
167,50.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,52.0,56.0,51.0
