Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
102,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,55.0
103,59.0,58.0,58.0,59.0,55.0,55.0,54.0,54.0,60.0
104,55.0,54.0,54.0,60.0,60.0,60.0,60.0,60.0,56.0
105,46.0,49.0,49.0,58.0,58.0,58.0,58.0,58.0,51.0
106,52.0,54.0,54.0,59.0,55.0,55.0,55.0,55.0,56.0
107,48.0,50.0,50.0,60.0,60.0,60.0,60.0,60.0,53.0
108,45.0,46.0,43.0,56.0,54.0,54.0,53.0,53.0,48.0
109,50.0,48.0,48.0,51.0,49.0,49.0,48.0,48.0,50.0
110,45.0,48.0,46.0,51.0,49.0,49.0,48.0,48.0,50.0
111,54.0,51.0,49.0,56.0,54.0,54.0,54.0,53.0,54.0
112,59.0,54.0,54.0,52.0,49.0,49.0,48.0,48.0,55.0
113,55.0,52.0,53.0,55.0,52.0,52.0,53.0,53.0,50.0
114,55.0,53.0,49.0,56.0,54.0,54.0,54.0,54.0,55.0
115,60.0,53.0,53.0,58.0,55.0,55.0,54.0,54.0,54.0
116,56.0,53.0,53.0,58.0,55.0,55.0,56.0,56.0,53.0
117,48.0,46.0,45.0,56.0,55.0,55.0,55.0,55.0,51.0
118,53.0,49.0,49.0,58.0,55.0,55.0,55.0,55.0,54.0
119,49.0,47.0,46.0,57.0,56.0,56.0,56.0,56.0,53.0
120,54.0,51.0,51.0,56.0,53.0,53.0,55.0,54.0,55.0
121,55.0,58.0,58.0,55.0,52.0,52.0,54.0,53.0,54.0
122,56.0,56.0,56.0,51.0,52.0,52.0,55.0,54.0,52.0
123,56.0,51.0,51.0,57.0,58.0,58.0,58.0,58.0,58.0
124,58.0,57.0,57.0,58.0,55.0,55.0,55.0,54.0,60.0
125,57.0,56.0,56.0,57.0,58.0,58.0,58.0,58.0,56.0
126,54.0,51.0,48.0,56.0,59.0,59.0,59.0,59.0,55.0
127,59.0,54.0,54.0,57.0,54.0,54.0,54.0,54.0,60.0
128,56.0,53.0,53.0,57.0,59.0,59.0,59.0,59.0,56.0
129,55.0,51.0,51.0,56.0,57.0,57.0,57.0,57.0,58.0
130,59.0,56.0,56.0,57.0,55.0,55.0,55.0,55.0,61.0
131,56.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,57.0
132,54.0,50.0,50.0,56.0,58.0,58.0,58.0,58.0,56.0
133,60.0,53.0,53.0,58.0,55.0,55.0,55.0,55.0,61.0
134,56.0,54.0,54.0,60.0,60.0,60.0,60.0,60.0,57.0
135,47.0,45.0,45.0,57.0,55.0,55.0,55.0,55.0,52.0
136,53.0,49.0,49.0,58.0,55.0,55.0,55.0,55.0,57.0
137,49.0,49.0,49.0,60.0,60.0,60.0,60.0,60.0,54.0
138,55.0,52.0,52.0,51.0,48.0,48.0,54.0,52.0,54.0
139,56.0,56.0,56.0,50.0,47.0,46.0,49.0,47.0,52.0
140,56.0,54.0,54.0,48.0,47.0,47.0,53.0,53.0,53.0
141,55.0,55.0,53.0,55.0,53.0,53.0,55.0,54.0,55.0
142,57.0,57.0,57.0,53.0,50.0,49.0,53.0,52.0,55.0
143,57.0,57.0,57.0,54.0,53.0,53.0,54.0,54.0,55.0
144,56.0,56.0,51.0,56.0,54.0,54.0,55.0,54.0,54.0
145,56.0,58.0,58.0,54.0,49.0,49.0,50.0,49.0,55.0
146,57.0,55.0,55.0,55.0,54.0,53.0,54.0,53.0,55.0
147,56.0,54.0,52.0,58.0,58.0,58.0,58.0,58.0,57.0
148,57.0,56.0,56.0,59.0,54.0,54.0,54.0,53.0,59.0
149,58.0,57.0,57.0,56.0,58.0,58.0,58.0,58.0,56.0
150,57.0,55.0,52.0,59.0,59.0,59.0,59.0,59.0,58.0
151,58.0,57.0,57.0,60.0,54.0,54.0,54.0,54.0,60.0
152,58.0,55.0,55.0,57.0,59.0,59.0,59.0,59.0,56.0
153,54.0,52.0,48.0,59.0,59.0,59.0,59.0,59.0,54.0
154,59.0,54.0,54.0,60.0,54.0,54.0,54.0,54.0,60.0
155,56.0,55.0,55.0,57.0,59.0,59.0,59.0,59.0,55.0
156,55.0,53.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0
157,58.0,55.0,55.0,58.0,53.0,53.0,54.0,54.0,60.0
158,57.0,56.0,56.0,55.0,57.0,57.0,57.0,57.0,55.0
159,56.0,54.0,51.0,58.0,58.0,58.0,58.0,58.0,58.0
160,59.0,56.0,56.0,59.0,54.0,54.0,54.0,54.0,61.0
161,57.0,55.0,55.0,56.0,58.0,58.0,58.0,58.0,56.0
162,54.0,51.0,50.0,58.0,58.0,58.0,58.0,58.0,55.0
163,60.0,53.0,53.0,59.0,54.0,54.0,54.0,54.0,61.0
164,56.0,54.0,54.0,56.0,58.0,58.0,58.0,58.0,56.0
165,47.0,45.0,45.0,56.0,54.0,54.0,54.0,54.0,51.0
166,53.0,49.0,49.0,56.0,54.0,54.0,54.0,54.0,57.0
167,49.0,50.0,50.0,56.0,54.0,54.0,54.0,54.0,53.0
