Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
123,50.0,51.0,48.0,48.0,46.0,46.0,46.0,46.0,48.0,50.0,44.0,48.0,44.0,48.0,48.0
124,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,50.0,48.0,48.0,48.0,48.0,48.0
125,50.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,49.0,49.0,48.0,48.0
126,49.0,51.0,49.0,49.0,46.0,46.0,46.0,46.0,47.0,49.0,45.0,47.0,45.0,49.0,49.0
127,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
128,50.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0
129,49.0,50.0,48.0,48.0,45.0,45.0,45.0,45.0,47.0,49.0,43.0,47.0,43.0,47.0,47.0
130,49.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,49.0,47.0,47.0,47.0,48.0,48.0
131,49.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,49.0,49.0
132,49.0,51.0,48.0,48.0,45.0,45.0,45.0,45.0,47.0,49.0,44.0,47.0,44.0,48.0,48.0
133,49.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0
134,50.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,49.0,49.0,48.0,48.0
135,48.0,50.0,49.0,48.0,44.0,44.0,44.0,44.0,47.0,48.0,45.0,46.0,44.0,49.0,48.0
136,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,48.0,49.0,49.0
137,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,50.0,46.0,48.0,46.0,49.0,49.0
138,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,50.0,46.0,48.0,46.0,46.0,46.0
139,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,46.0,49.0,46.0,46.0,46.0
140,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0
141,51.0,50.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,51.0,45.0,48.0,45.0,47.0,47.0
142,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,48.0,50.0,48.0,48.0,48.0
143,51.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,52.0,50.0,50.0,50.0,51.0,51.0
144,51.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,51.0,46.0,47.0,45.0,46.0,46.0
145,51.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,50.0,49.0,49.0,48.0,49.0,49.0
146,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,49.0,49.0,49.0,51.0,51.0
147,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,50.0,44.0,47.0,44.0,48.0,48.0
148,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,48.0,50.0,48.0,49.0,49.0
149,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,52.0,49.0,49.0,49.0,51.0,51.0
150,50.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,50.0,45.0,47.0,45.0,49.0,49.0
151,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,49.0,49.0,50.0,50.0
152,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,52.0,49.0,49.0,49.0,50.0,50.0
153,49.0,50.0,47.0,46.0,46.0,46.0,47.0,47.0,47.0,49.0,44.0,46.0,43.0,48.0,48.0
154,49.0,51.0,51.0,50.0,50.0,50.0,51.0,51.0,50.0,49.0,50.0,48.0,48.0,50.0,50.0
155,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,52.0,49.0,48.0,48.0,48.0,46.0
156,50.0,50.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,51.0,43.0,46.0,43.0,49.0,49.0
157,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,47.0,49.0,47.0,49.0,49.0
158,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,52.0,48.0,48.0,48.0,50.0,50.0
159,51.0,51.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,51.0,44.0,46.0,44.0,48.0,48.0
160,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,50.0,48.0,48.0,48.0,50.0,50.0
161,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,52.0,48.0,48.0,48.0,49.0,49.0
162,49.0,50.0,46.0,45.0,45.0,45.0,46.0,46.0,47.0,49.0,43.0,46.0,42.0,47.0,47.0
163,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,48.0,48.0,51.0,49.0
164,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,49.0,48.0,48.0,47.0,45.0
165,48.0,48.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,48.0,42.0,45.0,41.0,48.0,47.0
166,48.0,45.0,50.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,47.0,47.0,50.0,49.0
167,50.0,49.0,50.0,49.0,49.0,49.0,50.0,50.0,47.0,50.0,44.0,46.0,43.0,45.0,44.0
