Scenario,Roll 0,Roll 1,Roll 2,Roll 3
67,49.0,46.0,44.0,47.0
68,49.0,46.0,44.0,50.0
69,47.0,46.0,44.0,48.0
70,49.0,45.0,47.0,47.0
71,47.0,46.0,46.0,47.0
72,46.0,45.0,43.0,47.0
73,48.0,45.0,46.0,47.0
74,48.0,45.0,45.0,46.0
75,47.0,44.0,40.0,45.0
76,45.0,46.0,43.0,43.0
77,49.0,46.0,42.0,47.0
78,42.0,40.0,36.0,42.0
79,44.0,42.0,42.0,44.0
80,46.0,42.0,40.0,47.0
81,45.0,44.0,42.0,47.0
82,47.0,44.0,48.0,47.0
83,47.0,45.0,46.0,47.0
84,44.0,43.0,42.0,46.0
85,46.0,44.0,47.0,47.0
86,49.0,45.0,45.0,47.0
87,44.0,40.0,37.0,42.0
88,44.0,45.0,43.0,43.0
89,50.0,46.0,40.0,48.0
90,45.0,44.0,43.0,43.0
91,46.0,45.0,50.0,46.0
92,46.0,45.0,45.0,47.0
93,45.0,45.0,46.0,45.0
94,45.0,48.0,49.0,50.0
95,45.0,46.0,45.0,46.0
96,45.0,44.0,42.0,46.0
97,45.0,46.0,50.0,47.0
98,44.0,45.0,45.0,46.0
99,44.0,44.0,45.0,44.0
100,44.0,47.0,48.0,49.0
101,45.0,46.0,44.0,45.0
102,44.0,44.0,43.0,45.0
103,44.0,45.0,49.0,46.0
104,45.0,45.0,45.0,45.0
105,42.0,40.0,38.0,41.0
106,40.0,41.0,44.0,42.0
107,44.0,46.0,40.0,41.0
108,36.0,39.0,34.0,37.0
109,38.0,41.0,35.0,38.0
110,41.0,39.0,34.0,43.0
111,40.0,44.0,40.0,42.0
112,42.0,44.0,41.0,39.0
113,42.0,40.0,40.0,42.0
114,39.0,43.0,39.0,41.0
115,41.0,43.0,40.0,38.0
116,41.0,43.0,39.0,43.0
117,36.0,41.0,34.0,39.0
118,38.0,41.0,40.0,38.0
119,42.0,44.0,36.0,44.0
120,40.0,44.0,40.0,39.0
121,40.0,44.0,43.0,41.0
122,40.0,41.0,39.0,44.0
123,40.0,43.0,40.0,43.0
124,42.0,44.0,45.0,43.0
125,43.0,44.0,41.0,43.0
126,40.0,44.0,40.0,44.0
127,43.0,44.0,46.0,44.0
128,44.0,45.0,42.0,42.0
129,39.0,43.0,40.0,42.0
130,41.0,43.0,44.0,43.0
131,42.0,44.0,40.0,42.0
132,39.0,44.0,41.0,43.0
133,42.0,44.0,45.0,44.0
134,43.0,44.0,41.0,42.0
135,35.0,41.0,36.0,39.0
136,37.0,40.0,40.0,37.0
137,37.0,45.0,36.0,42.0
138,33.0,43.0,41.0,38.0
139,38.0,45.0,41.0,40.0
140,38.0,44.0,40.0,42.0
141,35.0,47.0,45.0,39.0
142,39.0,49.0,46.0,42.0
143,40.0,45.0,44.0,43.0
144,35.0,44.0,41.0,39.0
145,38.0,45.0,46.0,42.0
146,39.0,45.0,43.0,42.0
147,35.0,47.0,45.0,41.0
148,39.0,49.0,45.0,46.0
149,40.0,49.0,44.0,42.0
150,35.0,47.0,45.0,41.0
151,39.0,49.0,46.0,47.0
152,40.0,49.0,44.0,42.0
153,35.0,43.0,40.0,41.0
154,38.0,44.0,46.0,42.0
155,39.0,45.0,43.0,42.0
156,34.0,46.0,44.0,41.0
157,38.0,48.0,45.0,45.0
158,39.0,48.0,43.0,41.0
159,35.0,46.0,44.0,41.0
160,38.0,48.0,46.0,46.0
161,39.0,48.0,43.0,42.0
162,35.0,43.0,40.0,41.0
163,37.0,45.0,47.0,42.0
164,38.0,45.0,42.0,42.0
165,35.0,40.0,35.0,37.0
166,33.0,40.0,42.0,38.0
167,34.0,44.0,37.0,38.0
