Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
112,34.0,38.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0
113,34.0,37.0,34.0,35.0,35.0,35.0,35.0,34.0,35.0,35.0,34.0,34.0,35.0
114,36.0,31.0,36.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0
115,33.0,37.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,34.0
116,33.0,36.0,33.0,34.0,34.0,34.0,34.0,33.0,34.0,34.0,33.0,33.0,34.0
117,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,33.0
118,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0,33.0,31.0,31.0,35.0
119,34.0,37.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0,34.0,34.0,34.0,35.0
120,36.0,31.0,36.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0
121,34.0,37.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,32.0,34.0
122,34.0,37.0,34.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,34.0,34.0,35.0
123,36.0,31.0,36.0,33.0,33.0,32.0,32.0,32.0,31.0,33.0,32.0,31.0,33.0
124,38.0,37.0,38.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0
125,38.0,37.0,38.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,34.0,34.0,35.0
126,36.0,32.0,36.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0
127,38.0,37.0,38.0,34.0,34.0,34.0,34.0,33.0,34.0,34.0,34.0,34.0,35.0
128,38.0,38.0,38.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,34.0,34.0,35.0
129,35.0,30.0,35.0,32.0,32.0,31.0,31.0,31.0,31.0,32.0,31.0,30.0,33.0
130,37.0,36.0,37.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0
131,37.0,36.0,37.0,34.0,36.0,34.0,34.0,34.0,34.0,36.0,33.0,33.0,35.0
132,35.0,31.0,35.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,32.0
133,37.0,36.0,37.0,33.0,33.0,33.0,33.0,32.0,33.0,33.0,33.0,33.0,34.0
134,37.0,37.0,37.0,34.0,36.0,34.0,34.0,34.0,34.0,36.0,33.0,33.0,34.0
135,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,33.0
136,33.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,34.0
137,33.0,37.0,34.0,34.0,33.0,33.0,33.0,34.0,34.0,33.0,32.0,32.0,35.0
138,36.0,32.0,36.0,31.0,36.0,36.0,36.0,36.0,32.0,36.0,32.0,31.0,32.0
139,35.0,37.0,34.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,33.0,33.0,35.0
140,35.0,37.0,37.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,35.0
141,36.0,32.0,36.0,33.0,36.0,36.0,36.0,36.0,32.0,36.0,32.0,31.0,33.0
142,38.0,37.0,38.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,33.0,33.0,35.0
143,37.0,37.0,38.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,34.0,34.0,35.0
144,37.0,33.0,37.0,32.0,36.0,36.0,36.0,36.0,33.0,36.0,32.0,32.0,32.0
145,38.0,38.0,38.0,34.0,37.0,34.0,34.0,34.0,34.0,37.0,33.0,33.0,35.0
146,37.0,37.0,37.0,35.0,37.0,34.0,34.0,35.0,35.0,37.0,34.0,34.0,35.0
147,36.0,31.0,36.0,32.0,35.0,35.0,35.0,35.0,32.0,35.0,32.0,30.0,32.0
148,37.0,36.0,37.0,34.0,36.0,34.0,34.0,34.0,34.0,36.0,33.0,32.0,34.0
149,37.0,36.0,37.0,34.0,36.0,36.0,36.0,36.0,34.0,36.0,34.0,34.0,35.0
150,37.0,32.0,37.0,33.0,35.0,35.0,35.0,35.0,32.0,35.0,32.0,31.0,33.0
151,37.0,37.0,37.0,34.0,36.0,34.0,34.0,34.0,34.0,36.0,33.0,32.0,34.0
152,38.0,36.0,38.0,34.0,37.0,37.0,37.0,37.0,34.0,37.0,34.0,34.0,35.0
153,36.0,33.0,36.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0
154,37.0,37.0,37.0,34.0,33.0,33.0,33.0,34.0,34.0,33.0,33.0,32.0,35.0
155,38.0,37.0,38.0,34.0,37.0,37.0,37.0,37.0,34.0,37.0,34.0,34.0,34.0
156,35.0,30.0,35.0,31.0,34.0,34.0,34.0,34.0,31.0,34.0,31.0,29.0,31.0
157,37.0,35.0,37.0,33.0,35.0,33.0,33.0,33.0,33.0,35.0,32.0,31.0,33.0
158,37.0,35.0,37.0,33.0,35.0,35.0,35.0,35.0,33.0,35.0,33.0,33.0,34.0
159,36.0,31.0,36.0,32.0,34.0,34.0,34.0,34.0,31.0,34.0,31.0,30.0,32.0
160,38.0,36.0,38.0,33.0,35.0,33.0,33.0,33.0,33.0,35.0,32.0,32.0,33.0
161,38.0,35.0,38.0,33.0,36.0,36.0,36.0,36.0,33.0,36.0,33.0,33.0,34.0
162,37.0,32.0,37.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
163,38.0,37.0,38.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,34.0
164,38.0,36.0,38.0,33.0,36.0,36.0,36.0,36.0,33.0,36.0,33.0,33.0,33.0
165,33.0,32.0,33.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,29.0,29.0,32.0
166,34.0,33.0,34.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,33.0
167,34.0,33.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0
