Scenario,Roll 0,Roll 1,Roll 2,Roll 3
105,43.0,37.0,41.0,36.0
106,41.0,41.0,43.0,38.0
107,42.0,42.0,43.0,38.0
108,44.0,38.0,42.0,38.0
109,44.0,39.0,40.0,38.0
110,44.0,40.0,40.0,39.0
111,44.0,38.0,43.0,38.0
112,45.0,40.0,42.0,40.0
113,45.0,40.0,41.0,39.0
114,45.0,40.0,42.0,38.0
115,46.0,40.0,43.0,40.0
116,46.0,44.0,43.0,39.0
117,44.0,38.0,43.0,37.0
118,44.0,39.0,44.0,39.0
119,44.0,44.0,44.0,38.0
120,45.0,38.0,44.0,38.0
121,45.0,40.0,42.0,40.0
122,44.0,44.0,42.0,40.0
123,46.0,41.0,44.0,38.0
124,46.0,40.0,44.0,40.0
125,48.0,44.0,44.0,42.0
126,45.0,39.0,44.0,39.0
127,45.0,41.0,45.0,41.0
128,44.0,44.0,45.0,41.0
129,45.0,40.0,43.0,38.0
130,46.0,42.0,43.0,40.0
131,47.0,43.0,43.0,42.0
132,45.0,40.0,43.0,39.0
133,45.0,42.0,44.0,41.0
134,45.0,43.0,44.0,41.0
135,44.0,38.0,42.0,37.0
136,42.0,39.0,44.0,39.0
137,42.0,43.0,44.0,39.0
138,42.0,40.0,45.0,45.0
139,43.0,45.0,45.0,46.0
140,43.0,41.0,46.0,47.0
141,46.0,42.0,45.0,45.0
142,46.0,45.0,46.0,46.0
143,46.0,44.0,46.0,47.0
144,42.0,40.0,44.0,40.0
145,43.0,42.0,46.0,42.0
146,45.0,44.0,45.0,42.0
147,46.0,41.0,45.0,44.0
148,46.0,44.0,45.0,46.0
149,46.0,44.0,46.0,46.0
150,44.0,42.0,44.0,40.0
151,46.0,42.0,46.0,42.0
152,45.0,44.0,45.0,43.0
153,42.0,40.0,44.0,40.0
154,43.0,42.0,45.0,42.0
155,43.0,44.0,46.0,42.0
156,45.0,40.0,44.0,43.0
157,45.0,43.0,44.0,45.0
158,45.0,43.0,46.0,45.0
159,43.0,41.0,43.0,39.0
160,45.0,43.0,45.0,41.0
161,44.0,44.0,45.0,43.0
162,43.0,42.0,43.0,40.0
163,45.0,43.0,44.0,42.0
164,43.0,44.0,45.0,42.0
165,40.0,38.0,42.0,38.0
166,40.0,40.0,44.0,40.0
167,41.0,43.0,44.0,40.0
