Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
152,44.0,44.0,45.0,45.0,45.0,45.0,43.0,44.0,45.0
153,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,41.0
154,45.0,42.0,40.0,40.0,40.0,40.0,43.0,45.0,44.0
155,44.0,45.0,45.0,45.0,45.0,45.0,42.0,44.0,44.0
156,40.0,40.0,41.0,41.0,41.0,41.0,40.0,40.0,41.0
157,43.0,40.0,40.0,40.0,40.0,40.0,43.0,43.0,42.0
158,42.0,43.0,44.0,44.0,44.0,44.0,42.0,42.0,43.0
159,41.0,41.0,42.0,42.0,42.0,42.0,40.0,41.0,42.0
160,44.0,40.0,41.0,41.0,41.0,41.0,43.0,44.0,43.0
161,43.0,44.0,45.0,45.0,45.0,45.0,42.0,43.0,44.0
162,41.0,42.0,42.0,42.0,42.0,42.0,40.0,41.0,40.0
163,44.0,41.0,42.0,40.0,42.0,42.0,42.0,44.0,43.0
164,43.0,45.0,45.0,45.0,45.0,45.0,41.0,43.0,43.0
165,41.0,42.0,38.0,38.0,38.0,38.0,36.0,41.0,40.0
166,43.0,40.0,39.0,38.0,39.0,39.0,38.0,43.0,42.0
167,42.0,45.0,40.0,40.0,40.0,40.0,38.0,42.0,41.0
