Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
125,55.0,51.0,57.0,56.0,57.0,54.0,54.0,54.0,54.0,55.0,54.0,55.0,51.0,55.0,54.0
126,54.0,49.0,56.0,55.0,55.0,48.0,54.0,48.0,48.0,48.0,48.0,55.0,51.0,48.0,48.0
127,54.0,51.0,57.0,57.0,57.0,49.0,54.0,49.0,49.0,50.0,49.0,56.0,51.0,50.0,49.0
128,56.0,51.0,57.0,57.0,56.0,49.0,55.0,49.0,49.0,49.0,49.0,56.0,52.0,49.0,49.0
129,52.0,53.0,56.0,55.0,55.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,54.0
130,56.0,55.0,55.0,55.0,57.0,52.0,56.0,52.0,52.0,54.0,52.0,56.0,53.0,54.0,52.0
131,54.0,55.0,56.0,55.0,56.0,53.0,53.0,53.0,53.0,54.0,53.0,55.0,50.0,54.0,53.0
132,53.0,54.0,55.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,50.0,53.0,53.0
133,57.0,56.0,56.0,56.0,56.0,53.0,57.0,53.0,53.0,55.0,53.0,56.0,54.0,55.0,53.0
134,55.0,56.0,57.0,56.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,51.0,54.0,54.0
135,50.0,48.0,56.0,55.0,55.0,46.0,48.0,46.0,46.0,46.0,46.0,49.0,47.0,46.0,47.0
136,51.0,50.0,57.0,55.0,56.0,47.0,50.0,47.0,47.0,48.0,47.0,50.0,48.0,48.0,47.0
137,51.0,50.0,57.0,57.0,56.0,47.0,48.0,47.0,47.0,47.0,47.0,52.0,48.0,47.0,48.0
138,51.0,52.0,51.0,51.0,58.0,50.0,51.0,50.0,50.0,50.0,50.0,53.0,52.0,50.0,51.0
139,50.0,51.0,46.0,47.0,55.0,47.0,49.0,47.0,47.0,48.0,47.0,53.0,51.0,48.0,48.0
140,51.0,51.0,46.0,47.0,55.0,47.0,49.0,47.0,47.0,49.0,47.0,53.0,51.0,49.0,48.0
141,53.0,54.0,53.0,52.0,58.0,53.0,51.0,53.0,53.0,54.0,53.0,54.0,52.0,54.0,54.0
142,53.0,56.0,52.0,52.0,57.0,52.0,51.0,52.0,52.0,53.0,52.0,55.0,53.0,53.0,53.0
143,55.0,56.0,53.0,52.0,58.0,52.0,49.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0
144,54.0,50.0,54.0,53.0,55.0,49.0,52.0,49.0,49.0,49.0,49.0,53.0,52.0,49.0,49.0
145,54.0,52.0,53.0,53.0,56.0,50.0,50.0,50.0,50.0,51.0,50.0,54.0,53.0,51.0,50.0
146,55.0,51.0,53.0,53.0,56.0,50.0,49.0,50.0,50.0,50.0,50.0,54.0,53.0,50.0,50.0
147,53.0,55.0,54.0,53.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,54.0
148,56.0,57.0,53.0,51.0,57.0,54.0,51.0,54.0,54.0,55.0,54.0,55.0,55.0,55.0,54.0
149,55.0,57.0,53.0,51.0,58.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,54.0
