Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
156,45.0,44.0,42.0,43.0,43.0,42.0
157,46.0,46.0,43.0,45.0,45.0,41.0
158,46.0,46.0,39.0,45.0,45.0,43.0
159,45.0,45.0,42.0,44.0,44.0,43.0
160,46.0,46.0,43.0,45.0,45.0,42.0
161,46.0,46.0,39.0,45.0,45.0,42.0
162,44.0,44.0,43.0,43.0,43.0,42.0
163,45.0,45.0,44.0,44.0,44.0,38.0
164,45.0,45.0,40.0,44.0,44.0,42.0
165,38.0,38.0,41.0,37.0,37.0,37.0
166,39.0,39.0,42.0,38.0,38.0,33.0
167,44.0,44.0,38.0,43.0,43.0,38.0
