Scenario,Roll 0,Roll 1,Roll 2,Roll 3
124,44.0,50.0,48.0,46.0
125,45.0,50.0,48.0,44.0
126,44.0,49.0,45.0,44.0
127,45.0,49.0,47.0,47.0
128,46.0,49.0,47.0,45.0
129,42.0,48.0,45.0,42.0
130,43.0,49.0,47.0,45.0
131,44.0,49.0,47.0,43.0
132,43.0,49.0,44.0,43.0
133,44.0,48.0,46.0,46.0
134,45.0,49.0,46.0,44.0
135,44.0,48.0,42.0,44.0
136,45.0,47.0,44.0,47.0
137,46.0,48.0,44.0,44.0
138,45.0,47.0,45.0,40.0
139,47.0,46.0,46.0,44.0
140,47.0,46.0,46.0,42.0
141,44.0,48.0,47.0,41.0
142,46.0,48.0,47.0,44.0
143,46.0,48.0,48.0,42.0
144,45.0,47.0,46.0,42.0
145,47.0,47.0,46.0,45.0
146,47.0,47.0,47.0,42.0
147,43.0,47.0,46.0,40.0
148,45.0,47.0,48.0,43.0
149,45.0,49.0,48.0,42.0
150,44.0,47.0,47.0,41.0
151,46.0,47.0,47.0,44.0
152,46.0,48.0,47.0,42.0
153,45.0,46.0,46.0,42.0
154,47.0,46.0,46.0,45.0
155,47.0,46.0,46.0,42.0
156,42.0,46.0,45.0,39.0
157,44.0,46.0,47.0,42.0
158,44.0,48.0,47.0,41.0
159,43.0,46.0,46.0,40.0
160,45.0,47.0,47.0,43.0
161,45.0,47.0,47.0,41.0
162,44.0,45.0,45.0,41.0
163,46.0,46.0,46.0,44.0
164,46.0,46.0,46.0,41.0
165,44.0,44.0,42.0,41.0
166,46.0,43.0,44.0,44.0
167,46.0,44.0,44.0,42.0
