Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
103,39.0,38.0,38.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0
104,39.0,34.0,39.0,37.0,37.0,36.0,36.0,36.0,35.0,38.0
105,36.0,33.0,37.0,36.0,35.0,32.0,32.0,32.0,33.0,33.0
106,38.0,34.0,38.0,37.0,36.0,38.0,38.0,38.0,34.0,34.0
107,39.0,35.0,39.0,38.0,37.0,37.0,37.0,37.0,36.0,35.0
108,33.0,29.0,33.0,32.0,32.0,33.0,33.0,33.0,30.0,29.0
109,31.0,31.0,35.0,30.0,29.0,35.0,35.0,35.0,31.0,31.0
110,31.0,34.0,30.0,33.0,33.0,35.0,35.0,35.0,31.0,34.0
111,34.0,28.0,32.0,31.0,30.0,33.0,33.0,33.0,31.0,32.0
112,31.0,34.0,34.0,33.0,33.0,35.0,35.0,35.0,33.0,34.0
113,34.0,34.0,31.0,33.0,33.0,35.0,35.0,35.0,32.0,34.0
114,33.0,28.0,32.0,34.0,34.0,33.0,33.0,33.0,31.0,31.0
115,34.0,33.0,35.0,33.0,33.0,34.0,34.0,34.0,32.0,33.0
116,36.0,34.0,34.0,37.0,37.0,37.0,37.0,37.0,36.0,34.0
117,34.0,29.0,32.0,33.0,33.0,34.0,34.0,34.0,32.0,29.0
118,35.0,31.0,35.0,34.0,34.0,35.0,35.0,35.0,33.0,31.0
119,37.0,35.0,34.0,38.0,38.0,38.0,38.0,38.0,37.0,35.0
120,32.0,28.0,31.0,31.0,31.0,33.0,33.0,33.0,31.0,31.0
121,33.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0
122,34.0,32.0,33.0,33.0,33.0,39.0,39.0,39.0,32.0,32.0
123,34.0,28.0,31.0,33.0,32.0,33.0,33.0,33.0,35.0,31.0
124,35.0,34.0,34.0,37.0,37.0,34.0,34.0,34.0,36.0,34.0
125,38.0,33.0,33.0,37.0,37.0,39.0,39.0,39.0,36.0,33.0
126,35.0,29.0,32.0,32.0,32.0,33.0,33.0,33.0,36.0,32.0
127,36.0,35.0,35.0,38.0,38.0,35.0,35.0,35.0,37.0,35.0
128,39.0,33.0,33.0,37.0,37.0,38.0,38.0,38.0,36.0,33.0
129,33.0,28.0,31.0,33.0,31.0,32.0,32.0,32.0,34.0,30.0
130,34.0,33.0,33.0,36.0,36.0,33.0,33.0,33.0,35.0,33.0
131,37.0,32.0,33.0,37.0,37.0,38.0,38.0,38.0,35.0,32.0
132,34.0,29.0,32.0,34.0,32.0,32.0,32.0,32.0,35.0,31.0
133,35.0,34.0,34.0,37.0,37.0,34.0,34.0,34.0,36.0,34.0
134,38.0,33.0,34.0,37.0,37.0,37.0,37.0,37.0,35.0,33.0
135,34.0,30.0,32.0,33.0,32.0,33.0,33.0,33.0,32.0,30.0
136,35.0,30.0,34.0,34.0,33.0,34.0,34.0,34.0,34.0,30.0
137,39.0,33.0,34.0,38.0,37.0,38.0,38.0,38.0,36.0,33.0
138,30.0,28.0,31.0,30.0,30.0,33.0,33.0,33.0,31.0,31.0
139,33.0,32.0,33.0,33.0,33.0,38.0,38.0,38.0,33.0,32.0
140,33.0,32.0,34.0,32.0,32.0,35.0,35.0,35.0,30.0,32.0
141,33.0,28.0,31.0,33.0,33.0,32.0,32.0,32.0,35.0,31.0
142,34.0,34.0,34.0,37.0,37.0,38.0,38.0,38.0,36.0,34.0
143,37.0,33.0,34.0,33.0,33.0,38.0,38.0,38.0,34.0,33.0
144,33.0,29.0,32.0,32.0,32.0,33.0,33.0,33.0,36.0,32.0
145,34.0,34.0,34.0,37.0,37.0,35.0,35.0,35.0,36.0,34.0
146,37.0,33.0,33.0,33.0,33.0,38.0,38.0,38.0,34.0,33.0
147,32.0,27.0,31.0,32.0,32.0,31.0,31.0,31.0,37.0,31.0
148,33.0,34.0,34.0,37.0,37.0,37.0,37.0,37.0,36.0,34.0
149,36.0,33.0,33.0,33.0,32.0,37.0,37.0,37.0,37.0,33.0
150,33.0,28.0,32.0,33.0,32.0,32.0,32.0,32.0,38.0,32.0
151,34.0,35.0,35.0,37.0,37.0,34.0,34.0,34.0,37.0,35.0
152,37.0,34.0,34.0,34.0,33.0,38.0,38.0,38.0,38.0,34.0
153,33.0,28.0,32.0,32.0,32.0,33.0,33.0,33.0,38.0,32.0
154,34.0,35.0,35.0,38.0,37.0,35.0,35.0,35.0,37.0,35.0
155,37.0,34.0,34.0,33.0,33.0,39.0,39.0,39.0,38.0,34.0
156,31.0,26.0,30.0,31.0,31.0,30.0,30.0,30.0,36.0,30.0
157,32.0,33.0,33.0,36.0,36.0,36.0,36.0,36.0,35.0,33.0
158,36.0,32.0,32.0,33.0,32.0,36.0,36.0,36.0,36.0,32.0
159,32.0,27.0,31.0,32.0,31.0,31.0,31.0,31.0,37.0,31.0
160,33.0,34.0,34.0,36.0,36.0,33.0,33.0,33.0,36.0,34.0
161,37.0,33.0,33.0,34.0,33.0,37.0,37.0,37.0,37.0,33.0
162,32.0,27.0,31.0,33.0,32.0,32.0,32.0,32.0,37.0,31.0
163,33.0,34.0,34.0,37.0,36.0,34.0,34.0,34.0,36.0,34.0
164,37.0,33.0,33.0,34.0,33.0,38.0,38.0,38.0,37.0,33.0
165,32.0,28.0,31.0,32.0,32.0,32.0,32.0,32.0,33.0,28.0
166,32.0,30.0,34.0,33.0,32.0,33.0,33.0,33.0,32.0,30.0
167,37.0,30.0,33.0,34.0,33.0,38.0,38.0,38.0,33.0,30.0
