Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
70,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
71,50.0,50.0,49.0,50.0,49.0,49.0,50.0,50.0,50.0,49.0
72,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
73,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
74,51.0,51.0,48.0,51.0,48.0,48.0,51.0,51.0,51.0,48.0
75,51.0,51.0,48.0,51.0,48.0,48.0,51.0,51.0,51.0,48.0
76,47.0,47.0,44.0,47.0,44.0,44.0,47.0,47.0,47.0,44.0
77,52.0,52.0,46.0,52.0,46.0,46.0,52.0,52.0,52.0,46.0
78,46.0,46.0,47.0,50.0,47.0,47.0,50.0,46.0,46.0,47.0
79,47.0,47.0,49.0,52.0,49.0,49.0,52.0,48.0,48.0,49.0
80,49.0,49.0,45.0,49.0,45.0,45.0,49.0,49.0,49.0,45.0
81,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
82,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
83,50.0,50.0,49.0,50.0,49.0,49.0,50.0,50.0,50.0,49.0
84,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
85,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
86,51.0,51.0,48.0,51.0,48.0,48.0,51.0,51.0,51.0,48.0
87,48.0,48.0,48.0,51.0,48.0,48.0,51.0,48.0,48.0,48.0
88,47.0,47.0,44.0,47.0,44.0,44.0,47.0,47.0,47.0,44.0
89,52.0,52.0,46.0,52.0,46.0,46.0,52.0,52.0,52.0,46.0
90,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
91,44.0,44.0,44.0,43.0,42.0,42.0,43.0,43.0,43.0,44.0
92,48.0,48.0,45.0,47.0,45.0,45.0,47.0,47.0,47.0,45.0
93,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
94,44.0,44.0,46.0,43.0,42.0,42.0,43.0,43.0,43.0,46.0
95,48.0,48.0,45.0,47.0,45.0,45.0,47.0,47.0,47.0,45.0
96,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
97,44.0,44.0,45.0,44.0,43.0,43.0,44.0,44.0,43.0,45.0
98,49.0,49.0,46.0,48.0,46.0,46.0,48.0,48.0,48.0,46.0
99,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
100,47.0,47.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0
101,52.0,52.0,49.0,51.0,49.0,49.0,51.0,51.0,51.0,49.0
102,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
103,48.0,48.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0
104,53.0,53.0,50.0,52.0,50.0,50.0,52.0,52.0,52.0,50.0
105,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
106,49.0,49.0,44.0,48.0,42.0,42.0,48.0,48.0,48.0,44.0
107,50.0,50.0,45.0,49.0,45.0,45.0,49.0,49.0,49.0,45.0
108,44.0,44.0,40.0,45.0,40.0,40.0,45.0,43.0,43.0,40.0
109,45.0,45.0,42.0,47.0,42.0,42.0,47.0,44.0,44.0,42.0
110,46.0,46.0,42.0,49.0,42.0,42.0,49.0,45.0,45.0,42.0
111,45.0,45.0,45.0,48.0,45.0,45.0,48.0,44.0,44.0,45.0
112,45.0,45.0,46.0,49.0,46.0,46.0,49.0,45.0,45.0,46.0
113,49.0,49.0,46.0,50.0,46.0,46.0,50.0,48.0,48.0,46.0
114,46.0,46.0,48.0,51.0,48.0,48.0,51.0,47.0,47.0,48.0
115,44.0,44.0,45.0,48.0,45.0,45.0,48.0,44.0,44.0,45.0
116,48.0,48.0,45.0,51.0,45.0,45.0,51.0,47.0,47.0,45.0
117,47.0,47.0,43.0,48.0,43.0,43.0,48.0,46.0,46.0,43.0
118,45.0,45.0,42.0,47.0,42.0,42.0,47.0,44.0,44.0,42.0
119,46.0,46.0,46.0,52.0,46.0,46.0,52.0,48.0,48.0,46.0
120,44.0,45.0,44.0,47.0,44.0,44.0,47.0,44.0,43.0,44.0
121,44.0,44.0,42.0,43.0,42.0,42.0,43.0,43.0,43.0,42.0
122,48.0,48.0,45.0,47.0,45.0,45.0,47.0,47.0,47.0,45.0
123,46.0,46.0,44.0,47.0,44.0,44.0,47.0,45.0,45.0,44.0
124,44.0,44.0,46.0,43.0,42.0,42.0,43.0,43.0,43.0,46.0
125,48.0,48.0,45.0,47.0,45.0,45.0,47.0,47.0,47.0,45.0
126,46.0,46.0,45.0,48.0,45.0,45.0,48.0,45.0,45.0,45.0
127,44.0,44.0,45.0,44.0,43.0,43.0,44.0,43.0,43.0,45.0
128,49.0,49.0,46.0,48.0,46.0,46.0,48.0,48.0,48.0,46.0
129,48.0,48.0,48.0,51.0,48.0,48.0,51.0,47.0,47.0,48.0
130,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
131,52.0,52.0,49.0,51.0,49.0,49.0,51.0,51.0,51.0,49.0
132,49.0,49.0,49.0,52.0,49.0,49.0,52.0,48.0,48.0,49.0
133,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
134,53.0,53.0,50.0,52.0,50.0,50.0,52.0,52.0,52.0,50.0
135,48.0,48.0,44.0,47.0,44.0,44.0,47.0,47.0,47.0,44.0
136,49.0,49.0,42.0,48.0,42.0,42.0,48.0,48.0,48.0,42.0
137,50.0,50.0,45.0,49.0,45.0,45.0,49.0,49.0,49.0,45.0
138,43.0,44.0,40.0,43.0,40.0,40.0,43.0,43.0,42.0,40.0
139,37.0,37.0,41.0,34.0,36.0,36.0,34.0,39.0,39.0,41.0
140,39.0,40.0,42.0,39.0,40.0,40.0,39.0,40.0,40.0,42.0
141,42.0,44.0,42.0,43.0,41.0,41.0,43.0,43.0,41.0,42.0
142,36.0,36.0,45.0,34.0,36.0,36.0,34.0,39.0,39.0,45.0
143,39.0,40.0,44.0,39.0,40.0,40.0,39.0,41.0,41.0,44.0
144,43.0,44.0,40.0,43.0,40.0,40.0,43.0,43.0,42.0,40.0
145,37.0,37.0,45.0,35.0,37.0,37.0,35.0,40.0,40.0,45.0
146,40.0,40.0,44.0,39.0,41.0,41.0,39.0,39.0,39.0,44.0
147,46.0,46.0,43.0,45.0,43.0,43.0,45.0,45.0,45.0,43.0
148,40.0,40.0,45.0,37.0,40.0,40.0,37.0,42.0,42.0,45.0
149,43.0,43.0,45.0,41.0,44.0,44.0,41.0,42.0,42.0,45.0
150,47.0,47.0,44.0,46.0,44.0,44.0,46.0,46.0,46.0,44.0
151,41.0,41.0,46.0,38.0,41.0,41.0,38.0,43.0,43.0,46.0
152,44.0,44.0,46.0,42.0,45.0,45.0,42.0,43.0,43.0,46.0
153,47.0,47.0,40.0,46.0,40.0,40.0,46.0,46.0,46.0,40.0
154,41.0,41.0,44.0,38.0,37.0,37.0,38.0,43.0,43.0,44.0
155,41.0,41.0,43.0,39.0,41.0,41.0,39.0,39.0,40.0,43.0
156,46.0,46.0,44.0,45.0,43.0,43.0,45.0,45.0,45.0,44.0
157,40.0,40.0,49.0,37.0,40.0,40.0,37.0,42.0,42.0,49.0
158,42.0,42.0,48.0,40.0,44.0,44.0,40.0,41.0,41.0,48.0
159,47.0,47.0,45.0,46.0,44.0,44.0,46.0,46.0,46.0,45.0
160,41.0,41.0,50.0,38.0,41.0,41.0,38.0,43.0,43.0,50.0
161,43.0,43.0,49.0,41.0,45.0,45.0,41.0,42.0,42.0,49.0
162,47.0,47.0,44.0,46.0,44.0,44.0,46.0,46.0,46.0,44.0
163,41.0,41.0,46.0,38.0,41.0,41.0,38.0,43.0,43.0,46.0
164,44.0,44.0,45.0,42.0,45.0,45.0,42.0,42.0,42.0,45.0
165,47.0,47.0,39.0,46.0,39.0,39.0,46.0,46.0,46.0,39.0
166,41.0,41.0,41.0,38.0,36.0,36.0,38.0,43.0,43.0,41.0
167,41.0,41.0,40.0,39.0,40.0,40.0,39.0,39.0,39.0,40.0
