Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
98,65.0,64.0,65.0,64.0,63.0,63.0,63.0,63.0,63.0,64.0,65.0
99,69.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
100,71.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0
101,75.0,74.0,75.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,75.0
102,69.0,68.0,69.0,68.0,69.0,69.0,69.0,69.0,69.0,68.0,69.0
103,72.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0
104,76.0,75.0,76.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,76.0
105,70.0,69.0,70.0,69.0,70.0,70.0,70.0,70.0,70.0,69.0,70.0
106,71.0,70.0,71.0,70.0,71.0,71.0,71.0,71.0,71.0,70.0,71.0
107,77.0,76.0,77.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,77.0
108,53.0,52.0,52.0,52.0,52.0,58.0,58.0,58.0,58.0,52.0,58.0
109,58.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,62.0,57.0,59.0
110,57.0,56.0,57.0,54.0,54.0,59.0,59.0,59.0,59.0,54.0,62.0
111,53.0,52.0,54.0,52.0,53.0,58.0,58.0,58.0,58.0,52.0,59.0
112,57.0,56.0,56.0,56.0,56.0,62.0,62.0,62.0,62.0,56.0,61.0
113,58.0,57.0,58.0,56.0,56.0,62.0,62.0,62.0,62.0,56.0,63.0
114,64.0,63.0,63.0,63.0,63.0,69.0,69.0,69.0,69.0,63.0,69.0
115,58.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,62.0,57.0,60.0
116,57.0,56.0,57.0,55.0,55.0,61.0,61.0,61.0,61.0,55.0,62.0
117,65.0,64.0,64.0,64.0,64.0,70.0,70.0,70.0,70.0,64.0,70.0
118,59.0,58.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,58.0,60.0
119,58.0,57.0,58.0,54.0,53.0,59.0,59.0,59.0,59.0,54.0,63.0
120,64.0,63.0,63.0,63.0,63.0,69.0,69.0,69.0,69.0,63.0,69.0
121,58.0,57.0,57.0,57.0,57.0,63.0,63.0,63.0,63.0,57.0,62.0
122,60.0,59.0,60.0,55.0,55.0,60.0,60.0,60.0,60.0,55.0,65.0
123,65.0,64.0,64.0,64.0,63.0,69.0,69.0,69.0,69.0,64.0,70.0
124,60.0,59.0,59.0,59.0,59.0,65.0,65.0,65.0,65.0,59.0,61.0
125,59.0,58.0,59.0,57.0,57.0,63.0,63.0,63.0,63.0,57.0,64.0
126,64.0,63.0,63.0,63.0,62.0,68.0,68.0,68.0,68.0,63.0,69.0
127,58.0,57.0,57.0,57.0,57.0,63.0,63.0,63.0,63.0,57.0,62.0
128,59.0,58.0,59.0,58.0,58.0,64.0,64.0,64.0,64.0,58.0,65.0
129,64.0,63.0,64.0,63.0,64.0,68.0,68.0,68.0,68.0,63.0,69.0
130,67.0,66.0,64.0,64.0,64.0,70.0,70.0,70.0,70.0,64.0,70.0
131,68.0,67.0,68.0,63.0,63.0,69.0,69.0,69.0,69.0,63.0,75.0
132,65.0,64.0,65.0,64.0,65.0,68.0,68.0,68.0,68.0,64.0,69.0
133,68.0,67.0,65.0,65.0,65.0,71.0,71.0,71.0,71.0,65.0,71.0
134,69.0,68.0,69.0,64.0,64.0,70.0,70.0,70.0,70.0,64.0,76.0
135,66.0,65.0,66.0,65.0,66.0,68.0,68.0,68.0,68.0,65.0,70.0
136,66.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,65.0,71.0
137,70.0,69.0,70.0,65.0,65.0,70.0,70.0,70.0,70.0,65.0,77.0
138,63.0,62.0,62.0,62.0,61.0,63.0,63.0,63.0,63.0,62.0,72.0
139,59.0,58.0,55.0,55.0,54.0,56.0,56.0,56.0,56.0,55.0,64.0
140,60.0,59.0,59.0,59.0,58.0,60.0,60.0,60.0,60.0,59.0,65.0
141,66.0,65.0,65.0,65.0,64.0,68.0,68.0,68.0,68.0,65.0,71.0
142,65.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,70.0
143,69.0,68.0,69.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,71.0
144,67.0,66.0,66.0,66.0,65.0,69.0,69.0,69.0,69.0,66.0,70.0
145,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,71.0
146,70.0,69.0,70.0,65.0,65.0,66.0,66.0,66.0,66.0,65.0,72.0
147,66.0,65.0,65.0,65.0,64.0,68.0,68.0,68.0,68.0,65.0,72.0
148,66.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,66.0,65.0,74.0
149,69.0,68.0,69.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,71.0
150,67.0,66.0,66.0,66.0,65.0,69.0,69.0,69.0,69.0,66.0,70.0
151,66.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,65.0,75.0
152,70.0,69.0,70.0,65.0,65.0,66.0,66.0,66.0,66.0,65.0,72.0
153,66.0,65.0,65.0,65.0,64.0,69.0,69.0,69.0,69.0,65.0,70.0
154,65.0,64.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,76.0
155,69.0,68.0,69.0,64.0,64.0,66.0,66.0,66.0,66.0,64.0,71.0
156,65.0,64.0,64.0,64.0,63.0,67.0,67.0,67.0,67.0,64.0,71.0
157,66.0,65.0,64.0,64.0,63.0,65.0,65.0,65.0,65.0,64.0,73.0
158,68.0,67.0,68.0,63.0,63.0,64.0,64.0,64.0,64.0,63.0,70.0
159,66.0,65.0,65.0,65.0,64.0,68.0,68.0,68.0,68.0,65.0,69.0
160,67.0,66.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,74.0
161,69.0,68.0,69.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,71.0
162,66.0,65.0,65.0,65.0,64.0,69.0,69.0,69.0,69.0,65.0,69.0
163,68.0,67.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,75.0
164,69.0,68.0,69.0,64.0,64.0,66.0,66.0,66.0,66.0,64.0,71.0
165,66.0,65.0,65.0,65.0,64.0,69.0,69.0,69.0,69.0,65.0,70.0
166,65.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,64.0,70.0
167,69.0,68.0,69.0,64.0,64.0,66.0,66.0,66.0,66.0,64.0,72.0
