Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
126,35.0,29.0,35.0,33.0,34.0,34.0
127,37.0,31.0,37.0,35.0,35.0,32.0
128,37.0,31.0,37.0,35.0,35.0,35.0
129,34.0,29.0,34.0,34.0,33.0,32.0
130,35.0,29.0,35.0,35.0,34.0,31.0
131,36.0,30.0,36.0,34.0,34.0,34.0
132,35.0,28.0,35.0,32.0,33.0,33.0
133,36.0,30.0,36.0,34.0,34.0,31.0
134,37.0,31.0,37.0,35.0,35.0,35.0
135,33.0,26.0,33.0,33.0,33.0,31.0
136,34.0,27.0,34.0,34.0,34.0,31.0
137,38.0,31.0,38.0,36.0,36.0,35.0
138,32.0,29.0,32.0,34.0,31.0,34.0
139,32.0,31.0,32.0,34.0,28.0,30.0
140,32.0,34.0,32.0,34.0,30.0,30.0
141,34.0,30.0,34.0,34.0,32.0,35.0
142,36.0,31.0,36.0,35.0,32.0,35.0
143,35.0,34.0,35.0,35.0,35.0,35.0
144,35.0,29.0,35.0,33.0,33.0,35.0
145,37.0,31.0,37.0,33.0,33.0,35.0
146,36.0,35.0,36.0,36.0,36.0,35.0
147,35.0,29.0,35.0,33.0,33.0,34.0
148,37.0,30.0,37.0,35.0,34.0,34.0
149,37.0,33.0,37.0,35.0,35.0,36.0
150,36.0,29.0,36.0,32.0,34.0,34.0
151,38.0,30.0,38.0,35.0,35.0,35.0
152,38.0,34.0,38.0,36.0,36.0,36.0
153,35.0,30.0,35.0,32.0,32.0,34.0
154,36.0,30.0,36.0,36.0,36.0,35.0
155,37.0,35.0,37.0,34.0,34.0,36.0
156,35.0,28.0,35.0,32.0,32.0,33.0
157,36.0,29.0,36.0,34.0,33.0,34.0
158,37.0,32.0,37.0,34.0,34.0,35.0
159,36.0,28.0,36.0,31.0,33.0,33.0
160,37.0,30.0,37.0,34.0,34.0,35.0
161,38.0,33.0,38.0,35.0,35.0,35.0
162,35.0,29.0,35.0,31.0,31.0,34.0
163,35.0,30.0,35.0,35.0,35.0,35.0
164,37.0,34.0,37.0,33.0,33.0,35.0
165,32.0,26.0,32.0,32.0,32.0,29.0
166,33.0,27.0,33.0,32.0,32.0,30.0
167,34.0,31.0,34.0,34.0,34.0,35.0
