Scenario,Roll 0,Roll 1,Roll 2,Roll 3
120,37.0,36.0,36.0,36.0
121,37.0,37.0,37.0,38.0
122,39.0,38.0,38.0,38.0
123,38.0,36.0,36.0,35.0
124,40.0,38.0,38.0,37.0
125,39.0,38.0,38.0,37.0
126,39.0,37.0,37.0,35.0
127,41.0,39.0,39.0,36.0
128,39.0,38.0,38.0,37.0
129,37.0,35.0,35.0,36.0
130,39.0,37.0,37.0,38.0
131,38.0,37.0,37.0,38.0
132,38.0,36.0,36.0,35.0
133,40.0,38.0,38.0,37.0
134,38.0,38.0,38.0,37.0
135,37.0,35.0,35.0,34.0
136,39.0,39.0,39.0,36.0
137,39.0,37.0,37.0,36.0
138,39.0,37.0,37.0,36.0
139,39.0,39.0,39.0,37.0
140,39.0,39.0,39.0,37.0
141,38.0,37.0,37.0,37.0
142,38.0,39.0,39.0,37.0
143,39.0,39.0,39.0,38.0
144,37.0,37.0,37.0,36.0
145,39.0,39.0,39.0,37.0
146,39.0,39.0,39.0,38.0
147,38.0,36.0,36.0,36.0
148,40.0,38.0,38.0,38.0
149,38.0,38.0,38.0,38.0
150,39.0,37.0,37.0,37.0
151,41.0,39.0,39.0,37.0
152,39.0,39.0,39.0,37.0
153,40.0,38.0,38.0,36.0
154,42.0,40.0,40.0,36.0
155,39.0,38.0,38.0,37.0
156,37.0,35.0,35.0,35.0
157,39.0,37.0,37.0,37.0
158,37.0,37.0,37.0,37.0
159,38.0,36.0,36.0,36.0
160,40.0,38.0,38.0,38.0
161,38.0,38.0,38.0,38.0
162,39.0,37.0,37.0,37.0
163,41.0,39.0,39.0,37.0
164,38.0,38.0,38.0,37.0
165,37.0,35.0,35.0,36.0
166,40.0,40.0,40.0,36.0
167,37.0,37.0,37.0,36.0
