Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
52,52.0,52.0,47.0,54.0,49.0,49.0,52.0,52.0,48.0
53,57.0,57.0,49.0,53.0,53.0,52.0,53.0,53.0,51.0
54,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0
55,55.0,55.0,51.0,57.0,51.0,51.0,51.0,51.0,53.0
56,56.0,55.0,53.0,53.0,52.0,51.0,52.0,52.0,56.0
57,54.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0
58,56.0,56.0,50.0,58.0,52.0,52.0,52.0,52.0,51.0
59,56.0,56.0,54.0,54.0,52.0,52.0,53.0,53.0,56.0
60,50.0,50.0,48.0,53.0,52.0,52.0,52.0,52.0,49.0
61,51.0,51.0,46.0,55.0,53.0,53.0,52.0,52.0,49.0
62,55.0,55.0,48.0,55.0,53.0,53.0,53.0,53.0,50.0
63,48.0,48.0,54.0,55.0,55.0,55.0,55.0,55.0,53.0
64,47.0,47.0,56.0,53.0,52.0,49.0,51.0,51.0,55.0
65,48.0,48.0,60.0,54.0,53.0,51.0,51.0,51.0,59.0
66,49.0,49.0,53.0,56.0,56.0,56.0,56.0,56.0,49.0
67,48.0,48.0,54.0,54.0,53.0,50.0,51.0,51.0,50.0
68,49.0,49.0,59.0,55.0,54.0,52.0,52.0,52.0,55.0
69,50.0,50.0,50.0,53.0,55.0,55.0,55.0,55.0,50.0
70,49.0,49.0,51.0,55.0,53.0,50.0,51.0,51.0,50.0
71,50.0,50.0,55.0,54.0,53.0,51.0,51.0,51.0,55.0
72,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,53.0
73,50.0,50.0,56.0,57.0,57.0,57.0,57.0,57.0,55.0
74,55.0,55.0,60.0,54.0,57.0,57.0,57.0,57.0,59.0
75,49.0,49.0,49.0,56.0,56.0,56.0,56.0,56.0,49.0
76,49.0,49.0,51.0,58.0,58.0,58.0,58.0,58.0,50.0
77,54.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,55.0
78,49.0,49.0,51.0,52.0,51.0,51.0,51.0,51.0,50.0
79,48.0,48.0,52.0,51.0,49.0,46.0,47.0,47.0,51.0
80,48.0,48.0,57.0,55.0,54.0,47.0,49.0,49.0,56.0
81,51.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,50.0
82,50.0,50.0,52.0,55.0,49.0,45.0,47.0,47.0,51.0
83,51.0,51.0,55.0,54.0,54.0,50.0,50.0,50.0,55.0
84,55.0,55.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0
85,51.0,51.0,56.0,54.0,52.0,52.0,52.0,52.0,55.0
86,56.0,56.0,59.0,53.0,54.0,54.0,54.0,54.0,55.0
87,50.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,49.0
88,50.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0
89,55.0,55.0,55.0,54.0,54.0,53.0,53.0,53.0,55.0
90,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0
91,49.0,49.0,48.0,54.0,49.0,45.0,45.0,45.0,48.0
92,50.0,50.0,50.0,53.0,53.0,49.0,49.0,49.0,50.0
93,54.0,54.0,54.0,52.0,52.0,51.0,51.0,51.0,54.0
94,50.0,50.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0
95,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0
96,51.0,51.0,50.0,52.0,52.0,52.0,52.0,52.0,50.0
97,51.0,51.0,48.0,54.0,53.0,53.0,53.0,53.0,47.0
98,56.0,56.0,50.0,53.0,53.0,53.0,53.0,53.0,50.0
99,53.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,53.0
100,54.0,54.0,52.0,57.0,53.0,52.0,52.0,52.0,52.0
101,55.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,55.0
102,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
103,55.0,55.0,51.0,58.0,53.0,53.0,53.0,53.0,50.0
104,55.0,55.0,55.0,54.0,53.0,53.0,53.0,53.0,55.0
105,49.0,49.0,49.0,53.0,52.0,52.0,52.0,52.0,48.0
106,50.0,50.0,47.0,55.0,53.0,53.0,53.0,53.0,48.0
107,54.0,54.0,49.0,55.0,53.0,53.0,53.0,53.0,49.0
108,48.0,46.0,49.0,52.0,52.0,52.0,52.0,52.0,46.0
109,44.0,44.0,50.0,49.0,49.0,46.0,47.0,47.0,47.0
110,45.0,45.0,55.0,51.0,50.0,48.0,48.0,48.0,52.0
111,48.0,48.0,50.0,51.0,52.0,52.0,52.0,52.0,47.0
112,46.0,46.0,50.0,51.0,49.0,46.0,47.0,47.0,47.0
113,48.0,48.0,54.0,50.0,50.0,48.0,49.0,49.0,52.0
114,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,50.0
115,48.0,48.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0
116,53.0,53.0,57.0,53.0,53.0,53.0,53.0,53.0,56.0
117,48.0,47.0,49.0,52.0,53.0,53.0,53.0,53.0,46.0
118,46.0,46.0,50.0,54.0,54.0,54.0,54.0,54.0,47.0
119,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0
120,48.0,48.0,49.0,49.0,51.0,51.0,51.0,51.0,50.0
121,46.0,46.0,48.0,50.0,49.0,46.0,46.0,46.0,49.0
122,48.0,48.0,50.0,53.0,52.0,50.0,50.0,50.0,50.0
123,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,55.0
124,50.0,50.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0
125,54.0,53.0,55.0,53.0,54.0,54.0,54.0,54.0,55.0
126,50.0,49.0,50.0,52.0,52.0,52.0,52.0,52.0,51.0
127,51.0,51.0,47.0,53.0,54.0,54.0,54.0,54.0,48.0
128,55.0,53.0,50.0,53.0,54.0,54.0,54.0,54.0,50.0
129,51.0,51.0,53.0,52.0,52.0,51.0,51.0,51.0,54.0
130,52.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0
131,56.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,55.0
132,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0
133,51.0,51.0,52.0,54.0,54.0,54.0,54.0,54.0,51.0
134,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,55.0
135,47.0,47.0,48.0,52.0,52.0,52.0,52.0,52.0,46.0
136,46.0,46.0,46.0,53.0,54.0,54.0,54.0,54.0,47.0
137,52.0,52.0,49.0,55.0,54.0,54.0,54.0,54.0,50.0
138,46.0,43.0,44.0,51.0,50.0,45.0,45.0,45.0,49.0
139,47.0,47.0,44.0,48.0,48.0,41.0,42.0,42.0,48.0
140,50.0,45.0,45.0,50.0,48.0,45.0,47.0,47.0,49.0
141,50.0,48.0,49.0,51.0,51.0,50.0,50.0,50.0,54.0
142,52.0,52.0,48.0,48.0,49.0,48.0,48.0,48.0,53.0
143,55.0,51.0,50.0,50.0,49.0,49.0,51.0,51.0,52.0
144,49.0,45.0,48.0,48.0,51.0,51.0,51.0,51.0,50.0
145,51.0,51.0,45.0,49.0,49.0,49.0,49.0,49.0,51.0
146,54.0,50.0,46.0,50.0,50.0,50.0,52.0,52.0,51.0
147,50.0,48.0,53.0,51.0,51.0,50.0,50.0,50.0,54.0
148,52.0,52.0,50.0,52.0,49.0,48.0,48.0,48.0,56.0
149,55.0,53.0,51.0,53.0,51.0,50.0,51.0,51.0,56.0
150,49.0,49.0,53.0,51.0,51.0,51.0,51.0,51.0,54.0
151,51.0,51.0,50.0,52.0,49.0,49.0,49.0,49.0,56.0
152,54.0,54.0,51.0,54.0,52.0,51.0,52.0,52.0,56.0
153,49.0,45.0,49.0,49.0,51.0,51.0,51.0,51.0,50.0
154,51.0,51.0,46.0,49.0,50.0,50.0,49.0,50.0,52.0
155,54.0,50.0,47.0,54.0,52.0,52.0,52.0,52.0,52.0
156,49.0,47.0,52.0,51.0,51.0,49.0,49.0,49.0,54.0
157,51.0,51.0,50.0,52.0,49.0,47.0,47.0,47.0,55.0
158,54.0,52.0,50.0,53.0,51.0,50.0,50.0,50.0,55.0
159,50.0,48.0,52.0,51.0,51.0,50.0,50.0,50.0,54.0
160,52.0,52.0,50.0,52.0,49.0,48.0,48.0,48.0,55.0
161,55.0,53.0,50.0,54.0,52.0,51.0,51.0,51.0,55.0
162,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,50.0
163,51.0,51.0,47.0,53.0,49.0,49.0,48.0,49.0,51.0
164,54.0,54.0,50.0,54.0,52.0,52.0,51.0,51.0,51.0
165,45.0,45.0,44.0,49.0,51.0,51.0,51.0,51.0,46.0
166,46.0,46.0,42.0,50.0,48.0,48.0,48.0,48.0,47.0
167,50.0,50.0,42.0,54.0,52.0,52.0,51.0,51.0,48.0
