Scenario,Roll 0,Roll 1,Roll 2,Roll 3
98,38.0,38.0,38.0,38.0
99,36.0,36.0,36.0,36.0
100,38.0,38.0,38.0,38.0
101,38.0,38.0,38.0,38.0
102,37.0,37.0,37.0,37.0
103,38.0,38.0,38.0,38.0
104,39.0,39.0,39.0,39.0
105,37.0,37.0,37.0,37.0
106,38.0,38.0,38.0,38.0
107,39.0,39.0,39.0,39.0
108,33.0,33.0,33.0,33.0
109,34.0,28.0,28.0,34.0
110,33.0,29.0,29.0,33.0
111,32.0,37.0,37.0,32.0
112,33.0,33.0,33.0,33.0
113,35.0,33.0,33.0,35.0
114,34.0,37.0,37.0,34.0
115,34.0,34.0,34.0,34.0
116,34.0,34.0,34.0,34.0
117,34.0,32.0,32.0,34.0
118,34.0,34.0,34.0,34.0
119,34.0,34.0,34.0,34.0
120,31.0,36.0,36.0,31.0
121,32.0,33.0,33.0,32.0
122,34.0,33.0,33.0,34.0
123,33.0,36.0,36.0,33.0
124,33.0,38.0,38.0,33.0
125,33.0,38.0,38.0,33.0
126,33.0,36.0,36.0,33.0
127,33.0,38.0,38.0,33.0
128,34.0,38.0,38.0,34.0
129,32.0,36.0,36.0,32.0
130,34.0,38.0,38.0,34.0
131,34.0,38.0,38.0,34.0
132,33.0,36.0,36.0,33.0
133,35.0,38.0,38.0,35.0
134,35.0,38.0,38.0,35.0
135,33.0,32.0,32.0,33.0
136,35.0,33.0,33.0,35.0
137,35.0,34.0,34.0,35.0
138,32.0,36.0,36.0,31.0
139,33.0,34.0,33.0,33.0
140,34.0,34.0,37.0,34.0
141,33.0,36.0,36.0,33.0
142,34.0,38.0,38.0,33.0
143,34.0,37.0,38.0,34.0
144,33.0,37.0,37.0,33.0
145,33.0,38.0,38.0,33.0
146,35.0,37.0,37.0,35.0
147,33.0,36.0,36.0,33.0
148,34.0,38.0,38.0,34.0
149,34.0,37.0,38.0,33.0
150,34.0,37.0,37.0,34.0
151,35.0,38.0,38.0,35.0
152,34.0,38.0,38.0,34.0
153,34.0,36.0,36.0,34.0
154,35.0,37.0,37.0,35.0
155,34.0,38.0,38.0,34.0
156,32.0,35.0,35.0,32.0
157,33.0,37.0,37.0,33.0
158,33.0,37.0,37.0,33.0
159,33.0,36.0,36.0,33.0
160,34.0,37.0,37.0,34.0
161,34.0,38.0,38.0,34.0
162,33.0,36.0,36.0,33.0
163,34.0,37.0,37.0,34.0
164,35.0,38.0,38.0,35.0
165,33.0,31.0,31.0,33.0
166,34.0,32.0,32.0,34.0
167,35.0,33.0,33.0,35.0
