Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
66,43.0,44.0,43.0,42.0,44.0,43.0,44.0,44.0,44.0,44.0
67,45.0,44.0,42.0,40.0,42.0,44.0,45.0,45.0,42.0,41.0
68,45.0,44.0,42.0,40.0,43.0,44.0,45.0,45.0,43.0,42.0
69,46.0,44.0,44.0,42.0,44.0,44.0,44.0,44.0,44.0,44.0
70,46.0,41.0,42.0,44.0,46.0,44.0,43.0,43.0,46.0,46.0
71,46.0,43.0,43.0,44.0,44.0,44.0,43.0,43.0,44.0,43.0
72,45.0,43.0,44.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0
73,45.0,41.0,45.0,43.0,45.0,45.0,42.0,42.0,45.0,45.0
74,46.0,42.0,45.0,43.0,43.0,45.0,42.0,42.0,43.0,42.0
75,43.0,44.0,44.0,37.0,40.0,44.0,44.0,44.0,40.0,39.0
76,43.0,42.0,46.0,39.0,42.0,46.0,43.0,43.0,42.0,41.0
77,46.0,41.0,46.0,39.0,43.0,46.0,42.0,43.0,43.0,42.0
78,44.0,45.0,43.0,41.0,42.0,43.0,45.0,45.0,42.0,39.0
79,44.0,45.0,40.0,40.0,43.0,44.0,46.0,46.0,43.0,40.0
80,46.0,45.0,42.0,41.0,44.0,44.0,46.0,46.0,44.0,40.0
81,45.0,45.0,44.0,43.0,45.0,44.0,45.0,45.0,45.0,45.0
82,47.0,42.0,42.0,45.0,47.0,45.0,43.0,43.0,47.0,47.0
83,47.0,43.0,43.0,45.0,44.0,45.0,44.0,44.0,44.0,43.0
84,44.0,44.0,44.0,42.0,44.0,44.0,44.0,44.0,44.0,44.0
85,46.0,41.0,45.0,44.0,46.0,45.0,42.0,42.0,46.0,46.0
86,46.0,42.0,45.0,44.0,43.0,45.0,43.0,43.0,43.0,42.0
87,42.0,45.0,44.0,38.0,41.0,44.0,45.0,45.0,41.0,38.0
88,44.0,42.0,46.0,40.0,40.0,46.0,43.0,43.0,40.0,40.0
89,47.0,42.0,46.0,40.0,43.0,46.0,43.0,44.0,43.0,42.0
90,44.0,42.0,44.0,39.0,44.0,45.0,42.0,42.0,42.0,43.0
91,46.0,43.0,43.0,45.0,44.0,44.0,42.0,43.0,44.0,43.0
92,44.0,42.0,41.0,45.0,45.0,47.0,43.0,43.0,44.0,44.0
93,46.0,44.0,44.0,38.0,44.0,45.0,44.0,44.0,43.0,43.0
94,46.0,46.0,46.0,44.0,45.0,45.0,46.0,46.0,44.0,44.0
95,47.0,43.0,45.0,44.0,45.0,47.0,43.0,44.0,45.0,44.0
96,44.0,45.0,45.0,39.0,44.0,45.0,45.0,45.0,43.0,43.0
97,47.0,47.0,46.0,45.0,45.0,46.0,47.0,47.0,44.0,44.0
98,48.0,44.0,46.0,45.0,45.0,46.0,43.0,44.0,45.0,44.0
99,45.0,43.0,44.0,37.0,43.0,44.0,43.0,43.0,42.0,42.0
100,45.0,45.0,46.0,43.0,44.0,45.0,45.0,45.0,43.0,43.0
101,46.0,42.0,46.0,43.0,44.0,46.0,42.0,43.0,44.0,43.0
102,43.0,44.0,44.0,38.0,43.0,44.0,44.0,44.0,42.0,42.0
103,46.0,46.0,46.0,44.0,44.0,45.0,46.0,46.0,43.0,43.0
104,47.0,43.0,46.0,44.0,44.0,45.0,42.0,43.0,44.0,43.0
105,41.0,40.0,45.0,38.0,39.0,45.0,41.0,41.0,39.0,38.0
106,43.0,41.0,44.0,40.0,40.0,44.0,42.0,42.0,40.0,39.0
107,43.0,37.0,45.0,40.0,44.0,45.0,39.0,40.0,44.0,43.0
108,39.0,40.0,43.0,36.0,37.0,43.0,41.0,41.0,37.0,34.0
109,39.0,41.0,39.0,38.0,38.0,43.0,43.0,43.0,38.0,35.0
110,41.0,41.0,40.0,38.0,39.0,41.0,43.0,43.0,39.0,35.0
111,40.0,46.0,44.0,42.0,43.0,44.0,46.0,46.0,43.0,40.0
112,42.0,42.0,41.0,44.0,44.0,43.0,43.0,44.0,44.0,42.0
113,42.0,42.0,41.0,46.0,45.0,45.0,43.0,45.0,45.0,39.0
114,39.0,45.0,44.0,41.0,42.0,43.0,45.0,45.0,42.0,39.0
115,41.0,41.0,45.0,43.0,43.0,44.0,42.0,43.0,43.0,41.0
116,41.0,42.0,45.0,45.0,44.0,45.0,43.0,44.0,44.0,38.0
117,37.0,40.0,44.0,36.0,36.0,44.0,41.0,42.0,36.0,33.0
118,39.0,42.0,45.0,38.0,37.0,45.0,43.0,44.0,37.0,35.0
119,42.0,42.0,46.0,40.0,40.0,46.0,43.0,44.0,40.0,38.0
120,43.0,43.0,45.0,40.0,43.0,45.0,43.0,43.0,43.0,38.0
121,43.0,42.0,42.0,46.0,45.0,45.0,43.0,44.0,45.0,39.0
122,43.0,43.0,42.0,46.0,40.0,47.0,44.0,44.0,40.0,39.0
123,42.0,45.0,45.0,39.0,42.0,45.0,45.0,45.0,42.0,38.0
124,42.0,47.0,46.0,45.0,44.0,46.0,47.0,47.0,44.0,41.0
125,42.0,42.0,46.0,45.0,44.0,47.0,44.0,44.0,44.0,43.0
126,43.0,46.0,45.0,39.0,42.0,45.0,46.0,46.0,42.0,38.0
127,43.0,48.0,47.0,44.0,44.0,47.0,48.0,48.0,44.0,42.0
128,43.0,43.0,47.0,43.0,44.0,47.0,44.0,44.0,44.0,43.0
129,41.0,44.0,45.0,38.0,41.0,44.0,44.0,44.0,41.0,37.0
130,41.0,46.0,46.0,44.0,43.0,45.0,46.0,46.0,43.0,40.0
131,41.0,41.0,46.0,44.0,43.0,46.0,43.0,43.0,43.0,42.0
132,42.0,45.0,45.0,38.0,41.0,44.0,45.0,45.0,41.0,37.0
133,42.0,47.0,46.0,43.0,43.0,46.0,47.0,47.0,43.0,41.0
134,42.0,42.0,46.0,42.0,43.0,46.0,43.0,43.0,43.0,42.0
135,37.0,40.0,44.0,34.0,35.0,44.0,41.0,42.0,35.0,33.0
136,39.0,42.0,45.0,38.0,37.0,45.0,43.0,43.0,37.0,36.0
137,43.0,38.0,46.0,37.0,39.0,46.0,39.0,39.0,39.0,38.0
138,41.0,42.0,43.0,39.0,40.0,45.0,39.0,40.0,38.0,39.0
139,41.0,39.0,44.0,46.0,41.0,47.0,40.0,41.0,40.0,40.0
140,40.0,39.0,40.0,43.0,42.0,45.0,40.0,41.0,42.0,40.0
141,41.0,42.0,44.0,38.0,40.0,46.0,42.0,44.0,40.0,39.0
142,48.0,44.0,45.0,45.0,44.0,48.0,44.0,44.0,44.0,40.0
143,43.0,42.0,43.0,44.0,45.0,45.0,41.0,45.0,44.0,44.0
144,42.0,43.0,45.0,39.0,40.0,45.0,42.0,42.0,40.0,39.0
145,44.0,45.0,46.0,46.0,45.0,46.0,43.0,44.0,45.0,40.0
146,44.0,40.0,43.0,45.0,45.0,45.0,40.0,45.0,44.0,44.0
147,41.0,41.0,46.0,37.0,40.0,45.0,41.0,44.0,40.0,39.0
148,47.0,43.0,45.0,44.0,43.0,47.0,43.0,45.0,43.0,40.0
149,47.0,41.0,46.0,43.0,44.0,45.0,43.0,45.0,44.0,43.0
150,42.0,42.0,46.0,38.0,40.0,44.0,41.0,44.0,40.0,39.0
151,48.0,44.0,45.0,45.0,44.0,45.0,43.0,45.0,44.0,41.0
152,48.0,39.0,46.0,44.0,45.0,45.0,43.0,45.0,45.0,44.0
153,42.0,41.0,45.0,39.0,40.0,45.0,42.0,42.0,40.0,39.0
154,44.0,43.0,46.0,44.0,44.0,46.0,44.0,44.0,44.0,42.0
155,44.0,40.0,44.0,41.0,45.0,45.0,40.0,45.0,45.0,44.0
156,40.0,40.0,45.0,36.0,39.0,44.0,40.0,43.0,39.0,38.0
157,46.0,42.0,44.0,43.0,42.0,46.0,42.0,44.0,42.0,39.0
158,46.0,40.0,45.0,42.0,43.0,44.0,42.0,44.0,43.0,42.0
159,41.0,41.0,46.0,37.0,39.0,44.0,40.0,43.0,39.0,38.0
160,47.0,43.0,45.0,44.0,43.0,44.0,42.0,44.0,43.0,40.0
161,47.0,38.0,46.0,43.0,44.0,45.0,42.0,44.0,44.0,43.0
162,41.0,40.0,46.0,38.0,39.0,44.0,41.0,41.0,39.0,38.0
163,43.0,42.0,45.0,43.0,43.0,45.0,43.0,43.0,43.0,41.0
164,43.0,39.0,46.0,40.0,44.0,44.0,39.0,44.0,44.0,43.0
165,38.0,36.0,43.0,33.0,35.0,43.0,37.0,37.0,35.0,34.0
166,39.0,36.0,44.0,38.0,37.0,44.0,38.0,39.0,37.0,36.0
167,43.0,34.0,41.0,35.0,39.0,41.0,34.0,39.0,39.0,38.0
