Scenario,Roll 0,Roll 1,Roll 2,Roll 3
72,55.0,59.0,58.0,58.0
73,58.0,57.0,57.0,57.0
74,57.0,57.0,58.0,58.0
75,48.0,56.0,50.0,50.0
76,55.0,53.0,51.0,51.0
77,55.0,53.0,51.0,51.0
78,50.0,57.0,48.0,48.0
79,56.0,58.0,51.0,51.0
80,51.0,58.0,51.0,51.0
81,55.0,58.0,57.0,57.0
82,58.0,56.0,58.0,58.0
83,56.0,56.0,58.0,58.0
84,54.0,57.0,56.0,56.0
85,57.0,57.0,57.0,57.0
86,55.0,58.0,57.0,57.0
87,49.0,56.0,47.0,47.0
88,55.0,54.0,50.0,50.0
89,51.0,54.0,50.0,50.0
90,54.0,55.0,57.0,57.0
91,56.0,57.0,54.0,54.0
92,57.0,54.0,57.0,57.0
93,55.0,56.0,57.0,57.0
94,56.0,58.0,56.0,56.0
95,56.0,55.0,57.0,57.0
96,55.0,55.0,56.0,56.0
97,57.0,57.0,57.0,57.0
98,57.0,54.0,56.0,56.0
99,54.0,55.0,56.0,56.0
100,55.0,57.0,55.0,55.0
101,55.0,54.0,56.0,56.0
102,54.0,55.0,55.0,55.0
103,56.0,56.0,56.0,56.0
104,56.0,53.0,55.0,55.0
105,48.0,52.0,46.0,46.0
106,52.0,48.0,46.0,46.0
107,49.0,49.0,47.0,47.0
108,47.0,54.0,44.0,44.0
109,53.0,55.0,48.0,48.0
110,49.0,55.0,48.0,48.0
111,55.0,55.0,54.0,54.0
112,57.0,56.0,55.0,55.0
113,54.0,56.0,55.0,55.0
114,54.0,56.0,53.0,53.0
115,56.0,57.0,54.0,54.0
116,53.0,58.0,54.0,54.0
117,47.0,53.0,43.0,43.0
118,53.0,54.0,48.0,48.0
119,51.0,54.0,48.0,48.0
120,54.0,56.0,53.0,53.0
121,56.0,57.0,55.0,55.0
122,53.0,54.0,58.0,58.0
123,55.0,57.0,54.0,54.0
124,57.0,58.0,55.0,55.0
125,56.0,55.0,58.0,58.0
126,56.0,56.0,53.0,53.0
127,57.0,57.0,55.0,55.0
128,57.0,54.0,57.0,57.0
129,54.0,56.0,53.0,53.0
130,56.0,57.0,54.0,54.0
131,55.0,54.0,57.0,57.0
132,55.0,55.0,52.0,52.0
133,56.0,56.0,54.0,54.0
134,56.0,53.0,56.0,56.0
135,47.0,53.0,43.0,43.0
136,52.0,48.0,47.0,47.0
137,50.0,49.0,48.0,48.0
138,52.0,53.0,53.0,53.0
139,53.0,50.0,52.0,52.0
140,56.0,52.0,52.0,52.0
141,55.0,54.0,53.0,53.0
142,55.0,51.0,53.0,53.0
143,56.0,53.0,52.0,52.0
144,55.0,53.0,52.0,52.0
145,53.0,50.0,52.0,52.0
146,53.0,52.0,52.0,52.0
147,55.0,53.0,53.0,53.0
148,55.0,50.0,52.0,52.0
149,55.0,52.0,52.0,52.0
150,55.0,52.0,53.0,53.0
151,54.0,51.0,53.0,53.0
152,53.0,51.0,53.0,53.0
153,55.0,51.0,52.0,52.0
154,53.0,50.0,53.0,53.0
155,53.0,47.0,52.0,52.0
156,54.0,52.0,52.0,52.0
157,54.0,49.0,51.0,51.0
158,54.0,51.0,51.0,51.0
159,54.0,52.0,52.0,52.0
160,53.0,50.0,52.0,52.0
161,52.0,51.0,52.0,52.0
162,54.0,51.0,51.0,51.0
163,52.0,50.0,52.0,52.0
164,52.0,48.0,51.0,51.0
165,46.0,46.0,42.0,42.0
166,52.0,42.0,47.0,47.0
167,48.0,43.0,47.0,47.0
