Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
111,58.0,58.0,58.0,57.0,57.0,57.0,59.0,60.0,59.0,54.0
112,54.0,54.0,54.0,55.0,53.0,53.0,61.0,61.0,61.0,61.0
113,52.0,53.0,52.0,55.0,53.0,53.0,55.0,61.0,55.0,56.0
114,57.0,57.0,57.0,57.0,56.0,56.0,58.0,59.0,58.0,55.0
115,61.0,61.0,61.0,64.0,60.0,60.0,61.0,61.0,61.0,60.0
116,61.0,61.0,61.0,58.0,60.0,60.0,56.0,62.0,56.0,60.0
117,56.0,56.0,56.0,58.0,56.0,56.0,55.0,60.0,55.0,54.0
118,62.0,62.0,62.0,65.0,61.0,61.0,62.0,62.0,62.0,55.0
119,62.0,62.0,62.0,59.0,61.0,61.0,57.0,63.0,57.0,56.0
120,58.0,58.0,58.0,56.0,57.0,57.0,59.0,59.0,59.0,55.0
121,52.0,52.0,52.0,50.0,51.0,51.0,61.0,61.0,61.0,56.0
122,52.0,56.0,52.0,50.0,52.0,52.0,55.0,57.0,55.0,57.0
123,58.0,58.0,58.0,57.0,58.0,58.0,59.0,59.0,59.0,58.0
124,61.0,61.0,61.0,59.0,60.0,60.0,62.0,62.0,62.0,60.0
125,59.0,60.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0
126,58.0,58.0,58.0,58.0,59.0,59.0,59.0,60.0,59.0,57.0
127,62.0,62.0,62.0,60.0,61.0,61.0,63.0,63.0,63.0,61.0
128,60.0,61.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,59.0
129,57.0,57.0,57.0,56.0,57.0,57.0,58.0,58.0,58.0,57.0
130,64.0,64.0,64.0,58.0,63.0,63.0,61.0,61.0,61.0,63.0
131,59.0,59.0,59.0,58.0,59.0,59.0,60.0,60.0,60.0,59.0
132,58.0,58.0,58.0,57.0,58.0,58.0,59.0,59.0,59.0,56.0
133,65.0,65.0,65.0,59.0,64.0,64.0,62.0,62.0,62.0,62.0
134,60.0,60.0,60.0,59.0,60.0,60.0,61.0,61.0,61.0,58.0
135,55.0,55.0,55.0,58.0,55.0,55.0,55.0,60.0,55.0,53.0
136,62.0,62.0,62.0,60.0,61.0,61.0,62.0,62.0,62.0,54.0
137,57.0,57.0,57.0,56.0,57.0,57.0,57.0,61.0,57.0,52.0
138,49.0,49.0,49.0,46.0,53.0,53.0,54.0,55.0,54.0,55.0
139,43.0,43.0,43.0,41.0,47.0,47.0,51.0,51.0,51.0,52.0
140,47.0,47.0,47.0,41.0,50.0,50.0,48.0,49.0,48.0,53.0
141,57.0,57.0,57.0,55.0,57.0,57.0,58.0,58.0,58.0,57.0
142,51.0,51.0,51.0,50.0,55.0,55.0,60.0,60.0,60.0,56.0
143,52.0,55.0,52.0,50.0,55.0,55.0,56.0,57.0,56.0,57.0
144,58.0,58.0,58.0,56.0,58.0,58.0,59.0,59.0,59.0,56.0
145,52.0,52.0,52.0,51.0,56.0,56.0,61.0,61.0,61.0,56.0
146,53.0,56.0,53.0,51.0,56.0,56.0,57.0,58.0,57.0,54.0
147,57.0,57.0,57.0,54.0,57.0,57.0,58.0,58.0,58.0,57.0
148,54.0,54.0,54.0,49.0,58.0,58.0,60.0,60.0,60.0,58.0
149,52.0,54.0,52.0,49.0,55.0,55.0,56.0,56.0,56.0,56.0
150,58.0,58.0,58.0,55.0,58.0,58.0,59.0,59.0,59.0,57.0
151,55.0,55.0,55.0,50.0,59.0,59.0,61.0,61.0,61.0,57.0
152,53.0,55.0,53.0,50.0,56.0,56.0,57.0,57.0,57.0,55.0
153,58.0,58.0,58.0,53.0,58.0,58.0,59.0,59.0,59.0,56.0
154,52.0,52.0,52.0,51.0,56.0,56.0,61.0,61.0,61.0,56.0
155,53.0,53.0,53.0,50.0,56.0,56.0,57.0,58.0,57.0,54.0
156,56.0,56.0,56.0,53.0,56.0,56.0,57.0,57.0,57.0,56.0
157,53.0,53.0,53.0,48.0,57.0,57.0,59.0,59.0,59.0,57.0
158,51.0,53.0,51.0,48.0,54.0,54.0,55.0,55.0,55.0,55.0
159,57.0,57.0,57.0,54.0,57.0,57.0,58.0,58.0,58.0,57.0
160,54.0,54.0,54.0,49.0,58.0,58.0,60.0,60.0,60.0,58.0
161,52.0,54.0,52.0,49.0,55.0,55.0,56.0,56.0,56.0,55.0
162,58.0,58.0,58.0,52.0,58.0,58.0,59.0,59.0,59.0,56.0
163,55.0,55.0,55.0,50.0,59.0,59.0,61.0,61.0,61.0,57.0
164,53.0,53.0,53.0,49.0,56.0,56.0,57.0,57.0,57.0,54.0
165,55.0,55.0,55.0,52.0,55.0,55.0,55.0,56.0,55.0,47.0
166,52.0,52.0,52.0,50.0,56.0,56.0,52.0,56.0,52.0,49.0
167,50.0,50.0,50.0,47.0,53.0,53.0,47.0,58.0,47.0,46.0
