Scenario,Roll 0,Roll 1,Roll 2,Roll 3
105,41.0,41.0,42.0,43.0
106,42.0,37.0,38.0,40.0
107,42.0,38.0,38.0,41.0
108,40.0,34.0,35.0,38.0
109,41.0,36.0,37.0,39.0
110,38.0,36.0,37.0,40.0
111,40.0,40.0,41.0,42.0
112,42.0,41.0,42.0,41.0
113,41.0,41.0,42.0,41.0
114,41.0,39.0,40.0,41.0
115,41.0,40.0,41.0,40.0
116,42.0,40.0,41.0,40.0
117,41.0,37.0,37.0,39.0
118,42.0,38.0,39.0,40.0
119,42.0,39.0,39.0,40.0
120,42.0,41.0,41.0,42.0
121,43.0,42.0,43.0,42.0
122,44.0,43.0,43.0,42.0
123,43.0,43.0,44.0,43.0
124,44.0,44.0,44.0,44.0
125,45.0,45.0,46.0,45.0
126,42.0,42.0,43.0,44.0
127,43.0,43.0,43.0,44.0
128,43.0,44.0,45.0,46.0
129,42.0,42.0,43.0,42.0
130,43.0,43.0,44.0,43.0
131,44.0,44.0,45.0,44.0
132,41.0,41.0,42.0,43.0
133,42.0,42.0,43.0,44.0
134,42.0,43.0,44.0,45.0
135,41.0,37.0,38.0,39.0
136,42.0,37.0,38.0,40.0
137,42.0,37.0,38.0,41.0
138,43.0,41.0,42.0,41.0
139,39.0,42.0,43.0,42.0
140,39.0,39.0,40.0,38.0
141,44.0,44.0,43.0,44.0
142,42.0,45.0,44.0,45.0
143,42.0,41.0,40.0,41.0
144,42.0,43.0,42.0,43.0
145,42.0,44.0,43.0,44.0
146,42.0,40.0,39.0,40.0
147,43.0,43.0,43.0,43.0
148,41.0,44.0,44.0,44.0
149,43.0,40.0,40.0,40.0
150,43.0,43.0,43.0,43.0
151,42.0,44.0,44.0,44.0
152,41.0,40.0,40.0,40.0
153,41.0,42.0,42.0,43.0
154,42.0,43.0,43.0,44.0
155,41.0,39.0,39.0,40.0
156,42.0,42.0,42.0,42.0
157,40.0,43.0,43.0,43.0
158,42.0,39.0,39.0,39.0
159,42.0,42.0,43.0,42.0
160,41.0,43.0,44.0,43.0
161,40.0,39.0,40.0,39.0
162,40.0,41.0,42.0,43.0
163,42.0,42.0,43.0,44.0
164,40.0,38.0,39.0,40.0
165,41.0,36.0,37.0,39.0
166,41.0,37.0,38.0,40.0
167,38.0,35.0,35.0,38.0
