Scenario,Roll 0,Roll 1,Roll 2,Roll 3
101,59.0,59.0,59.0,59.0
102,58.0,58.0,54.0,54.0
103,57.0,57.0,58.0,58.0
104,60.0,60.0,59.0,59.0
105,56.0,56.0,52.0,52.0
106,57.0,57.0,54.0,54.0
107,61.0,61.0,55.0,55.0
108,55.0,55.0,52.0,52.0
109,52.0,52.0,54.0,54.0
110,57.0,57.0,54.0,54.0
111,55.0,55.0,52.0,52.0
112,52.0,52.0,54.0,54.0
113,55.0,55.0,54.0,54.0
114,55.0,55.0,55.0,55.0
115,56.0,56.0,56.0,56.0
116,57.0,57.0,58.0,58.0
117,55.0,55.0,52.0,52.0
118,56.0,56.0,54.0,54.0
119,58.0,58.0,58.0,58.0
120,58.0,58.0,53.0,53.0
121,53.0,53.0,54.0,54.0
122,55.0,55.0,56.0,56.0
123,58.0,58.0,55.0,55.0
124,56.0,56.0,56.0,56.0
125,59.0,59.0,56.0,56.0
126,58.0,58.0,53.0,53.0
127,57.0,57.0,56.0,56.0
128,60.0,60.0,56.0,56.0
129,57.0,57.0,55.0,55.0
130,56.0,56.0,56.0,56.0
131,58.0,58.0,57.0,57.0
132,57.0,57.0,55.0,55.0
133,56.0,56.0,56.0,56.0
134,59.0,59.0,57.0,57.0
135,55.0,55.0,53.0,53.0
136,56.0,56.0,54.0,54.0
137,60.0,60.0,56.0,56.0
138,50.0,50.0,53.0,53.0
139,49.0,49.0,56.0,56.0
140,53.0,53.0,56.0,56.0
141,55.0,55.0,58.0,58.0
142,54.0,54.0,59.0,59.0
143,58.0,58.0,56.0,56.0
144,56.0,56.0,55.0,55.0
145,54.0,54.0,56.0,56.0
146,57.0,57.0,56.0,56.0
147,55.0,55.0,58.0,58.0
148,54.0,54.0,59.0,59.0
149,57.0,57.0,59.0,59.0
150,56.0,56.0,58.0,58.0
151,55.0,55.0,59.0,59.0
152,58.0,58.0,59.0,59.0
153,51.0,51.0,53.0,53.0
154,56.0,56.0,55.0,55.0
155,57.0,57.0,56.0,56.0
156,54.0,54.0,57.0,57.0
157,53.0,53.0,58.0,58.0
158,56.0,56.0,58.0,58.0
159,55.0,55.0,57.0,57.0
160,54.0,54.0,58.0,58.0
161,57.0,57.0,59.0,59.0
162,52.0,52.0,54.0,54.0
163,55.0,55.0,56.0,56.0
164,57.0,57.0,59.0,59.0
165,51.0,51.0,52.0,52.0
166,54.0,54.0,53.0,53.0
167,56.0,56.0,55.0,55.0
