Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
62,46.0,46.0,49.0,43.0,43.0,43.0,52.0,47.0,52.0,52.0,52.0,43.0,43.0
63,51.0,53.0,48.0,49.0,49.0,50.0,49.0,50.0,51.0,49.0,51.0,49.0,50.0
64,48.0,48.0,50.0,46.0,46.0,46.0,49.0,46.0,46.0,46.0,51.0,46.0,46.0
65,51.0,53.0,49.0,47.0,47.0,50.0,46.0,50.0,51.0,47.0,53.0,47.0,50.0
66,52.0,54.0,49.0,50.0,50.0,51.0,50.0,51.0,52.0,50.0,52.0,50.0,51.0
67,49.0,49.0,51.0,47.0,47.0,47.0,50.0,47.0,47.0,47.0,52.0,47.0,47.0
68,52.0,54.0,50.0,48.0,48.0,51.0,47.0,51.0,52.0,48.0,54.0,48.0,51.0
69,55.0,55.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
70,48.0,48.0,57.0,47.0,47.0,46.0,47.0,47.0,48.0,48.0,52.0,47.0,46.0
71,51.0,51.0,52.0,49.0,49.0,51.0,47.0,51.0,51.0,49.0,51.0,49.0,51.0
72,57.0,57.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
73,53.0,53.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0
74,52.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0,54.0,51.0,52.0
75,52.0,52.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,50.0
76,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
77,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
78,53.0,55.0,50.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0,53.0,51.0,52.0
79,50.0,50.0,52.0,48.0,48.0,47.0,51.0,48.0,48.0,48.0,53.0,48.0,48.0
80,53.0,55.0,51.0,48.0,48.0,52.0,48.0,52.0,52.0,49.0,55.0,48.0,52.0
81,56.0,56.0,52.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
82,49.0,49.0,58.0,48.0,48.0,47.0,48.0,48.0,49.0,49.0,53.0,48.0,47.0
83,52.0,52.0,53.0,50.0,50.0,52.0,48.0,52.0,52.0,50.0,52.0,50.0,52.0
84,58.0,58.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
85,54.0,54.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0
86,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,55.0,52.0,53.0
87,53.0,53.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0
88,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
89,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
90,52.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0
91,48.0,48.0,54.0,50.0,50.0,50.0,52.0,49.0,49.0,49.0,53.0,50.0,50.0
92,47.0,47.0,52.0,48.0,48.0,44.0,49.0,48.0,49.0,49.0,52.0,48.0,44.0
93,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
94,51.0,51.0,57.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,56.0,53.0,53.0
95,50.0,50.0,55.0,51.0,51.0,47.0,52.0,51.0,52.0,52.0,55.0,51.0,47.0
96,50.0,50.0,52.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,52.0,51.0,51.0
97,47.0,47.0,52.0,48.0,48.0,48.0,50.0,48.0,48.0,48.0,54.0,48.0,48.0
98,47.0,47.0,50.0,48.0,48.0,46.0,51.0,48.0,51.0,51.0,52.0,48.0,46.0
99,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
100,50.0,50.0,56.0,52.0,52.0,52.0,54.0,51.0,51.0,51.0,56.0,52.0,52.0
101,49.0,49.0,54.0,51.0,51.0,46.0,54.0,50.0,54.0,54.0,55.0,51.0,46.0
102,49.0,49.0,51.0,50.0,50.0,50.0,51.0,50.0,51.0,51.0,51.0,50.0,50.0
103,46.0,46.0,51.0,47.0,47.0,47.0,49.0,47.0,47.0,47.0,53.0,48.0,48.0
104,46.0,46.0,49.0,47.0,47.0,45.0,50.0,47.0,50.0,50.0,52.0,47.0,46.0
105,50.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
106,46.0,46.0,52.0,48.0,48.0,48.0,50.0,47.0,48.0,47.0,51.0,49.0,49.0
107,47.0,47.0,50.0,46.0,46.0,46.0,51.0,48.0,51.0,51.0,53.0,46.0,46.0
108,50.0,53.0,50.0,51.0,51.0,51.0,52.0,51.0,52.0,51.0,54.0,51.0,51.0
109,49.0,49.0,52.0,49.0,49.0,48.0,52.0,47.0,49.0,49.0,54.0,49.0,48.0
110,48.0,49.0,51.0,48.0,48.0,47.0,49.0,48.0,49.0,49.0,56.0,48.0,47.0
111,57.0,57.0,51.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
112,50.0,50.0,59.0,49.0,49.0,47.0,49.0,49.0,49.0,49.0,52.0,49.0,48.0
113,53.0,53.0,54.0,49.0,49.0,53.0,49.0,53.0,53.0,51.0,53.0,49.0,53.0
114,59.0,59.0,52.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
115,55.0,55.0,58.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
116,54.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0,56.0,53.0,54.0
117,54.0,54.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0
118,56.0,56.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
119,53.0,53.0,53.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
120,53.0,53.0,53.0,54.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0
121,46.0,46.0,55.0,51.0,51.0,51.0,53.0,47.0,49.0,49.0,54.0,51.0,51.0
122,48.0,48.0,52.0,48.0,48.0,45.0,49.0,49.0,49.0,50.0,53.0,49.0,45.0
123,56.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
124,49.0,49.0,58.0,54.0,54.0,54.0,56.0,50.0,52.0,52.0,57.0,54.0,54.0
125,51.0,51.0,55.0,51.0,51.0,48.0,52.0,52.0,52.0,53.0,56.0,52.0,48.0
126,51.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0
127,47.0,47.0,53.0,49.0,49.0,49.0,51.0,45.0,48.0,48.0,53.0,49.0,49.0
128,46.0,47.0,50.0,47.0,47.0,46.0,52.0,47.0,52.0,52.0,53.0,47.0,46.0
129,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
130,48.0,48.0,57.0,53.0,53.0,53.0,55.0,49.0,52.0,51.0,56.0,53.0,53.0
131,50.0,50.0,54.0,50.0,50.0,47.0,55.0,51.0,55.0,55.0,56.0,51.0,47.0
132,50.0,50.0,52.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,52.0,51.0,51.0
133,46.0,46.0,52.0,48.0,48.0,48.0,50.0,44.0,48.0,47.0,52.0,49.0,49.0
134,47.0,47.0,49.0,47.0,47.0,45.0,51.0,48.0,51.0,51.0,53.0,47.0,47.0
135,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
136,47.0,47.0,53.0,49.0,49.0,49.0,51.0,45.0,49.0,48.0,52.0,50.0,50.0
137,48.0,48.0,50.0,47.0,47.0,46.0,48.0,49.0,48.0,48.0,54.0,47.0,47.0
138,49.0,49.0,51.0,47.0,47.0,45.0,50.0,50.0,50.0,52.0,50.0,47.0,45.0
139,47.0,47.0,52.0,42.0,42.0,42.0,49.0,48.0,48.0,50.0,53.0,43.0,43.0
140,47.0,47.0,50.0,39.0,39.0,38.0,50.0,48.0,50.0,50.0,48.0,39.0,38.0
141,51.0,51.0,54.0,50.0,50.0,50.0,51.0,50.0,51.0,52.0,51.0,50.0,50.0
142,50.0,50.0,55.0,45.0,45.0,45.0,52.0,51.0,52.0,53.0,56.0,46.0,46.0
143,50.0,50.0,52.0,42.0,42.0,42.0,53.0,51.0,53.0,53.0,52.0,42.0,42.0
144,49.0,49.0,49.0,48.0,48.0,48.0,50.0,50.0,49.0,52.0,51.0,48.0,48.0
145,48.0,48.0,51.0,42.0,42.0,42.0,53.0,47.0,53.0,53.0,53.0,44.0,44.0
146,48.0,48.0,50.0,43.0,43.0,43.0,51.0,49.0,50.0,50.0,49.0,43.0,43.0
147,51.0,51.0,53.0,50.0,50.0,50.0,53.0,49.0,53.0,53.0,53.0,50.0,50.0
148,49.0,49.0,54.0,50.0,50.0,50.0,55.0,50.0,55.0,55.0,55.0,50.0,50.0
149,50.0,50.0,52.0,45.0,45.0,45.0,55.0,51.0,55.0,55.0,55.0,45.0,45.0
150,51.0,51.0,52.0,50.0,50.0,50.0,54.0,50.0,51.0,52.0,52.0,50.0,50.0
151,49.0,49.0,52.0,45.0,45.0,45.0,56.0,50.0,52.0,52.0,56.0,47.0,47.0
152,51.0,51.0,51.0,45.0,45.0,45.0,53.0,52.0,53.0,52.0,52.0,45.0,45.0
153,48.0,48.0,49.0,45.0,45.0,45.0,49.0,49.0,49.0,50.0,51.0,45.0,45.0
154,48.0,48.0,50.0,43.0,43.0,43.0,51.0,49.0,48.0,49.0,51.0,43.0,43.0
155,48.0,48.0,51.0,41.0,41.0,41.0,53.0,49.0,53.0,53.0,53.0,41.0,41.0
156,50.0,50.0,52.0,49.0,49.0,49.0,54.0,48.0,53.0,53.0,54.0,49.0,49.0
157,48.0,48.0,53.0,49.0,49.0,49.0,56.0,49.0,54.0,54.0,56.0,49.0,49.0
158,49.0,49.0,52.0,44.0,44.0,44.0,55.0,50.0,55.0,55.0,55.0,44.0,44.0
159,50.0,50.0,51.0,49.0,49.0,49.0,53.0,49.0,51.0,51.0,52.0,49.0,49.0
160,48.0,48.0,52.0,46.0,46.0,46.0,55.0,49.0,52.0,52.0,55.0,46.0,46.0
161,50.0,50.0,51.0,44.0,44.0,44.0,52.0,51.0,52.0,53.0,52.0,44.0,44.0
162,50.0,50.0,49.0,45.0,45.0,44.0,50.0,48.0,50.0,51.0,52.0,45.0,44.0
163,47.0,47.0,50.0,42.0,42.0,42.0,50.0,48.0,48.0,48.0,50.0,42.0,42.0
164,47.0,47.0,51.0,41.0,41.0,41.0,53.0,48.0,53.0,53.0,53.0,41.0,41.0
165,45.0,45.0,48.0,46.0,46.0,44.0,47.0,45.0,47.0,47.0,49.0,46.0,45.0
166,47.0,47.0,49.0,43.0,43.0,43.0,51.0,45.0,49.0,49.0,51.0,43.0,43.0
167,44.0,44.0,48.0,41.0,41.0,41.0,49.0,47.0,49.0,49.0,48.0,41.0,41.0
