Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
153,54.0,56.0,56.0,56.0,57.0,57.0,55.0,56.0,53.0,52.0,60.0,55.0,56.0,56.0
154,55.0,56.0,56.0,58.0,58.0,56.0,57.0,52.0,52.0,52.0,57.0,52.0,58.0,58.0
155,56.0,62.0,62.0,58.0,58.0,58.0,57.0,52.0,57.0,52.0,58.0,53.0,58.0,62.0
156,53.0,60.0,60.0,65.0,60.0,60.0,59.0,65.0,56.0,55.0,64.0,59.0,59.0,65.0
157,52.0,60.0,61.0,67.0,61.0,61.0,63.0,60.0,56.0,55.0,62.0,57.0,61.0,61.0
158,59.0,67.0,67.0,63.0,64.0,62.0,60.0,60.0,61.0,55.0,62.0,57.0,62.0,67.0
159,54.0,61.0,61.0,66.0,59.0,61.0,60.0,66.0,57.0,56.0,65.0,60.0,60.0,61.0
160,53.0,61.0,61.0,68.0,61.0,61.0,64.0,61.0,57.0,56.0,62.0,57.0,62.0,62.0
161,60.0,68.0,68.0,63.0,63.0,63.0,61.0,61.0,62.0,56.0,63.0,58.0,63.0,68.0
162,53.0,56.0,56.0,60.0,57.0,62.0,59.0,60.0,58.0,54.0,60.0,54.0,57.0,61.0
163,54.0,56.0,56.0,62.0,62.0,58.0,61.0,56.0,57.0,56.0,57.0,52.0,63.0,58.0
164,58.0,62.0,62.0,62.0,62.0,63.0,61.0,56.0,62.0,56.0,58.0,52.0,63.0,62.0
165,47.0,52.0,52.0,54.0,52.0,57.0,52.0,54.0,53.0,49.0,54.0,48.0,52.0,56.0
166,48.0,51.0,51.0,57.0,57.0,53.0,54.0,50.0,52.0,51.0,52.0,46.0,58.0,53.0
167,52.0,56.0,56.0,57.0,58.0,58.0,55.0,50.0,57.0,51.0,52.0,46.0,57.0,56.0
