Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
154,53.0,57.0,56.0,56.0,55.0,56.0,56.0,58.0,56.0,58.0
155,55.0,57.0,55.0,55.0,56.0,55.0,55.0,59.0,55.0,59.0
156,50.0,54.0,53.0,53.0,54.0,53.0,53.0,57.0,53.0,57.0
157,51.0,54.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0,56.0
158,55.0,55.0,54.0,54.0,55.0,54.0,54.0,56.0,54.0,56.0
159,51.0,55.0,54.0,54.0,55.0,54.0,54.0,58.0,54.0,58.0
160,52.0,55.0,54.0,54.0,54.0,54.0,54.0,57.0,54.0,57.0
161,55.0,56.0,55.0,55.0,56.0,55.0,55.0,57.0,55.0,57.0
162,52.0,55.0,52.0,52.0,54.0,53.0,52.0,59.0,52.0,59.0
163,53.0,56.0,55.0,55.0,54.0,55.0,55.0,58.0,55.0,58.0
164,55.0,56.0,55.0,55.0,56.0,55.0,55.0,58.0,55.0,58.0
165,52.0,54.0,53.0,53.0,53.0,52.0,53.0,58.0,52.0,58.0
166,54.0,54.0,53.0,53.0,53.0,53.0,53.0,56.0,53.0,56.0
167,54.0,56.0,55.0,54.0,54.0,53.0,53.0,57.0,53.0,57.0
