Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
65,53.0,51.0,51.0,52.0,51.0,51.0,47.0,47.0,49.0,48.0
66,52.0,49.0,49.0,48.0,49.0,49.0,44.0,44.0,46.0,47.0
67,54.0,50.0,50.0,52.0,52.0,50.0,48.0,48.0,48.0,49.0
68,54.0,52.0,52.0,52.0,52.0,52.0,47.0,47.0,50.0,47.0
69,52.0,50.0,50.0,49.0,50.0,50.0,46.0,46.0,47.0,46.0
70,53.0,50.0,50.0,52.0,52.0,50.0,47.0,47.0,48.0,47.0
71,53.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0
72,51.0,49.0,49.0,48.0,49.0,49.0,47.0,47.0,46.0,45.0
73,52.0,49.0,49.0,51.0,51.0,49.0,46.0,46.0,47.0,47.0
74,53.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0
75,52.0,48.0,48.0,48.0,50.0,48.0,45.0,45.0,45.0,46.0
76,53.0,50.0,50.0,49.0,52.0,50.0,46.0,46.0,47.0,48.0
77,54.0,50.0,50.0,52.0,52.0,50.0,48.0,48.0,47.0,47.0
78,51.0,49.0,49.0,49.0,49.0,49.0,44.0,44.0,44.0,48.0
79,52.0,51.0,51.0,50.0,53.0,51.0,46.0,46.0,49.0,50.0
80,51.0,51.0,51.0,50.0,53.0,51.0,45.0,45.0,46.0,47.0
81,53.0,50.0,50.0,50.0,51.0,50.0,46.0,46.0,44.0,46.0
82,51.0,51.0,51.0,51.0,53.0,51.0,48.0,48.0,45.0,47.0
83,53.0,53.0,53.0,51.0,53.0,53.0,49.0,49.0,49.0,49.0
84,52.0,49.0,49.0,49.0,50.0,49.0,47.0,47.0,44.0,46.0
85,50.0,50.0,50.0,50.0,52.0,50.0,47.0,47.0,47.0,48.0
86,54.0,52.0,52.0,52.0,52.0,52.0,48.0,48.0,48.0,48.0
87,50.0,49.0,49.0,49.0,51.0,49.0,45.0,45.0,45.0,47.0
88,51.0,51.0,51.0,50.0,53.0,51.0,46.0,46.0,48.0,49.0
89,55.0,51.0,51.0,53.0,53.0,51.0,48.0,48.0,47.0,48.0
90,51.0,49.0,49.0,50.0,49.0,49.0,47.0,47.0,44.0,45.0
91,50.0,50.0,50.0,51.0,50.0,50.0,49.0,49.0,49.0,49.0
92,51.0,51.0,51.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0
93,52.0,49.0,49.0,49.0,50.0,49.0,46.0,46.0,44.0,44.0
94,51.0,50.0,50.0,52.0,51.0,50.0,48.0,48.0,48.0,48.0
95,51.0,51.0,51.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0
96,53.0,50.0,50.0,50.0,51.0,50.0,47.0,47.0,44.0,45.0
97,52.0,51.0,51.0,53.0,52.0,51.0,48.0,48.0,47.0,47.0
98,51.0,51.0,51.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0
99,51.0,48.0,48.0,48.0,49.0,48.0,47.0,47.0,44.0,44.0
100,50.0,49.0,49.0,51.0,50.0,49.0,49.0,49.0,47.0,47.0
101,50.0,50.0,50.0,52.0,50.0,50.0,47.0,47.0,47.0,47.0
102,52.0,49.0,49.0,49.0,50.0,49.0,48.0,48.0,44.0,45.0
103,51.0,50.0,50.0,52.0,51.0,50.0,50.0,50.0,46.0,47.0
104,50.0,50.0,50.0,52.0,50.0,50.0,47.0,47.0,47.0,47.0
105,50.0,49.0,49.0,49.0,51.0,49.0,43.0,44.0,45.0,46.0
106,50.0,50.0,50.0,50.0,50.0,50.0,46.0,46.0,46.0,48.0
107,50.0,50.0,50.0,50.0,50.0,50.0,46.0,47.0,47.0,48.0
108,48.0,46.0,48.0,44.0,48.0,48.0,43.0,42.0,44.0,44.0
109,49.0,48.0,50.0,45.0,50.0,50.0,44.0,44.0,46.0,51.0
110,50.0,48.0,50.0,45.0,49.0,50.0,45.0,44.0,46.0,46.0
111,49.0,48.0,48.0,46.0,49.0,49.0,46.0,45.0,44.0,45.0
112,50.0,48.0,50.0,48.0,51.0,51.0,48.0,46.0,46.0,46.0
113,50.0,50.0,50.0,48.0,51.0,51.0,46.0,45.0,46.0,48.0
114,48.0,47.0,47.0,45.0,48.0,48.0,45.0,44.0,43.0,44.0
115,49.0,47.0,49.0,47.0,50.0,50.0,47.0,45.0,45.0,49.0
116,51.0,51.0,51.0,47.0,51.0,51.0,47.0,45.0,45.0,47.0
117,49.0,47.0,48.0,44.0,49.0,49.0,43.0,43.0,44.0,44.0
118,49.0,48.0,50.0,45.0,50.0,50.0,44.0,44.0,46.0,50.0
119,52.0,52.0,52.0,48.0,52.0,52.0,48.0,46.0,46.0,46.0
120,49.0,48.0,49.0,48.0,49.0,49.0,46.0,45.0,44.0,45.0
121,50.0,50.0,51.0,49.0,51.0,51.0,47.0,47.0,45.0,46.0
122,52.0,52.0,52.0,49.0,52.0,52.0,48.0,48.0,48.0,48.0
123,50.0,50.0,50.0,47.0,51.0,50.0,47.0,46.0,44.0,45.0
124,51.0,51.0,51.0,48.0,51.0,51.0,48.0,47.0,44.0,46.0
125,52.0,52.0,52.0,51.0,52.0,52.0,48.0,48.0,48.0,48.0
126,51.0,51.0,51.0,47.0,52.0,51.0,46.0,46.0,43.0,44.0
127,52.0,52.0,52.0,48.0,52.0,52.0,48.0,48.0,45.0,46.0
128,52.0,52.0,52.0,52.0,52.0,52.0,48.0,48.0,48.0,48.0
129,49.0,49.0,49.0,46.0,50.0,49.0,46.0,45.0,44.0,44.0
130,50.0,50.0,50.0,47.0,50.0,50.0,47.0,46.0,45.0,47.0
131,51.0,51.0,51.0,50.0,51.0,51.0,47.0,47.0,47.0,47.0
132,50.0,50.0,50.0,47.0,51.0,50.0,46.0,45.0,44.0,45.0
133,51.0,51.0,51.0,48.0,51.0,51.0,47.0,47.0,45.0,48.0
134,51.0,51.0,51.0,51.0,51.0,51.0,48.0,47.0,47.0,47.0
135,49.0,47.0,49.0,44.0,49.0,49.0,43.0,43.0,43.0,46.0
136,49.0,48.0,50.0,45.0,50.0,50.0,44.0,44.0,45.0,49.0
137,51.0,48.0,51.0,45.0,51.0,50.0,47.0,48.0,48.0,48.0
138,49.0,49.0,51.0,48.0,51.0,51.0,47.0,47.0,47.0,47.0
139,48.0,48.0,52.0,50.0,52.0,49.0,48.0,48.0,48.0,48.0
140,48.0,46.0,47.0,52.0,47.0,47.0,46.0,46.0,46.0,45.0
141,49.0,49.0,52.0,50.0,52.0,52.0,47.0,47.0,47.0,47.0
142,48.0,47.0,53.0,51.0,53.0,49.0,48.0,48.0,48.0,48.0
143,48.0,47.0,48.0,52.0,48.0,48.0,49.0,49.0,48.0,48.0
144,50.0,50.0,49.0,51.0,49.0,49.0,47.0,47.0,47.0,47.0
145,49.0,48.0,50.0,52.0,50.0,49.0,48.0,48.0,48.0,48.0
146,49.0,46.0,47.0,52.0,49.0,47.0,49.0,49.0,48.0,48.0
147,49.0,49.0,51.0,49.0,51.0,51.0,46.0,46.0,46.0,46.0
148,51.0,49.0,52.0,50.0,52.0,48.0,48.0,48.0,47.0,47.0
149,47.0,46.0,47.0,51.0,47.0,47.0,48.0,48.0,47.0,47.0
150,50.0,50.0,50.0,50.0,51.0,50.0,47.0,47.0,46.0,46.0
151,52.0,50.0,51.0,51.0,52.0,49.0,48.0,48.0,47.0,47.0
152,48.0,47.0,48.0,51.0,48.0,48.0,49.0,49.0,48.0,48.0
153,51.0,51.0,51.0,47.0,52.0,51.0,46.0,46.0,44.0,45.0
154,51.0,51.0,52.0,50.0,53.0,49.0,47.0,48.0,47.0,47.0
155,48.0,45.0,47.0,49.0,48.0,47.0,49.0,49.0,48.0,48.0
156,48.0,48.0,50.0,48.0,50.0,50.0,47.0,47.0,45.0,45.0
157,50.0,48.0,51.0,49.0,51.0,47.0,48.0,48.0,46.0,46.0
158,46.0,45.0,46.0,50.0,46.0,46.0,50.0,50.0,46.0,46.0
159,49.0,49.0,49.0,49.0,50.0,49.0,48.0,48.0,45.0,45.0
160,51.0,49.0,50.0,50.0,51.0,48.0,49.0,49.0,46.0,46.0
161,47.0,46.0,47.0,50.0,47.0,47.0,51.0,51.0,47.0,47.0
162,50.0,50.0,50.0,47.0,51.0,50.0,45.0,46.0,44.0,45.0
163,50.0,50.0,51.0,49.0,52.0,48.0,47.0,47.0,46.0,46.0
164,48.0,45.0,46.0,49.0,47.0,46.0,51.0,51.0,47.0,47.0
165,49.0,49.0,49.0,40.0,49.0,48.0,42.0,43.0,42.0,46.0
166,46.0,46.0,49.0,45.0,49.0,49.0,44.0,44.0,44.0,47.0
167,44.0,43.0,44.0,42.0,44.0,44.0,47.0,47.0,46.0,48.0
