Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
116,49.0,49.0,48.0,46.0,46.0,46.0,46.0,48.0,46.0,46.0,47.0,45.0
117,42.0,47.0,43.0,42.0,43.0,43.0,43.0,43.0,42.0,43.0,44.0,41.0
118,48.0,49.0,49.0,48.0,43.0,49.0,49.0,49.0,47.0,49.0,50.0,43.0
119,46.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,46.0
120,47.0,47.0,47.0,40.0,42.0,42.0,42.0,47.0,40.0,42.0,43.0,42.0
121,48.0,43.0,48.0,47.0,43.0,47.0,43.0,48.0,47.0,48.0,44.0,43.0
122,48.0,46.0,48.0,45.0,47.0,47.0,47.0,48.0,45.0,47.0,48.0,46.0
123,47.0,47.0,46.0,40.0,42.0,42.0,42.0,46.0,40.0,42.0,43.0,42.0
124,48.0,48.0,48.0,47.0,46.0,48.0,46.0,48.0,47.0,48.0,47.0,45.0
125,51.0,48.0,51.0,46.0,47.0,47.0,47.0,51.0,46.0,47.0,48.0,46.0
126,47.0,47.0,47.0,40.0,42.0,42.0,42.0,47.0,40.0,43.0,43.0,42.0
127,48.0,48.0,48.0,47.0,47.0,48.0,47.0,49.0,47.0,48.0,48.0,46.0
128,52.0,48.0,52.0,45.0,47.0,47.0,47.0,52.0,45.0,47.0,48.0,43.0
129,46.0,46.0,45.0,39.0,41.0,41.0,41.0,45.0,39.0,41.0,42.0,41.0
130,47.0,47.0,47.0,46.0,45.0,47.0,46.0,52.0,46.0,48.0,47.0,44.0
131,51.0,51.0,50.0,46.0,47.0,47.0,46.0,50.0,46.0,46.0,48.0,45.0
132,47.0,47.0,46.0,40.0,41.0,41.0,41.0,46.0,39.0,42.0,42.0,41.0
133,48.0,48.0,47.0,46.0,46.0,47.0,47.0,53.0,46.0,48.0,48.0,45.0
134,52.0,52.0,51.0,46.0,47.0,47.0,46.0,51.0,46.0,46.0,48.0,43.0
135,42.0,47.0,42.0,40.0,41.0,41.0,41.0,42.0,40.0,42.0,42.0,41.0
136,47.0,48.0,48.0,47.0,43.0,48.0,48.0,48.0,46.0,47.0,49.0,43.0
137,47.0,52.0,47.0,45.0,46.0,46.0,43.0,47.0,45.0,45.0,47.0,43.0
138,47.0,46.0,47.0,40.0,42.0,42.0,36.0,47.0,40.0,41.0,43.0,36.0
139,48.0,43.0,48.0,41.0,44.0,44.0,39.0,48.0,41.0,43.0,44.0,42.0
140,52.0,47.0,52.0,44.0,46.0,46.0,40.0,52.0,44.0,47.0,47.0,43.0
141,47.0,47.0,47.0,40.0,42.0,42.0,36.0,47.0,40.0,41.0,43.0,36.0
142,51.0,48.0,51.0,45.0,47.0,47.0,41.0,51.0,45.0,46.0,48.0,42.0
143,52.0,52.0,52.0,45.0,47.0,47.0,42.0,52.0,45.0,47.0,48.0,43.0
144,47.0,47.0,47.0,40.0,42.0,42.0,37.0,47.0,40.0,42.0,43.0,36.0
145,52.0,48.0,52.0,46.0,46.0,47.0,41.0,52.0,46.0,47.0,47.0,42.0
146,48.0,52.0,48.0,46.0,46.0,46.0,42.0,52.0,46.0,47.0,47.0,43.0
147,47.0,49.0,46.0,39.0,42.0,41.0,36.0,46.0,40.0,41.0,43.0,36.0
148,51.0,51.0,50.0,45.0,47.0,48.0,42.0,50.0,45.0,46.0,48.0,42.0
149,52.0,52.0,51.0,45.0,47.0,47.0,43.0,51.0,45.0,46.0,48.0,43.0
150,47.0,50.0,46.0,39.0,42.0,41.0,37.0,46.0,40.0,42.0,43.0,36.0
151,52.0,52.0,51.0,46.0,47.0,48.0,43.0,51.0,46.0,47.0,48.0,42.0
152,48.0,52.0,48.0,46.0,47.0,47.0,43.0,51.0,46.0,46.0,48.0,43.0
153,46.0,47.0,46.0,39.0,42.0,41.0,37.0,46.0,40.0,42.0,43.0,36.0
154,48.0,52.0,48.0,46.0,46.0,47.0,42.0,49.0,46.0,47.0,47.0,41.0
155,47.0,48.0,47.0,46.0,46.0,46.0,42.0,47.0,46.0,45.0,47.0,42.0
156,46.0,48.0,45.0,38.0,41.0,40.0,36.0,45.0,39.0,40.0,42.0,35.0
157,50.0,50.0,49.0,44.0,46.0,47.0,42.0,51.0,44.0,45.0,47.0,41.0
158,51.0,51.0,50.0,44.0,46.0,46.0,42.0,50.0,44.0,45.0,47.0,42.0
159,46.0,49.0,45.0,39.0,41.0,41.0,37.0,45.0,39.0,41.0,42.0,35.0
160,51.0,51.0,50.0,45.0,46.0,47.0,43.0,52.0,45.0,46.0,47.0,41.0
161,48.0,51.0,47.0,45.0,46.0,46.0,42.0,50.0,45.0,45.0,47.0,42.0
162,46.0,46.0,45.0,39.0,41.0,41.0,37.0,45.0,39.0,41.0,42.0,35.0
163,48.0,51.0,47.0,45.0,46.0,47.0,43.0,53.0,45.0,46.0,48.0,41.0
164,47.0,48.0,47.0,45.0,46.0,46.0,42.0,47.0,45.0,45.0,47.0,42.0
165,41.0,46.0,41.0,38.0,41.0,40.0,36.0,41.0,39.0,41.0,42.0,35.0
166,47.0,48.0,48.0,46.0,42.0,48.0,42.0,48.0,45.0,46.0,49.0,41.0
167,42.0,47.0,43.0,45.0,43.0,43.0,38.0,43.0,45.0,43.0,43.0,37.0
