Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
94,56.0,53.0,58.0,56.0,54.0,54.0,54.0,55.0,53.0,53.0,51.0,56.0
95,58.0,60.0,53.0,58.0,54.0,56.0,56.0,52.0,54.0,58.0,53.0,57.0
96,51.0,51.0,56.0,51.0,54.0,53.0,53.0,53.0,58.0,47.0,53.0,50.0
97,52.0,49.0,53.0,52.0,52.0,55.0,55.0,50.0,51.0,51.0,52.0,51.0
98,54.0,56.0,52.0,54.0,55.0,55.0,55.0,51.0,51.0,53.0,51.0,53.0
99,55.0,55.0,60.0,51.0,52.0,57.0,57.0,57.0,56.0,51.0,53.0,54.0
100,56.0,53.0,57.0,56.0,53.0,53.0,53.0,54.0,52.0,52.0,50.0,55.0
101,57.0,59.0,54.0,57.0,53.0,55.0,55.0,52.0,53.0,57.0,52.0,56.0
102,56.0,56.0,58.0,51.0,53.0,55.0,55.0,58.0,57.0,51.0,54.0,55.0
103,53.0,54.0,55.0,53.0,51.0,54.0,54.0,55.0,53.0,53.0,51.0,56.0
104,57.0,59.0,53.0,57.0,54.0,54.0,54.0,53.0,54.0,57.0,50.0,56.0
105,51.0,51.0,53.0,48.0,51.0,50.0,50.0,53.0,52.0,46.0,53.0,50.0
106,49.0,49.0,50.0,50.0,49.0,49.0,49.0,50.0,51.0,51.0,51.0,51.0
107,53.0,55.0,51.0,53.0,54.0,49.0,49.0,51.0,51.0,52.0,51.0,52.0
108,48.0,55.0,45.0,49.0,53.0,47.0,47.0,46.0,47.0,43.0,49.0,52.0
109,45.0,52.0,47.0,51.0,55.0,49.0,49.0,48.0,50.0,51.0,53.0,47.0
110,48.0,55.0,50.0,54.0,55.0,49.0,49.0,50.0,49.0,46.0,49.0,47.0
111,48.0,53.0,50.0,53.0,56.0,49.0,49.0,52.0,52.0,46.0,48.0,53.0
112,48.0,50.0,52.0,51.0,49.0,49.0,49.0,52.0,46.0,52.0,53.0,50.0
113,53.0,53.0,53.0,54.0,53.0,51.0,51.0,54.0,49.0,49.0,48.0,52.0
114,53.0,58.0,55.0,58.0,55.0,49.0,49.0,57.0,57.0,51.0,48.0,57.0
115,53.0,55.0,57.0,54.0,53.0,49.0,49.0,57.0,50.0,53.0,52.0,55.0
116,58.0,58.0,57.0,58.0,53.0,55.0,55.0,59.0,50.0,53.0,49.0,57.0
117,49.0,54.0,50.0,53.0,53.0,47.0,47.0,52.0,52.0,46.0,49.0,53.0
118,49.0,50.0,52.0,51.0,54.0,49.0,49.0,52.0,49.0,52.0,53.0,50.0
119,54.0,53.0,52.0,54.0,54.0,50.0,50.0,54.0,50.0,48.0,50.0,52.0
120,49.0,51.0,53.0,49.0,51.0,50.0,50.0,50.0,53.0,48.0,49.0,47.0
121,52.0,49.0,50.0,52.0,52.0,50.0,50.0,47.0,48.0,51.0,52.0,52.0
122,54.0,52.0,51.0,55.0,47.0,52.0,52.0,49.0,53.0,54.0,49.0,53.0
123,53.0,56.0,58.0,53.0,54.0,55.0,55.0,55.0,58.0,53.0,49.0,52.0
124,57.0,52.0,55.0,57.0,51.0,55.0,55.0,52.0,53.0,54.0,52.0,57.0
125,59.0,57.0,54.0,59.0,51.0,57.0,57.0,51.0,52.0,59.0,50.0,58.0
126,49.0,52.0,53.0,52.0,55.0,50.0,50.0,50.0,59.0,48.0,50.0,51.0
127,53.0,49.0,50.0,52.0,49.0,50.0,50.0,48.0,48.0,52.0,53.0,52.0
128,55.0,53.0,51.0,55.0,52.0,56.0,56.0,50.0,51.0,54.0,51.0,54.0
129,52.0,56.0,57.0,52.0,53.0,54.0,54.0,54.0,57.0,52.0,48.0,55.0
130,57.0,52.0,54.0,57.0,50.0,54.0,54.0,51.0,52.0,53.0,51.0,56.0
131,58.0,57.0,53.0,58.0,51.0,56.0,56.0,52.0,54.0,58.0,50.0,57.0
132,52.0,57.0,55.0,51.0,54.0,49.0,49.0,55.0,58.0,51.0,49.0,56.0
133,53.0,53.0,52.0,53.0,48.0,49.0,49.0,52.0,52.0,53.0,52.0,57.0
134,54.0,58.0,52.0,54.0,52.0,55.0,55.0,53.0,55.0,53.0,51.0,53.0
135,48.0,52.0,50.0,48.0,52.0,47.0,47.0,50.0,53.0,46.0,50.0,51.0
136,49.0,48.0,47.0,50.0,48.0,49.0,49.0,47.0,48.0,52.0,52.0,52.0
137,49.0,54.0,50.0,54.0,53.0,50.0,50.0,50.0,52.0,48.0,52.0,48.0
138,48.0,50.0,43.0,52.0,48.0,50.0,50.0,46.0,53.0,48.0,49.0,47.0
139,54.0,53.0,47.0,54.0,48.0,52.0,52.0,45.0,54.0,54.0,48.0,53.0
140,52.0,54.0,49.0,54.0,48.0,56.0,56.0,48.0,51.0,49.0,55.0,50.0
141,53.0,55.0,47.0,54.0,49.0,55.0,55.0,50.0,58.0,52.0,50.0,52.0
142,59.0,58.0,51.0,59.0,52.0,57.0,57.0,49.0,54.0,59.0,53.0,58.0
143,57.0,59.0,53.0,57.0,53.0,57.0,57.0,51.0,56.0,54.0,54.0,52.0
144,50.0,50.0,47.0,55.0,50.0,50.0,50.0,46.0,57.0,51.0,51.0,48.0
145,55.0,54.0,50.0,54.0,53.0,56.0,56.0,47.0,53.0,54.0,52.0,54.0
146,53.0,55.0,51.0,56.0,54.0,52.0,52.0,50.0,57.0,53.0,52.0,52.0
147,54.0,54.0,51.0,54.0,56.0,54.0,54.0,49.0,61.0,51.0,56.0,51.0
148,58.0,57.0,54.0,58.0,51.0,56.0,56.0,51.0,57.0,58.0,52.0,57.0
149,57.0,58.0,55.0,57.0,52.0,56.0,56.0,53.0,61.0,57.0,53.0,56.0
150,55.0,54.0,52.0,55.0,57.0,53.0,53.0,50.0,62.0,52.0,57.0,51.0
151,56.0,58.0,55.0,56.0,52.0,55.0,55.0,52.0,58.0,54.0,53.0,56.0
152,58.0,57.0,56.0,58.0,53.0,55.0,55.0,54.0,62.0,58.0,51.0,57.0
153,51.0,49.0,47.0,52.0,58.0,50.0,50.0,46.0,57.0,47.0,58.0,48.0
154,52.0,54.0,50.0,51.0,53.0,50.0,50.0,47.0,58.0,54.0,52.0,51.0
155,54.0,53.0,51.0,55.0,52.0,56.0,56.0,49.0,63.0,53.0,51.0,53.0
156,53.0,53.0,50.0,53.0,55.0,53.0,53.0,48.0,60.0,50.0,55.0,50.0
157,57.0,56.0,53.0,57.0,50.0,55.0,55.0,50.0,56.0,57.0,51.0,56.0
158,56.0,57.0,54.0,56.0,51.0,55.0,55.0,52.0,60.0,56.0,52.0,55.0
159,54.0,53.0,51.0,54.0,56.0,52.0,52.0,49.0,61.0,51.0,56.0,50.0
160,56.0,57.0,54.0,56.0,51.0,54.0,54.0,51.0,57.0,53.0,52.0,55.0
161,57.0,56.0,55.0,57.0,52.0,54.0,54.0,53.0,61.0,57.0,50.0,56.0
162,51.0,50.0,49.0,51.0,57.0,49.0,49.0,49.0,58.0,51.0,57.0,49.0
163,53.0,53.0,52.0,53.0,52.0,49.0,49.0,52.0,58.0,53.0,53.0,56.0
164,53.0,56.0,53.0,54.0,51.0,55.0,55.0,53.0,62.0,53.0,50.0,52.0
165,47.0,45.0,44.0,48.0,46.0,46.0,46.0,44.0,53.0,46.0,49.0,45.0
166,49.0,48.0,47.0,49.0,48.0,48.0,48.0,47.0,53.0,53.0,52.0,51.0
167,49.0,51.0,49.0,52.0,51.0,50.0,50.0,49.0,57.0,48.0,51.0,47.0
