Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
28,43.0,43.0,43.0,42.0,42.0,43.0,43.0,41.0,42.0,41.0,42.0
29,44.0,42.0,42.0,47.0,43.0,46.0,46.0,42.0,47.0,42.0,42.0
30,40.0,38.0,38.0,38.0,36.0,36.0,36.0,36.0,38.0,36.0,36.0
31,41.0,41.0,41.0,38.0,41.0,36.0,36.0,40.0,38.0,40.0,41.0
32,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,41.0,42.0
33,39.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0,37.0,36.0
34,41.0,41.0,41.0,37.0,41.0,37.0,37.0,41.0,37.0,41.0,41.0
35,40.0,37.0,37.0,42.0,37.0,41.0,41.0,39.0,42.0,39.0,37.0
36,39.0,37.0,37.0,41.0,41.0,40.0,40.0,40.0,41.0,40.0,41.0
37,40.0,40.0,40.0,42.0,41.0,44.0,44.0,41.0,42.0,41.0,41.0
38,43.0,43.0,43.0,47.0,43.0,46.0,46.0,42.0,47.0,42.0,43.0
39,42.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,41.0,40.0,41.0
40,42.0,42.0,42.0,42.0,41.0,44.0,44.0,41.0,42.0,41.0,41.0
41,43.0,43.0,43.0,47.0,43.0,46.0,46.0,42.0,47.0,42.0,43.0
42,39.0,38.0,38.0,38.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0
43,40.0,40.0,40.0,38.0,40.0,37.0,37.0,40.0,38.0,40.0,40.0
44,42.0,42.0,42.0,42.0,42.0,41.0,41.0,42.0,42.0,42.0,42.0
45,40.0,38.0,38.0,43.0,42.0,40.0,40.0,41.0,43.0,39.0,42.0
46,42.0,42.0,42.0,43.0,43.0,41.0,41.0,42.0,43.0,42.0,42.0
47,39.0,39.0,39.0,47.0,43.0,45.0,45.0,42.0,47.0,42.0,41.0
48,43.0,43.0,43.0,43.0,42.0,40.0,40.0,41.0,43.0,40.0,42.0
49,44.0,42.0,42.0,43.0,43.0,41.0,41.0,42.0,43.0,41.0,42.0
50,44.0,42.0,42.0,47.0,43.0,45.0,45.0,42.0,47.0,42.0,43.0
51,40.0,39.0,39.0,42.0,41.0,40.0,40.0,40.0,42.0,39.0,41.0
52,41.0,41.0,41.0,43.0,42.0,41.0,41.0,42.0,43.0,42.0,42.0
53,41.0,41.0,41.0,46.0,43.0,45.0,45.0,42.0,46.0,41.0,43.0
54,42.0,42.0,42.0,42.0,41.0,39.0,39.0,40.0,42.0,40.0,41.0
55,43.0,43.0,43.0,42.0,42.0,41.0,41.0,41.0,42.0,40.0,42.0
56,44.0,44.0,44.0,46.0,43.0,45.0,45.0,42.0,46.0,41.0,43.0
57,42.0,42.0,42.0,42.0,41.0,40.0,40.0,40.0,42.0,39.0,41.0
58,43.0,43.0,43.0,43.0,42.0,41.0,41.0,41.0,43.0,41.0,42.0
59,44.0,44.0,44.0,46.0,43.0,45.0,45.0,42.0,46.0,41.0,43.0
60,39.0,38.0,38.0,39.0,38.0,36.0,36.0,37.0,39.0,37.0,38.0
61,41.0,41.0,41.0,38.0,41.0,36.0,36.0,41.0,38.0,41.0,41.0
62,41.0,41.0,41.0,43.0,41.0,40.0,40.0,40.0,43.0,40.0,41.0
63,38.0,34.0,34.0,35.0,34.0,34.0,34.0,35.0,35.0,35.0,34.0
64,40.0,40.0,40.0,36.0,40.0,37.0,37.0,40.0,36.0,40.0,40.0
65,40.0,39.0,39.0,41.0,39.0,40.0,40.0,40.0,41.0,40.0,39.0
66,39.0,35.0,35.0,36.0,35.0,35.0,35.0,35.0,36.0,35.0,35.0
67,41.0,41.0,41.0,36.0,41.0,38.0,38.0,41.0,36.0,41.0,41.0
68,40.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0,41.0,41.0,40.0
69,39.0,35.0,35.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,40.0
70,40.0,40.0,40.0,41.0,41.0,42.0,42.0,40.0,41.0,40.0,41.0
71,41.0,41.0,41.0,46.0,42.0,45.0,45.0,41.0,46.0,41.0,41.0
72,41.0,41.0,41.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,40.0
73,42.0,42.0,42.0,41.0,41.0,42.0,42.0,40.0,41.0,40.0,41.0
74,43.0,41.0,41.0,46.0,42.0,45.0,45.0,41.0,46.0,41.0,41.0
75,39.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,37.0,35.0,35.0
76,40.0,40.0,40.0,37.0,40.0,35.0,35.0,39.0,37.0,39.0,40.0
77,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,41.0,40.0,41.0
78,38.0,35.0,35.0,36.0,35.0,36.0,36.0,36.0,36.0,36.0,35.0
79,40.0,40.0,40.0,36.0,40.0,36.0,36.0,41.0,36.0,41.0,40.0
80,40.0,36.0,36.0,41.0,36.0,40.0,40.0,38.0,41.0,38.0,36.0
81,39.0,36.0,36.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,40.0
82,40.0,40.0,40.0,41.0,41.0,43.0,43.0,41.0,41.0,41.0,41.0
83,42.0,42.0,42.0,46.0,42.0,45.0,45.0,41.0,46.0,41.0,42.0
84,41.0,41.0,41.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,40.0
85,42.0,42.0,42.0,41.0,41.0,43.0,43.0,41.0,41.0,41.0,41.0
86,42.0,42.0,42.0,46.0,42.0,45.0,45.0,41.0,46.0,41.0,42.0
87,39.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,37.0,36.0,36.0
88,40.0,40.0,40.0,38.0,40.0,36.0,36.0,40.0,38.0,40.0,40.0
89,41.0,41.0,41.0,41.0,41.0,40.0,40.0,41.0,41.0,41.0,41.0
90,39.0,37.0,37.0,42.0,42.0,39.0,39.0,40.0,42.0,39.0,41.0
91,41.0,41.0,41.0,42.0,42.0,40.0,40.0,41.0,42.0,41.0,41.0
92,43.0,43.0,43.0,46.0,44.0,44.0,44.0,42.0,46.0,41.0,43.0
93,43.0,42.0,42.0,42.0,42.0,39.0,39.0,40.0,42.0,39.0,41.0
94,43.0,41.0,41.0,42.0,42.0,40.0,40.0,41.0,42.0,40.0,41.0
95,45.0,43.0,43.0,46.0,44.0,44.0,44.0,42.0,46.0,41.0,43.0
96,39.0,38.0,38.0,41.0,40.0,39.0,39.0,39.0,41.0,39.0,40.0
97,40.0,40.0,40.0,42.0,41.0,40.0,40.0,41.0,42.0,41.0,41.0
98,41.0,40.0,40.0,45.0,42.0,44.0,44.0,41.0,45.0,40.0,42.0
99,42.0,41.0,41.0,41.0,41.0,38.0,38.0,39.0,41.0,39.0,40.0
100,42.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,41.0,39.0,41.0
101,44.0,43.0,43.0,45.0,43.0,44.0,44.0,41.0,45.0,40.0,42.0
102,41.0,41.0,41.0,41.0,40.0,39.0,39.0,39.0,41.0,39.0,40.0
103,42.0,42.0,42.0,42.0,41.0,40.0,40.0,40.0,42.0,40.0,41.0
104,43.0,43.0,43.0,45.0,42.0,44.0,44.0,41.0,45.0,40.0,42.0
105,38.0,37.0,37.0,38.0,37.0,35.0,35.0,36.0,38.0,36.0,37.0
106,40.0,40.0,40.0,37.0,40.0,35.0,35.0,40.0,37.0,40.0,40.0
107,40.0,40.0,40.0,42.0,40.0,39.0,39.0,39.0,42.0,39.0,40.0
108,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
109,36.0,36.0,36.0,36.0,36.0,35.0,35.0,37.0,36.0,37.0,36.0
110,37.0,37.0,37.0,41.0,37.0,40.0,40.0,37.0,41.0,37.0,37.0
111,36.0,36.0,36.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,40.0
112,38.0,38.0,38.0,41.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0
113,38.0,38.0,38.0,42.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0
114,41.0,41.0,41.0,40.0,40.0,39.0,39.0,39.0,40.0,39.0,40.0
115,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0
116,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,41.0,42.0
117,37.0,37.0,37.0,37.0,36.0,35.0,35.0,35.0,37.0,35.0,36.0
118,37.0,37.0,37.0,37.0,37.0,36.0,36.0,37.0,37.0,37.0,37.0
119,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,41.0,42.0
120,38.0,38.0,38.0,42.0,42.0,39.0,39.0,39.0,42.0,39.0,42.0
121,39.0,39.0,39.0,43.0,41.0,41.0,40.0,40.0,43.0,40.0,41.0
122,44.0,44.0,44.0,45.0,44.0,44.0,44.0,42.0,45.0,42.0,44.0
123,43.0,43.0,43.0,42.0,42.0,39.0,39.0,39.0,42.0,39.0,42.0
124,42.0,42.0,42.0,43.0,42.0,41.0,40.0,40.0,43.0,40.0,42.0
125,44.0,44.0,44.0,45.0,44.0,44.0,44.0,42.0,45.0,42.0,44.0
126,39.0,39.0,39.0,41.0,41.0,39.0,39.0,39.0,41.0,39.0,41.0
127,38.0,38.0,38.0,42.0,42.0,40.0,40.0,40.0,42.0,40.0,42.0
128,41.0,41.0,41.0,43.0,43.0,44.0,44.0,41.0,43.0,41.0,43.0
129,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,41.0,39.0,41.0
130,43.0,43.0,43.0,42.0,42.0,40.0,40.0,40.0,42.0,40.0,42.0
131,44.0,44.0,44.0,45.0,43.0,44.0,44.0,41.0,45.0,41.0,43.0
132,42.0,42.0,42.0,41.0,41.0,39.0,39.0,39.0,41.0,39.0,41.0
133,43.0,43.0,43.0,42.0,42.0,40.0,40.0,40.0,42.0,40.0,42.0
134,44.0,44.0,44.0,43.0,43.0,44.0,44.0,41.0,43.0,41.0,43.0
135,38.0,38.0,38.0,38.0,38.0,36.0,36.0,37.0,38.0,37.0,38.0
136,39.0,39.0,39.0,38.0,38.0,36.0,36.0,37.0,38.0,37.0,38.0
137,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,41.0,40.0,41.0
138,39.0,39.0,39.0,43.0,42.0,40.0,40.0,39.0,43.0,39.0,42.0
139,45.0,45.0,45.0,44.0,45.0,41.0,41.0,42.0,43.0,42.0,45.0
140,40.0,40.0,40.0,47.0,43.0,45.0,45.0,42.0,47.0,42.0,43.0
141,43.0,43.0,43.0,43.0,42.0,41.0,41.0,39.0,43.0,39.0,42.0
142,45.0,45.0,45.0,44.0,45.0,43.0,43.0,42.0,43.0,42.0,45.0
143,44.0,44.0,44.0,47.0,43.0,45.0,45.0,42.0,47.0,42.0,43.0
144,39.0,39.0,39.0,42.0,42.0,42.0,42.0,39.0,42.0,39.0,42.0
145,41.0,41.0,41.0,43.0,43.0,44.0,44.0,41.0,43.0,41.0,43.0
146,43.0,43.0,43.0,46.0,43.0,44.0,44.0,42.0,46.0,42.0,43.0
147,43.0,43.0,43.0,43.0,42.0,41.0,41.0,39.0,43.0,39.0,42.0
148,44.0,44.0,44.0,43.0,44.0,43.0,43.0,41.0,43.0,41.0,44.0
149,44.0,44.0,44.0,47.0,43.0,45.0,45.0,42.0,47.0,42.0,43.0
150,43.0,43.0,43.0,42.0,42.0,42.0,42.0,39.0,42.0,39.0,42.0
151,44.0,44.0,44.0,43.0,43.0,44.0,44.0,41.0,43.0,41.0,43.0
152,44.0,44.0,44.0,46.0,43.0,44.0,44.0,42.0,46.0,42.0,43.0
153,39.0,39.0,39.0,41.0,41.0,40.0,40.0,39.0,40.0,39.0,40.0
154,40.0,40.0,40.0,42.0,42.0,40.0,40.0,40.0,42.0,40.0,42.0
155,42.0,42.0,42.0,43.0,43.0,41.0,41.0,42.0,43.0,42.0,42.0
156,42.0,42.0,42.0,42.0,41.0,40.0,40.0,39.0,42.0,39.0,41.0
157,44.0,44.0,44.0,43.0,43.0,42.0,42.0,40.0,43.0,40.0,43.0
158,44.0,44.0,44.0,46.0,43.0,44.0,44.0,42.0,46.0,42.0,43.0
159,43.0,43.0,43.0,42.0,42.0,41.0,41.0,39.0,42.0,39.0,42.0
160,44.0,44.0,44.0,43.0,43.0,43.0,43.0,40.0,43.0,40.0,43.0
161,44.0,44.0,44.0,46.0,43.0,44.0,44.0,42.0,46.0,42.0,43.0
162,42.0,41.0,41.0,41.0,41.0,39.0,39.0,39.0,40.0,39.0,40.0
163,43.0,43.0,43.0,42.0,42.0,40.0,40.0,40.0,42.0,40.0,42.0
164,44.0,43.0,43.0,43.0,43.0,41.0,41.0,41.0,43.0,41.0,42.0
165,38.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,37.0,36.0,37.0
166,39.0,39.0,39.0,38.0,38.0,36.0,36.0,37.0,38.0,37.0,38.0
167,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,41.0,42.0
