Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
128,52.0,52.0,52.0,51.0,51.0,51.0,51.0,57.0,54.0,55.0,51.0,55.0,55.0,50.0,50.0
129,52.0,52.0,52.0,54.0,52.0,52.0,52.0,55.0,55.0,52.0,52.0,52.0,52.0,56.0,54.0
130,52.0,52.0,52.0,54.0,52.0,52.0,52.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,54.0
131,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,55.0,52.0,54.0
132,53.0,53.0,53.0,55.0,53.0,53.0,53.0,56.0,56.0,53.0,53.0,53.0,53.0,51.0,55.0
133,52.0,52.0,52.0,54.0,52.0,52.0,52.0,55.0,55.0,52.0,52.0,52.0,52.0,50.0,54.0
134,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,50.0,54.0
135,50.0,50.0,51.0,49.0,50.0,51.0,50.0,50.0,51.0,49.0,51.0,50.0,51.0,44.0,50.0
136,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,50.0,43.0,49.0
137,53.0,53.0,53.0,50.0,53.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,44.0,49.0
138,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,55.0,56.0,52.0,56.0,53.0,52.0,53.0
139,52.0,52.0,52.0,48.0,48.0,48.0,48.0,53.0,54.0,53.0,49.0,52.0,52.0,48.0,47.0
140,54.0,54.0,54.0,48.0,54.0,51.0,51.0,53.0,53.0,58.0,54.0,58.0,55.0,48.0,47.0
141,56.0,56.0,56.0,56.0,56.0,53.0,53.0,55.0,55.0,56.0,56.0,56.0,55.0,56.0,55.0
142,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,53.0,55.0,53.0,55.0,55.0,52.0,51.0
143,58.0,58.0,58.0,52.0,58.0,55.0,55.0,57.0,54.0,58.0,58.0,58.0,57.0,52.0,51.0
144,53.0,53.0,53.0,52.0,52.0,52.0,52.0,56.0,52.0,56.0,52.0,56.0,56.0,52.0,51.0
145,52.0,52.0,52.0,51.0,51.0,51.0,51.0,55.0,54.0,55.0,51.0,55.0,55.0,51.0,50.0
146,56.0,56.0,56.0,51.0,56.0,54.0,54.0,56.0,54.0,58.0,56.0,58.0,58.0,51.0,50.0
147,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,54.0
