Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
98,47.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0,45.0,46.0
99,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,44.0
100,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0
101,47.0,47.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
102,46.0,46.0,46.0,46.0,46.0,46.0,44.0,46.0,46.0,44.0,44.0,44.0,44.0
103,46.0,46.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,46.0,46.0,45.0
104,47.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0,45.0,46.0
105,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0,43.0,44.0
106,46.0,46.0,46.0,46.0,40.0,40.0,47.0,40.0,40.0,45.0,47.0,41.0,45.0
107,47.0,47.0,46.0,46.0,41.0,41.0,46.0,40.0,40.0,46.0,46.0,40.0,46.0
108,47.0,47.0,47.0,47.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,38.0,46.0
109,46.0,46.0,46.0,46.0,46.0,46.0,42.0,46.0,46.0,42.0,44.0,40.0,44.0
110,47.0,47.0,47.0,47.0,46.0,46.0,42.0,46.0,46.0,42.0,44.0,40.0,44.0
111,48.0,48.0,48.0,48.0,46.0,46.0,44.0,46.0,46.0,44.0,43.0,39.0,43.0
112,47.0,47.0,47.0,47.0,47.0,47.0,42.0,47.0,47.0,42.0,44.0,40.0,41.0
113,48.0,48.0,48.0,48.0,48.0,48.0,42.0,48.0,48.0,42.0,41.0,40.0,41.0
114,47.0,47.0,47.0,47.0,47.0,47.0,44.0,47.0,47.0,44.0,45.0,43.0,45.0
115,48.0,48.0,48.0,48.0,48.0,48.0,45.0,48.0,48.0,45.0,47.0,45.0,44.0
116,49.0,49.0,49.0,49.0,49.0,49.0,45.0,49.0,49.0,45.0,44.0,45.0,44.0
117,47.0,47.0,47.0,47.0,46.0,46.0,45.0,46.0,46.0,45.0,46.0,39.0,46.0
118,48.0,48.0,48.0,48.0,47.0,47.0,46.0,47.0,47.0,46.0,48.0,40.0,45.0
119,48.0,48.0,48.0,48.0,48.0,48.0,46.0,48.0,48.0,46.0,45.0,40.0,45.0
120,46.0,46.0,46.0,46.0,46.0,46.0,44.0,46.0,46.0,43.0,43.0,43.0,42.0
121,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,45.0,44.0,45.0,44.0
122,47.0,47.0,46.0,46.0,47.0,47.0,45.0,46.0,46.0,45.0,44.0,45.0,44.0
123,47.0,47.0,47.0,47.0,47.0,47.0,44.0,47.0,47.0,44.0,43.0,44.0,43.0
124,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0
125,48.0,48.0,47.0,47.0,48.0,48.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0
