Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
33,60.0,60.0,46.0,53.0,42.0,57.0,47.0,47.0,31.0,56.0,32.0,52.0,46.0
34,62.0,61.0,43.0,51.0,40.0,54.0,45.0,44.0,35.0,61.0,36.0,49.0,51.0
35,59.0,59.0,44.0,51.0,40.0,55.0,46.0,45.0,33.0,57.0,34.0,52.0,48.0
36,61.0,61.0,54.0,55.0,50.0,57.0,56.0,55.0,38.0,57.0,39.0,56.0,56.0
37,60.0,59.0,52.0,56.0,49.0,60.0,54.0,53.0,43.0,58.0,44.0,55.0,58.0
38,63.0,61.0,49.0,53.0,45.0,57.0,54.0,50.0,42.0,61.0,43.0,57.0,58.0
39,60.0,60.0,55.0,55.0,51.0,57.0,55.0,56.0,41.0,58.0,39.0,56.0,55.0
40,61.0,61.0,53.0,57.0,50.0,61.0,54.0,54.0,47.0,60.0,45.0,56.0,57.0
41,63.0,63.0,50.0,54.0,46.0,58.0,54.0,51.0,44.0,63.0,45.0,57.0,57.0
42,59.0,59.0,51.0,52.0,48.0,57.0,51.0,51.0,36.0,56.0,34.0,53.0,50.0
43,61.0,61.0,50.0,58.0,48.0,61.0,52.0,51.0,42.0,57.0,40.0,56.0,52.0
44,63.0,63.0,48.0,54.0,45.0,58.0,48.0,49.0,39.0,58.0,40.0,58.0,52.0
45,58.0,57.0,54.0,56.0,50.0,59.0,56.0,55.0,46.0,58.0,47.0,56.0,58.0
46,55.0,54.0,49.0,56.0,49.0,58.0,55.0,50.0,51.0,55.0,52.0,56.0,55.0
47,59.0,59.0,52.0,57.0,48.0,61.0,56.0,53.0,48.0,59.0,49.0,57.0,59.0
48,61.0,61.0,58.0,56.0,55.0,59.0,58.0,56.0,50.0,60.0,50.0,57.0,59.0
49,59.0,59.0,55.0,57.0,55.0,59.0,60.0,55.0,55.0,59.0,55.0,61.0,59.0
50,64.0,64.0,55.0,58.0,52.0,62.0,57.0,56.0,53.0,64.0,54.0,57.0,64.0
51,61.0,61.0,59.0,56.0,56.0,57.0,59.0,55.0,45.0,56.0,45.0,57.0,56.0
52,59.0,59.0,56.0,58.0,56.0,59.0,61.0,56.0,50.0,56.0,50.0,57.0,55.0
53,61.0,61.0,56.0,58.0,53.0,61.0,57.0,56.0,48.0,59.0,49.0,58.0,59.0
54,60.0,60.0,59.0,55.0,56.0,58.0,59.0,56.0,51.0,59.0,49.0,56.0,58.0
55,58.0,58.0,56.0,56.0,56.0,59.0,60.0,56.0,56.0,58.0,55.0,61.0,58.0
56,63.0,63.0,56.0,57.0,53.0,61.0,56.0,57.0,53.0,63.0,54.0,57.0,63.0
57,60.0,60.0,60.0,56.0,57.0,57.0,60.0,56.0,47.0,57.0,44.0,57.0,55.0
58,59.0,59.0,57.0,57.0,57.0,59.0,61.0,57.0,52.0,58.0,50.0,57.0,54.0
59,63.0,63.0,57.0,58.0,54.0,61.0,57.0,57.0,50.0,63.0,49.0,58.0,58.0
60,58.0,58.0,55.0,52.0,52.0,57.0,55.0,51.0,42.0,55.0,36.0,52.0,50.0
61,59.0,59.0,53.0,57.0,53.0,58.0,54.0,52.0,47.0,53.0,42.0,52.0,49.0
62,59.0,59.0,53.0,54.0,51.0,58.0,53.0,52.0,45.0,58.0,42.0,57.0,53.0
63,59.0,59.0,43.0,50.0,40.0,54.0,44.0,44.0,29.0,55.0,30.0,50.0,46.0
64,61.0,61.0,42.0,50.0,39.0,53.0,44.0,43.0,34.0,58.0,35.0,48.0,48.0
65,61.0,61.0,42.0,49.0,38.0,53.0,44.0,43.0,35.0,60.0,36.0,50.0,51.0
66,58.0,58.0,44.0,51.0,40.0,55.0,45.0,45.0,29.0,56.0,30.0,51.0,46.0
67,60.0,60.0,42.0,50.0,39.0,53.0,44.0,43.0,34.0,59.0,35.0,49.0,49.0
68,61.0,60.0,42.0,49.0,38.0,53.0,44.0,43.0,35.0,61.0,36.0,51.0,51.0
69,59.0,59.0,52.0,53.0,49.0,56.0,54.0,53.0,36.0,57.0,37.0,55.0,57.0
70,59.0,57.0,50.0,55.0,48.0,58.0,53.0,51.0,42.0,59.0,43.0,55.0,59.0
71,62.0,59.0,51.0,55.0,47.0,59.0,53.0,52.0,42.0,62.0,43.0,60.0,61.0
72,59.0,59.0,53.0,53.0,50.0,56.0,53.0,54.0,40.0,59.0,38.0,55.0,56.0
73,61.0,61.0,51.0,56.0,49.0,59.0,53.0,52.0,46.0,61.0,44.0,55.0,58.0
74,63.0,63.0,52.0,56.0,48.0,60.0,52.0,53.0,45.0,63.0,44.0,60.0,60.0
75,58.0,58.0,49.0,51.0,46.0,56.0,49.0,49.0,35.0,56.0,33.0,51.0,51.0
76,60.0,60.0,48.0,57.0,47.0,59.0,51.0,49.0,41.0,57.0,39.0,54.0,53.0
77,62.0,61.0,49.0,56.0,46.0,60.0,50.0,50.0,40.0,62.0,39.0,57.0,55.0
78,59.0,59.0,45.0,52.0,41.0,56.0,46.0,46.0,30.0,56.0,31.0,52.0,46.0
79,61.0,61.0,42.0,50.0,39.0,53.0,44.0,43.0,34.0,60.0,35.0,50.0,50.0
80,58.0,58.0,43.0,50.0,39.0,54.0,45.0,44.0,32.0,58.0,33.0,52.0,51.0
81,60.0,60.0,53.0,54.0,49.0,56.0,55.0,54.0,37.0,57.0,38.0,56.0,57.0
82,59.0,58.0,51.0,55.0,48.0,59.0,54.0,52.0,42.0,59.0,43.0,56.0,59.0
83,62.0,60.0,48.0,52.0,44.0,56.0,53.0,49.0,41.0,62.0,42.0,61.0,62.0
84,59.0,59.0,54.0,54.0,50.0,56.0,54.0,55.0,40.0,57.0,38.0,56.0,56.0
85,60.0,60.0,52.0,56.0,49.0,60.0,54.0,53.0,46.0,59.0,44.0,56.0,58.0
86,63.0,63.0,49.0,53.0,45.0,57.0,53.0,50.0,43.0,63.0,44.0,61.0,61.0
87,58.0,58.0,50.0,51.0,47.0,56.0,50.0,50.0,35.0,55.0,33.0,52.0,51.0
88,61.0,61.0,49.0,57.0,47.0,60.0,52.0,50.0,41.0,57.0,39.0,55.0,53.0
89,62.0,62.0,47.0,53.0,44.0,57.0,48.0,48.0,39.0,60.0,39.0,57.0,56.0
90,58.0,58.0,53.0,55.0,49.0,58.0,55.0,54.0,45.0,58.0,46.0,56.0,58.0
91,59.0,58.0,48.0,55.0,48.0,57.0,54.0,49.0,50.0,58.0,51.0,56.0,58.0
92,63.0,60.0,51.0,56.0,47.0,60.0,55.0,52.0,47.0,63.0,48.0,56.0,63.0
93,61.0,61.0,57.0,55.0,54.0,58.0,57.0,55.0,49.0,61.0,49.0,57.0,61.0
94,63.0,63.0,54.0,56.0,54.0,58.0,59.0,54.0,54.0,63.0,54.0,60.0,63.0
95,64.0,64.0,54.0,57.0,51.0,61.0,56.0,55.0,52.0,64.0,53.0,60.0,64.0
96,60.0,60.0,58.0,55.0,55.0,56.0,58.0,54.0,44.0,58.0,44.0,56.0,58.0
97,63.0,60.0,55.0,57.0,55.0,58.0,60.0,55.0,49.0,60.0,49.0,56.0,59.0
98,63.0,62.0,55.0,57.0,52.0,60.0,57.0,56.0,47.0,63.0,48.0,57.0,63.0
99,60.0,60.0,58.0,54.0,55.0,57.0,58.0,55.0,50.0,60.0,48.0,56.0,60.0
100,62.0,62.0,55.0,55.0,55.0,58.0,59.0,55.0,55.0,62.0,54.0,60.0,62.0
101,63.0,63.0,55.0,56.0,52.0,60.0,55.0,56.0,52.0,63.0,53.0,60.0,63.0
102,60.0,60.0,59.0,55.0,56.0,56.0,59.0,55.0,46.0,57.0,43.0,56.0,57.0
103,62.0,62.0,56.0,56.0,56.0,58.0,60.0,56.0,51.0,59.0,49.0,56.0,58.0
104,63.0,63.0,56.0,57.0,53.0,61.0,56.0,57.0,49.0,63.0,48.0,57.0,62.0
105,61.0,58.0,54.0,51.0,51.0,56.0,54.0,50.0,41.0,56.0,36.0,51.0,52.0
106,61.0,61.0,52.0,56.0,52.0,57.0,53.0,51.0,46.0,57.0,41.0,51.0,53.0
107,60.0,60.0,52.0,56.0,50.0,60.0,52.0,52.0,44.0,58.0,41.0,56.0,57.0
108,57.0,57.0,44.0,51.0,41.0,55.0,45.0,45.0,31.0,55.0,32.0,52.0,45.0
109,62.0,62.0,40.0,50.0,39.0,50.0,45.0,41.0,34.0,57.0,35.0,49.0,49.0
110,59.0,57.0,40.0,46.0,36.0,50.0,42.0,41.0,32.0,57.0,33.0,50.0,49.0
111,57.0,57.0,53.0,54.0,50.0,56.0,55.0,54.0,38.0,56.0,39.0,56.0,56.0
112,60.0,57.0,48.0,55.0,48.0,55.0,55.0,49.0,42.0,58.0,43.0,56.0,58.0
113,59.0,58.0,48.0,53.0,44.0,57.0,50.0,49.0,41.0,58.0,42.0,57.0,57.0
114,60.0,60.0,54.0,54.0,51.0,56.0,54.0,55.0,40.0,58.0,39.0,56.0,55.0
115,61.0,61.0,49.0,56.0,49.0,56.0,55.0,50.0,46.0,60.0,44.0,56.0,57.0
116,62.0,62.0,49.0,54.0,45.0,58.0,50.0,50.0,43.0,60.0,44.0,57.0,56.0
117,59.0,59.0,50.0,51.0,47.0,56.0,50.0,50.0,35.0,56.0,33.0,52.0,50.0
118,62.0,62.0,47.0,57.0,47.0,57.0,53.0,48.0,41.0,57.0,39.0,52.0,52.0
119,63.0,61.0,47.0,53.0,44.0,57.0,49.0,48.0,40.0,61.0,39.0,57.0,51.0
120,59.0,59.0,55.0,55.0,50.0,57.0,56.0,55.0,46.0,58.0,47.0,57.0,58.0
121,60.0,58.0,49.0,56.0,49.0,58.0,55.0,50.0,51.0,59.0,52.0,57.0,59.0
122,64.0,61.0,50.0,53.0,46.0,57.0,56.0,51.0,48.0,61.0,49.0,57.0,59.0
123,61.0,61.0,58.0,55.0,55.0,58.0,58.0,56.0,49.0,59.0,50.0,58.0,59.0
124,63.0,63.0,55.0,57.0,55.0,59.0,60.0,55.0,55.0,60.0,55.0,61.0,60.0
125,64.0,64.0,55.0,56.0,51.0,60.0,57.0,56.0,52.0,64.0,53.0,61.0,64.0
126,59.0,59.0,59.0,55.0,56.0,57.0,59.0,55.0,44.0,57.0,45.0,56.0,57.0
127,64.0,61.0,56.0,58.0,56.0,59.0,61.0,56.0,50.0,61.0,50.0,56.0,59.0
128,63.0,63.0,56.0,57.0,52.0,61.0,57.0,56.0,47.0,59.0,48.0,58.0,59.0
129,60.0,60.0,59.0,54.0,56.0,58.0,59.0,56.0,50.0,58.0,49.0,57.0,58.0
130,62.0,62.0,56.0,56.0,56.0,59.0,60.0,56.0,56.0,59.0,55.0,61.0,59.0
131,63.0,63.0,56.0,57.0,52.0,61.0,56.0,57.0,52.0,63.0,53.0,61.0,63.0
132,61.0,61.0,60.0,55.0,57.0,57.0,60.0,56.0,47.0,58.0,44.0,56.0,56.0
133,63.0,63.0,57.0,57.0,57.0,59.0,61.0,57.0,52.0,60.0,50.0,57.0,58.0
134,62.0,62.0,57.0,58.0,53.0,62.0,57.0,57.0,49.0,60.0,48.0,58.0,58.0
135,62.0,59.0,55.0,52.0,52.0,57.0,55.0,51.0,42.0,55.0,36.0,52.0,51.0
136,62.0,62.0,53.0,57.0,53.0,58.0,54.0,52.0,47.0,57.0,42.0,52.0,53.0
137,61.0,61.0,53.0,57.0,50.0,61.0,53.0,52.0,44.0,57.0,41.0,57.0,53.0
138,61.0,60.0,58.0,58.0,52.0,64.0,64.0,59.0,52.0,61.0,53.0,59.0,61.0
139,61.0,61.0,59.0,65.0,59.0,65.0,65.0,60.0,59.0,55.0,60.0,59.0,55.0
140,61.0,61.0,59.0,60.0,54.0,65.0,65.0,60.0,54.0,60.0,55.0,65.0,60.0
141,65.0,65.0,63.0,59.0,57.0,65.0,65.0,64.0,57.0,65.0,58.0,60.0,65.0
142,66.0,66.0,64.0,66.0,64.0,66.0,66.0,65.0,64.0,66.0,65.0,63.0,66.0
143,66.0,66.0,64.0,61.0,59.0,66.0,66.0,65.0,59.0,66.0,60.0,66.0,66.0
144,61.0,59.0,61.0,56.0,56.0,58.0,61.0,59.0,52.0,61.0,53.0,58.0,61.0
145,59.0,59.0,59.0,59.0,59.0,62.0,62.0,60.0,59.0,61.0,60.0,59.0,61.0
146,61.0,61.0,59.0,58.0,54.0,61.0,58.0,60.0,54.0,61.0,55.0,60.0,61.0
147,65.0,65.0,64.0,59.0,59.0,65.0,64.0,65.0,58.0,65.0,59.0,60.0,65.0
148,66.0,66.0,65.0,66.0,65.0,66.0,65.0,66.0,65.0,66.0,66.0,64.0,66.0
149,66.0,66.0,65.0,61.0,60.0,66.0,65.0,66.0,60.0,66.0,61.0,66.0,66.0
150,61.0,61.0,62.0,56.0,60.0,59.0,62.0,60.0,55.0,61.0,54.0,59.0,61.0
151,63.0,63.0,62.0,59.0,62.0,63.0,62.0,61.0,62.0,61.0,61.0,61.0,61.0
152,64.0,64.0,62.0,58.0,57.0,62.0,62.0,61.0,57.0,64.0,56.0,61.0,64.0
153,59.0,59.0,62.0,56.0,56.0,60.0,62.0,56.0,50.0,58.0,46.0,55.0,58.0
154,61.0,61.0,63.0,59.0,63.0,61.0,63.0,57.0,57.0,56.0,53.0,57.0,54.0
155,59.0,59.0,63.0,57.0,58.0,59.0,63.0,57.0,52.0,59.0,49.0,59.0,59.0
156,64.0,64.0,65.0,58.0,59.0,64.0,65.0,64.0,59.0,64.0,58.0,59.0,64.0
157,65.0,65.0,66.0,65.0,66.0,65.0,66.0,65.0,66.0,65.0,65.0,64.0,65.0
158,65.0,65.0,66.0,60.0,61.0,65.0,66.0,65.0,61.0,65.0,60.0,65.0,65.0
159,60.0,60.0,62.0,56.0,60.0,60.0,62.0,59.0,56.0,60.0,53.0,58.0,60.0
160,62.0,62.0,63.0,58.0,63.0,62.0,63.0,60.0,63.0,60.0,60.0,61.0,60.0
161,63.0,63.0,63.0,57.0,58.0,62.0,63.0,60.0,58.0,63.0,55.0,60.0,63.0
162,61.0,61.0,63.0,57.0,57.0,61.0,63.0,57.0,51.0,57.0,45.0,56.0,57.0
163,63.0,60.0,64.0,58.0,64.0,60.0,64.0,58.0,58.0,57.0,52.0,58.0,54.0
164,60.0,59.0,64.0,57.0,59.0,59.0,64.0,58.0,53.0,58.0,49.0,58.0,58.0
165,62.0,58.0,58.0,52.0,52.0,57.0,58.0,52.0,46.0,56.0,37.0,52.0,52.0
166,59.0,58.0,59.0,58.0,59.0,58.0,59.0,53.0,53.0,53.0,44.0,52.0,49.0
167,59.0,59.0,59.0,54.0,54.0,59.0,59.0,53.0,48.0,53.0,42.0,58.0,49.0
