Scenario,Roll 0,Roll 1,Roll 2,Roll 3
96,42.0,41.0,44.0,40.0
97,42.0,45.0,45.0,45.0
98,42.0,46.0,45.0,44.0
99,46.0,40.0,44.0,38.0
100,45.0,43.0,43.0,43.0
101,43.0,46.0,45.0,44.0
102,42.0,40.0,43.0,39.0
103,43.0,44.0,44.0,44.0
104,44.0,46.0,45.0,43.0
105,38.0,40.0,44.0,40.0
106,39.0,41.0,43.0,41.0
107,39.0,46.0,45.0,42.0
108,34.0,36.0,36.0,36.0
109,36.0,37.0,40.0,37.0
110,36.0,40.0,39.0,41.0
111,40.0,36.0,37.0,35.0
112,41.0,37.0,40.0,36.0
113,41.0,41.0,41.0,40.0
114,41.0,35.0,36.0,35.0
115,40.0,37.0,39.0,36.0
116,45.0,40.0,40.0,40.0
117,37.0,35.0,36.0,35.0
118,36.0,37.0,40.0,36.0
119,41.0,40.0,39.0,40.0
120,38.0,36.0,37.0,34.0
121,40.0,37.0,40.0,36.0
122,40.0,42.0,41.0,40.0
123,38.0,35.0,36.0,34.0
124,44.0,37.0,40.0,36.0
125,44.0,41.0,40.0,40.0
126,38.0,36.0,37.0,35.0
127,40.0,37.0,39.0,37.0
128,39.0,42.0,41.0,40.0
129,38.0,35.0,35.0,33.0
130,44.0,36.0,40.0,35.0
131,43.0,40.0,39.0,39.0
132,38.0,35.0,36.0,34.0
133,40.0,36.0,41.0,36.0
134,41.0,41.0,40.0,40.0
135,34.0,35.0,37.0,35.0
136,35.0,36.0,39.0,36.0
137,36.0,41.0,38.0,40.0
138,39.0,35.0,35.0,35.0
139,39.0,36.0,40.0,35.0
140,40.0,40.0,38.0,40.0
141,38.0,34.0,36.0,35.0
142,43.0,36.0,40.0,35.0
143,41.0,39.0,39.0,40.0
144,38.0,35.0,35.0,35.0
145,39.0,36.0,40.0,36.0
146,41.0,39.0,40.0,40.0
147,39.0,34.0,35.0,34.0
148,42.0,36.0,39.0,36.0
149,42.0,39.0,39.0,39.0
150,40.0,35.0,36.0,35.0
151,43.0,37.0,40.0,37.0
152,43.0,40.0,39.0,39.0
153,38.0,35.0,36.0,35.0
154,39.0,38.0,39.0,38.0
155,40.0,40.0,40.0,39.0
156,38.0,34.0,35.0,33.0
157,42.0,35.0,40.0,35.0
158,41.0,39.0,39.0,38.0
159,39.0,35.0,36.0,34.0
160,43.0,36.0,41.0,36.0
161,42.0,40.0,39.0,38.0
162,37.0,35.0,37.0,34.0
163,39.0,37.0,42.0,37.0
164,39.0,40.0,40.0,39.0
165,33.0,35.0,37.0,34.0
166,34.0,36.0,39.0,35.0
167,35.0,40.0,39.0,39.0
