Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
137,52.0,53.0,53.0,53.0,58.0,53.0,53.0,53.0,53.0,58.0,53.0
138,49.0,52.0,52.0,52.0,53.0,60.0,60.0,60.0,48.0,53.0,52.0
139,47.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,47.0,52.0,53.0
140,48.0,53.0,53.0,53.0,54.0,55.0,55.0,55.0,47.0,52.0,53.0
141,54.0,52.0,58.0,58.0,57.0,59.0,59.0,59.0,53.0,56.0,55.0
142,52.0,53.0,57.0,57.0,58.0,59.0,59.0,59.0,51.0,57.0,56.0
143,53.0,58.0,53.0,53.0,59.0,59.0,59.0,59.0,52.0,57.0,58.0
144,52.0,53.0,58.0,58.0,55.0,57.0,57.0,57.0,52.0,55.0,53.0
145,50.0,54.0,54.0,54.0,56.0,58.0,58.0,58.0,50.0,56.0,54.0
146,51.0,58.0,54.0,54.0,57.0,58.0,58.0,58.0,51.0,57.0,58.0
147,54.0,54.0,57.0,57.0,57.0,58.0,58.0,58.0,54.0,57.0,57.0
148,54.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,57.0
149,54.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,53.0,59.0,57.0
150,54.0,55.0,58.0,58.0,57.0,57.0,57.0,57.0,55.0,58.0,58.0
151,54.0,53.0,59.0,59.0,58.0,59.0,59.0,59.0,54.0,59.0,58.0
152,54.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,60.0,58.0
153,53.0,56.0,58.0,58.0,56.0,57.0,57.0,57.0,53.0,56.0,56.0
154,52.0,53.0,59.0,59.0,57.0,59.0,59.0,59.0,53.0,57.0,53.0
155,52.0,58.0,59.0,59.0,58.0,59.0,59.0,59.0,52.0,58.0,58.0
156,53.0,53.0,56.0,56.0,57.0,57.0,57.0,57.0,53.0,56.0,56.0
157,53.0,51.0,57.0,57.0,58.0,57.0,57.0,57.0,53.0,57.0,56.0
158,53.0,56.0,57.0,57.0,58.0,57.0,57.0,57.0,52.0,58.0,56.0
159,54.0,54.0,57.0,57.0,58.0,56.0,56.0,56.0,54.0,57.0,57.0
160,53.0,52.0,58.0,58.0,59.0,58.0,58.0,58.0,53.0,58.0,57.0
161,53.0,57.0,58.0,58.0,59.0,58.0,58.0,58.0,53.0,59.0,57.0
162,52.0,55.0,58.0,58.0,59.0,56.0,56.0,56.0,52.0,55.0,55.0
163,52.0,52.0,58.0,58.0,56.0,58.0,58.0,58.0,53.0,57.0,52.0
164,52.0,57.0,58.0,58.0,57.0,58.0,58.0,58.0,52.0,57.0,57.0
165,53.0,51.0,52.0,52.0,56.0,53.0,53.0,53.0,53.0,56.0,51.0
166,52.0,51.0,52.0,52.0,57.0,52.0,52.0,52.0,53.0,57.0,51.0
167,52.0,53.0,53.0,53.0,58.0,53.0,53.0,53.0,52.0,58.0,53.0
