Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
101,57.0,59.0,59.0,58.0,58.0,59.0,59.0,60.0,54.0,56.0,59.0,58.0,56.0
102,58.0,58.0,57.0,54.0,56.0,58.0,57.0,58.0,53.0,58.0,59.0,58.0,55.0
103,55.0,60.0,60.0,56.0,58.0,59.0,58.0,56.0,54.0,58.0,59.0,59.0,55.0
104,57.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,55.0,57.0,58.0,58.0,55.0
105,58.0,58.0,57.0,54.0,57.0,56.0,56.0,56.0,51.0,55.0,59.0,57.0,56.0
106,53.0,57.0,57.0,54.0,55.0,57.0,57.0,55.0,51.0,56.0,58.0,58.0,53.0
107,56.0,58.0,57.0,55.0,59.0,56.0,55.0,54.0,55.0,57.0,56.0,56.0,52.0
108,57.0,57.0,57.0,54.0,53.0,57.0,57.0,57.0,53.0,54.0,58.0,58.0,55.0
109,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,52.0,55.0,56.0,56.0,55.0
110,55.0,56.0,55.0,53.0,56.0,56.0,55.0,55.0,53.0,55.0,52.0,54.0,55.0
111,56.0,56.0,56.0,53.0,55.0,56.0,56.0,56.0,53.0,56.0,57.0,57.0,56.0
112,58.0,58.0,58.0,55.0,59.0,58.0,58.0,58.0,55.0,57.0,56.0,56.0,59.0
113,56.0,55.0,56.0,55.0,55.0,56.0,56.0,55.0,55.0,55.0,53.0,57.0,54.0
114,59.0,58.0,59.0,54.0,55.0,58.0,59.0,59.0,52.0,57.0,58.0,58.0,56.0
115,59.0,59.0,59.0,55.0,58.0,59.0,59.0,59.0,54.0,56.0,59.0,59.0,58.0
116,59.0,59.0,59.0,55.0,57.0,59.0,59.0,59.0,55.0,54.0,58.0,58.0,57.0
117,60.0,58.0,60.0,54.0,54.0,58.0,60.0,60.0,50.0,58.0,59.0,57.0,57.0
118,58.0,58.0,58.0,56.0,55.0,58.0,58.0,58.0,53.0,57.0,59.0,59.0,55.0
119,60.0,60.0,60.0,56.0,58.0,58.0,58.0,58.0,54.0,55.0,59.0,59.0,58.0
120,57.0,57.0,56.0,55.0,57.0,55.0,55.0,55.0,53.0,55.0,53.0,54.0,57.0
121,55.0,57.0,57.0,55.0,57.0,56.0,56.0,53.0,55.0,56.0,54.0,57.0,55.0
122,57.0,58.0,58.0,55.0,58.0,58.0,58.0,54.0,55.0,54.0,58.0,59.0,54.0
123,58.0,59.0,59.0,57.0,57.0,59.0,59.0,57.0,55.0,58.0,58.0,59.0,57.0
124,56.0,61.0,61.0,57.0,59.0,59.0,59.0,55.0,55.0,56.0,58.0,58.0,56.0
125,57.0,59.0,59.0,56.0,58.0,59.0,59.0,57.0,56.0,56.0,58.0,58.0,57.0
126,59.0,57.0,59.0,54.0,56.0,57.0,57.0,57.0,54.0,59.0,59.0,58.0,55.0
127,54.0,62.0,62.0,58.0,60.0,58.0,58.0,54.0,56.0,57.0,59.0,59.0,55.0
128,57.0,60.0,60.0,57.0,58.0,60.0,60.0,57.0,57.0,57.0,59.0,59.0,55.0
129,59.0,59.0,59.0,57.0,56.0,59.0,59.0,59.0,55.0,58.0,58.0,58.0,56.0
130,56.0,60.0,60.0,56.0,58.0,59.0,59.0,55.0,54.0,55.0,59.0,59.0,56.0
131,58.0,60.0,60.0,59.0,57.0,60.0,60.0,58.0,55.0,55.0,59.0,59.0,56.0
132,59.0,59.0,58.0,54.0,56.0,59.0,58.0,59.0,54.0,58.0,59.0,59.0,54.0
133,56.0,61.0,61.0,57.0,59.0,59.0,59.0,55.0,55.0,56.0,60.0,60.0,56.0
134,58.0,61.0,61.0,59.0,58.0,61.0,61.0,58.0,56.0,56.0,59.0,59.0,56.0
135,56.0,57.0,57.0,55.0,53.0,57.0,57.0,56.0,50.0,55.0,59.0,58.0,53.0
136,54.0,58.0,58.0,55.0,56.0,58.0,58.0,53.0,52.0,57.0,59.0,59.0,53.0
137,55.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,53.0,56.0,56.0,53.0
138,53.0,56.0,57.0,53.0,58.0,58.0,58.0,53.0,54.0,56.0,59.0,59.0,53.0
139,53.0,57.0,57.0,55.0,55.0,55.0,54.0,54.0,56.0,57.0,54.0,59.0,53.0
140,53.0,56.0,55.0,57.0,56.0,55.0,53.0,54.0,57.0,54.0,54.0,56.0,52.0
141,55.0,57.0,57.0,56.0,58.0,58.0,58.0,57.0,55.0,56.0,60.0,60.0,53.0
142,57.0,58.0,56.0,58.0,58.0,58.0,54.0,54.0,56.0,57.0,55.0,58.0,54.0
143,56.0,57.0,56.0,58.0,58.0,55.0,54.0,57.0,58.0,54.0,58.0,58.0,54.0
144,54.0,58.0,56.0,53.0,58.0,55.0,56.0,53.0,52.0,57.0,56.0,55.0,53.0
145,58.0,58.0,57.0,57.0,56.0,58.0,54.0,53.0,57.0,58.0,56.0,59.0,54.0
146,55.0,57.0,55.0,57.0,58.0,55.0,55.0,53.0,57.0,55.0,56.0,57.0,55.0
147,55.0,58.0,58.0,56.0,58.0,58.0,58.0,57.0,56.0,59.0,60.0,60.0,54.0
148,56.0,59.0,59.0,59.0,58.0,58.0,58.0,56.0,57.0,56.0,57.0,60.0,56.0
149,57.0,58.0,58.0,59.0,58.0,58.0,58.0,57.0,58.0,53.0,59.0,58.0,56.0
150,55.0,58.0,58.0,55.0,57.0,57.0,57.0,57.0,55.0,59.0,57.0,57.0,54.0
151,57.0,59.0,60.0,58.0,59.0,58.0,57.0,56.0,57.0,57.0,58.0,59.0,54.0
152,57.0,59.0,59.0,58.0,58.0,59.0,59.0,57.0,58.0,54.0,58.0,58.0,55.0
153,54.0,57.0,56.0,53.0,57.0,57.0,55.0,54.0,52.0,60.0,56.0,56.0,50.0
154,53.0,56.0,57.0,57.0,56.0,55.0,54.0,53.0,56.0,58.0,55.0,57.0,53.0
155,58.0,56.0,57.0,56.0,56.0,55.0,55.0,53.0,57.0,54.0,55.0,57.0,55.0
156,55.0,59.0,58.0,55.0,57.0,58.0,58.0,56.0,55.0,58.0,59.0,59.0,53.0
157,55.0,60.0,59.0,59.0,57.0,60.0,58.0,55.0,57.0,55.0,57.0,59.0,55.0
158,58.0,58.0,58.0,59.0,57.0,58.0,58.0,57.0,57.0,52.0,59.0,57.0,56.0
159,55.0,58.0,58.0,55.0,57.0,58.0,57.0,57.0,54.0,59.0,57.0,58.0,54.0
160,56.0,60.0,60.0,58.0,58.0,60.0,58.0,55.0,56.0,56.0,58.0,60.0,54.0
161,59.0,59.0,59.0,58.0,57.0,59.0,59.0,57.0,58.0,53.0,58.0,58.0,57.0
162,53.0,58.0,57.0,54.0,57.0,57.0,57.0,55.0,52.0,59.0,57.0,57.0,50.0
163,53.0,57.0,57.0,57.0,55.0,57.0,57.0,55.0,55.0,57.0,58.0,59.0,53.0
164,58.0,58.0,56.0,58.0,56.0,58.0,56.0,57.0,57.0,53.0,56.0,57.0,55.0
165,53.0,56.0,55.0,53.0,53.0,56.0,55.0,54.0,48.0,57.0,55.0,56.0,48.0
166,54.0,55.0,55.0,55.0,52.0,54.0,54.0,53.0,52.0,58.0,55.0,56.0,49.0
167,54.0,57.0,55.0,56.0,53.0,55.0,55.0,53.0,53.0,54.0,55.0,56.0,52.0
