Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
98,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0
99,35.0,35.0,35.0,35.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,32.0
100,36.0,36.0,37.0,37.0,34.0,34.0,35.0,35.0,35.0,35.0,34.0,35.0,33.0
101,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0
102,36.0,36.0,36.0,36.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,34.0,33.0
103,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,34.0,34.0
104,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0
105,36.0,36.0,36.0,36.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,35.0,33.0
106,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0
107,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0
108,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,38.0,36.0
109,38.0,38.0,37.0,38.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0
110,38.0,38.0,37.0,38.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,37.0,38.0
111,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,37.0,35.0
112,38.0,38.0,39.0,39.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,36.0,37.0
113,39.0,39.0,39.0,39.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,36.0,37.0
114,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,36.0,34.0
115,38.0,38.0,38.0,38.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,35.0,36.0
116,39.0,39.0,39.0,39.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,35.0,36.0
117,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,36.0,35.0
118,38.0,38.0,38.0,38.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,36.0,36.0
119,39.0,39.0,39.0,39.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,36.0,37.0
120,37.0,37.0,37.0,37.0,36.0,36.0,35.0,35.0,36.0,36.0,34.0,34.0,34.0
121,37.0,37.0,39.0,39.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,35.0,36.0
122,39.0,39.0,39.0,39.0,38.0,38.0,37.0,37.0,38.0,38.0,36.0,35.0,36.0
123,37.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0
124,37.0,37.0,39.0,39.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,34.0,35.0
125,39.0,39.0,39.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0
126,37.0,37.0,37.0,37.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,35.0,34.0
127,37.0,37.0,39.0,39.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,35.0,36.0
128,39.0,39.0,39.0,39.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0
129,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0
130,36.0,36.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,34.0,34.0
131,38.0,38.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0
132,37.0,37.0,37.0,37.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0
133,37.0,37.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0
134,39.0,39.0,39.0,39.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0
135,37.0,37.0,37.0,37.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,35.0,33.0
136,37.0,37.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0
137,39.0,39.0,39.0,39.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0
138,38.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,32.0,34.0,32.0
139,38.0,38.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,34.0,35.0
140,38.0,38.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,36.0,34.0,35.0,34.0
141,37.0,37.0,36.0,36.0,34.0,34.0,35.0,35.0,35.0,35.0,32.0,34.0,33.0
142,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,34.0
143,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,38.0,36.0
144,36.0,36.0,36.0,36.0,34.0,34.0,35.0,35.0,34.0,34.0,32.0,35.0,33.0
145,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0
146,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,38.0,36.0
147,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,31.0,33.0,32.0
148,37.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,33.0
149,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,37.0,36.0
150,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,32.0,34.0,33.0
151,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,34.0
152,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,37.0,36.0
153,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,32.0,35.0,33.0
154,38.0,38.0,38.0,38.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,33.0,35.0
155,38.0,38.0,38.0,38.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,34.0,36.0
156,35.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,33.0,30.0,32.0,31.0
157,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,32.0
158,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,36.0,35.0
159,35.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,33.0,31.0,33.0,32.0
160,37.0,37.0,37.0,37.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0
161,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,36.0,35.0
162,36.0,36.0,35.0,35.0,33.0,33.0,34.0,34.0,33.0,33.0,31.0,34.0,32.0
163,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,34.0
164,37.0,37.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0
165,36.0,36.0,35.0,35.0,33.0,33.0,34.0,34.0,32.0,32.0,31.0,35.0,33.0
166,36.0,36.0,37.0,37.0,35.0,35.0,36.0,36.0,35.0,35.0,35.0,33.0,34.0
167,37.0,37.0,37.0,37.0,34.0,34.0,36.0,35.0,34.0,34.0,33.0,34.0,35.0
