Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
108,42.0,43.0,43.0,43.0,43.0,40.0,43.0,47.0,45.0,42.0,45.0,44.0,49.0,44.0
109,43.0,43.0,44.0,44.0,43.0,43.0,44.0,44.0,46.0,44.0,46.0,45.0,50.0,44.0
110,43.0,44.0,44.0,45.0,43.0,40.0,43.0,45.0,44.0,41.0,45.0,46.0,51.0,45.0
111,45.0,45.0,45.0,47.0,45.0,45.0,45.0,47.0,45.0,44.0,46.0,45.0,53.0,51.0
112,46.0,46.0,47.0,46.0,46.0,46.0,46.0,45.0,47.0,45.0,48.0,47.0,52.0,51.0
113,45.0,45.0,45.0,47.0,45.0,45.0,45.0,45.0,45.0,41.0,47.0,48.0,53.0,47.0
114,47.0,48.0,48.0,49.0,47.0,47.0,47.0,53.0,51.0,47.0,46.0,47.0,52.0,50.0
115,48.0,48.0,48.0,50.0,48.0,47.0,48.0,51.0,51.0,47.0,51.0,49.0,51.0,50.0
116,45.0,46.0,46.0,50.0,45.0,44.0,45.0,50.0,48.0,45.0,49.0,49.0,52.0,51.0
117,48.0,49.0,49.0,50.0,48.0,46.0,48.0,54.0,52.0,48.0,47.0,48.0,50.0,46.0
118,49.0,49.0,49.0,51.0,49.0,47.0,49.0,52.0,52.0,48.0,52.0,50.0,52.0,50.0
119,46.0,47.0,47.0,51.0,46.0,45.0,46.0,51.0,49.0,45.0,50.0,50.0,53.0,52.0
120,46.0,46.0,46.0,45.0,46.0,47.0,46.0,45.0,49.0,44.0,47.0,46.0,56.0,52.0
121,46.0,47.0,47.0,47.0,47.0,48.0,47.0,45.0,46.0,45.0,48.0,49.0,51.0,52.0
122,46.0,45.0,45.0,45.0,45.0,47.0,45.0,44.0,46.0,45.0,46.0,49.0,52.0,48.0
123,47.0,48.0,48.0,50.0,47.0,48.0,47.0,47.0,51.0,47.0,48.0,48.0,55.0,51.0
124,50.0,51.0,51.0,52.0,51.0,51.0,51.0,49.0,52.0,48.0,53.0,51.0,52.0,57.0
125,47.0,48.0,48.0,47.0,48.0,47.0,48.0,46.0,51.0,47.0,51.0,51.0,54.0,53.0
126,48.0,48.0,48.0,51.0,48.0,47.0,48.0,48.0,52.0,48.0,49.0,49.0,56.0,52.0
127,51.0,52.0,52.0,53.0,52.0,52.0,52.0,50.0,52.0,49.0,54.0,52.0,53.0,58.0
128,48.0,49.0,49.0,48.0,49.0,48.0,49.0,47.0,52.0,48.0,52.0,52.0,55.0,54.0
129,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,46.0,51.0,51.0,54.0,51.0
130,53.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,57.0,53.0,52.0,52.0,53.0,56.0
131,50.0,49.0,49.0,49.0,48.0,49.0,48.0,49.0,52.0,48.0,50.0,51.0,53.0,53.0
132,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,47.0,52.0,52.0,55.0,52.0
133,54.0,54.0,54.0,55.0,54.0,54.0,54.0,55.0,58.0,54.0,53.0,53.0,54.0,57.0
