Scenario,Roll 0,Roll 1,Roll 2,Roll 3
112,52.0,54.0,54.0,54.0
113,50.0,54.0,54.0,54.0
114,47.0,51.0,51.0,51.0
115,51.0,53.0,53.0,53.0
116,49.0,53.0,53.0,53.0
117,44.0,44.0,44.0,50.0
118,52.0,52.0,52.0,50.0
119,47.0,47.0,47.0,49.0
120,49.0,53.0,53.0,52.0
121,52.0,55.0,55.0,54.0
122,49.0,53.0,53.0,54.0
123,48.0,52.0,52.0,52.0
124,56.0,56.0,56.0,53.0
125,51.0,52.0,52.0,54.0
126,48.0,51.0,51.0,53.0
127,57.0,57.0,57.0,54.0
128,52.0,53.0,53.0,55.0
129,47.0,51.0,51.0,51.0
130,55.0,55.0,55.0,52.0
131,50.0,51.0,51.0,53.0
132,47.0,50.0,50.0,52.0
133,56.0,56.0,56.0,53.0
134,51.0,52.0,52.0,54.0
135,43.0,43.0,43.0,48.0
136,52.0,52.0,52.0,50.0
137,48.0,48.0,48.0,45.0
138,48.0,52.0,52.0,53.0
139,48.0,52.0,52.0,49.0
140,53.0,53.0,53.0,49.0
141,48.0,52.0,52.0,52.0
142,52.0,54.0,54.0,48.0
143,52.0,53.0,53.0,48.0
144,49.0,53.0,53.0,53.0
145,51.0,55.0,55.0,49.0
146,50.0,52.0,52.0,49.0
147,47.0,51.0,51.0,51.0
148,54.0,54.0,54.0,47.0
149,51.0,52.0,52.0,47.0
150,48.0,52.0,52.0,52.0
151,55.0,55.0,55.0,48.0
152,49.0,51.0,51.0,48.0
153,48.0,50.0,50.0,53.0
154,56.0,56.0,56.0,45.0
155,50.0,52.0,52.0,47.0
156,46.0,50.0,50.0,50.0
157,53.0,53.0,53.0,46.0
158,50.0,51.0,51.0,46.0
159,47.0,51.0,51.0,51.0
160,54.0,54.0,54.0,47.0
161,48.0,50.0,50.0,47.0
162,47.0,49.0,49.0,52.0
163,55.0,55.0,55.0,44.0
164,49.0,51.0,51.0,46.0
165,43.0,43.0,43.0,42.0
166,51.0,51.0,51.0,42.0
167,46.0,46.0,46.0,44.0
