Scenario,Roll 0,Roll 1,Roll 2,Roll 3
97,53.0,53.0,53.0,53.0
98,53.0,54.0,54.0,53.0
99,54.0,51.0,51.0,54.0
100,51.0,52.0,52.0,51.0
101,52.0,53.0,53.0,52.0
102,50.0,49.0,49.0,50.0
103,52.0,52.0,52.0,52.0
104,53.0,54.0,54.0,53.0
105,50.0,50.0,50.0,50.0
106,52.0,53.0,53.0,51.0
107,54.0,54.0,54.0,54.0
108,50.0,50.0,50.0,50.0
109,52.0,51.0,51.0,52.0
110,52.0,52.0,52.0,52.0
111,51.0,51.0,51.0,51.0
112,53.0,52.0,52.0,53.0
113,53.0,51.0,51.0,53.0
114,51.0,50.0,50.0,51.0
115,52.0,52.0,52.0,52.0
116,53.0,51.0,51.0,53.0
117,51.0,51.0,51.0,51.0
118,52.0,53.0,53.0,51.0
119,51.0,52.0,52.0,51.0
120,55.0,50.0,50.0,55.0
121,53.0,53.0,53.0,53.0
122,55.0,52.0,52.0,55.0
123,56.0,51.0,51.0,56.0
124,53.0,53.0,53.0,53.0
125,54.0,52.0,52.0,54.0
126,52.0,51.0,51.0,52.0
127,54.0,54.0,54.0,52.0
128,54.0,53.0,53.0,54.0
129,55.0,50.0,50.0,55.0
130,52.0,52.0,52.0,52.0
131,53.0,53.0,53.0,53.0
132,51.0,50.0,50.0,51.0
133,53.0,53.0,53.0,51.0
134,53.0,54.0,54.0,53.0
135,51.0,51.0,51.0,51.0
136,53.0,54.0,54.0,52.0
137,54.0,49.0,49.0,54.0
138,56.0,53.0,53.0,56.0
139,58.0,52.0,52.0,58.0
140,58.0,53.0,53.0,58.0
141,57.0,58.0,58.0,57.0
142,59.0,54.0,54.0,59.0
143,58.0,55.0,55.0,57.0
144,55.0,59.0,59.0,55.0
145,57.0,53.0,53.0,57.0
146,57.0,56.0,56.0,57.0
147,56.0,57.0,57.0,56.0
148,58.0,53.0,53.0,58.0
149,57.0,54.0,54.0,56.0
150,56.0,58.0,58.0,56.0
151,58.0,54.0,54.0,58.0
152,56.0,55.0,55.0,56.0
153,55.0,58.0,58.0,55.0
154,54.0,55.0,55.0,54.0
155,54.0,56.0,56.0,53.0
156,55.0,56.0,56.0,55.0
157,57.0,52.0,52.0,57.0
158,56.0,53.0,53.0,55.0
159,55.0,57.0,57.0,55.0
160,57.0,53.0,53.0,57.0
161,55.0,54.0,54.0,55.0
162,54.0,57.0,57.0,54.0
163,53.0,54.0,54.0,53.0
164,53.0,55.0,55.0,52.0
165,50.0,52.0,52.0,50.0
166,52.0,54.0,54.0,52.0
167,51.0,55.0,55.0,51.0
