Scenario,Roll 0,Roll 1,Roll 2,Roll 3
114,30.0,30.0,30.0,33.0
115,32.0,32.0,32.0,34.0
116,32.0,32.0,32.0,34.0
117,31.0,31.0,31.0,34.0
118,33.0,33.0,33.0,33.0
119,33.0,33.0,33.0,34.0
120,33.0,33.0,33.0,33.0
121,35.0,35.0,35.0,33.0
122,35.0,35.0,35.0,35.0
123,32.0,32.0,32.0,33.0
124,34.0,34.0,34.0,34.0
125,34.0,34.0,34.0,34.0
126,32.0,32.0,32.0,34.0
127,32.0,32.0,32.0,35.0
128,34.0,32.0,32.0,35.0
129,31.0,31.0,31.0,32.0
130,33.0,33.0,33.0,34.0
131,33.0,33.0,33.0,34.0
132,31.0,31.0,31.0,33.0
133,31.0,31.0,31.0,35.0
134,33.0,32.0,32.0,35.0
135,30.0,30.0,30.0,34.0
136,32.0,32.0,32.0,32.0
137,32.0,32.0,32.0,32.0
138,35.0,33.0,33.0,32.0
139,34.0,34.0,34.0,32.0
140,33.0,33.0,33.0,34.0
141,36.0,34.0,34.0,32.0
142,34.0,34.0,34.0,32.0
143,34.0,34.0,34.0,33.0
144,35.0,35.0,35.0,33.0
145,35.0,34.0,34.0,33.0
146,35.0,35.0,35.0,34.0
147,35.0,33.0,33.0,32.0
148,34.0,34.0,34.0,32.0
149,35.0,35.0,35.0,32.0
150,34.0,34.0,34.0,33.0
151,34.0,34.0,34.0,33.0
152,34.0,34.0,34.0,33.0
153,33.0,33.0,33.0,33.0
154,33.0,33.0,33.0,33.0
155,33.0,33.0,33.0,33.0
156,34.0,32.0,32.0,31.0
157,33.0,33.0,33.0,31.0
158,34.0,34.0,34.0,31.0
159,33.0,33.0,33.0,32.0
160,33.0,33.0,33.0,32.0
161,33.0,33.0,33.0,32.0
162,32.0,32.0,32.0,33.0
163,32.0,32.0,32.0,33.0
164,33.0,32.0,32.0,32.0
165,31.0,31.0,31.0,29.0
166,33.0,33.0,33.0,30.0
167,33.0,33.0,33.0,30.0
