Scenario,Roll 0,Roll 1,Roll 2,Roll 3
114,50.0,51.0,51.0,51.0
115,50.0,52.0,52.0,55.0
116,51.0,52.0,52.0,53.0
117,51.0,50.0,50.0,52.0
118,51.0,52.0,52.0,54.0
119,52.0,52.0,52.0,54.0
120,52.0,53.0,53.0,52.0
121,50.0,50.0,50.0,51.0
122,52.0,49.0,49.0,50.0
123,52.0,52.0,52.0,51.0
124,53.0,49.0,49.0,50.0
125,54.0,51.0,51.0,50.0
126,52.0,53.0,53.0,52.0
127,54.0,50.0,50.0,51.0
128,54.0,52.0,52.0,51.0
129,51.0,51.0,51.0,50.0
130,52.0,48.0,48.0,49.0
131,53.0,50.0,50.0,49.0
132,51.0,52.0,52.0,51.0
133,53.0,49.0,49.0,50.0
134,53.0,51.0,51.0,50.0
135,52.0,51.0,51.0,52.0
136,51.0,49.0,49.0,51.0
137,54.0,48.0,48.0,50.0
138,52.0,47.0,47.0,48.0
139,51.0,48.0,48.0,48.0
140,52.0,48.0,48.0,49.0
141,54.0,49.0,49.0,48.0
142,54.0,49.0,49.0,49.0
143,53.0,51.0,51.0,49.0
144,55.0,48.0,48.0,48.0
145,54.0,50.0,50.0,50.0
146,54.0,51.0,51.0,50.0
147,53.0,48.0,48.0,48.0
148,53.0,50.0,50.0,48.0
149,53.0,51.0,51.0,50.0
150,54.0,47.0,47.0,48.0
151,53.0,51.0,51.0,49.0
152,54.0,51.0,51.0,49.0
153,52.0,46.0,46.0,47.0
154,54.0,49.0,49.0,50.0
155,54.0,51.0,51.0,49.0
156,52.0,47.0,47.0,47.0
157,52.0,49.0,49.0,47.0
158,52.0,50.0,50.0,49.0
159,53.0,46.0,46.0,47.0
160,52.0,50.0,50.0,48.0
161,53.0,50.0,50.0,48.0
162,51.0,46.0,46.0,46.0
163,53.0,48.0,48.0,49.0
164,53.0,51.0,51.0,48.0
165,51.0,43.0,43.0,46.0
166,51.0,48.0,48.0,50.0
167,52.0,48.0,48.0,49.0
