Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
141,52.0,46.0,50.0,50.0,50.0,49.0,44.0,44.0,49.0,49.0,49.0,49.0,47.0,49.0
142,52.0,44.0,48.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0
143,51.0,47.0,47.0,47.0,47.0,50.0,46.0,46.0,49.0,49.0,49.0,50.0,49.0,50.0
144,52.0,47.0,51.0,51.0,51.0,49.0,45.0,45.0,49.0,49.0,49.0,49.0,47.0,49.0
145,52.0,45.0,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0
146,51.0,48.0,48.0,48.0,48.0,50.0,46.0,46.0,49.0,49.0,49.0,50.0,49.0,50.0
147,52.0,46.0,50.0,50.0,50.0,49.0,44.0,44.0,49.0,49.0,49.0,49.0,47.0,49.0
148,52.0,44.0,48.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0
149,51.0,47.0,47.0,47.0,47.0,49.0,46.0,46.0,49.0,49.0,49.0,49.0,49.0,49.0
150,52.0,47.0,51.0,51.0,51.0,49.0,45.0,45.0,49.0,49.0,49.0,49.0,47.0,49.0
151,52.0,45.0,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0
152,51.0,48.0,48.0,48.0,48.0,50.0,46.0,46.0,50.0,50.0,49.0,50.0,49.0,50.0
153,51.0,46.0,51.0,51.0,51.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,47.0,46.0
154,52.0,43.0,45.0,46.0,45.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,50.0
155,48.0,47.0,46.0,46.0,46.0,50.0,46.0,46.0,50.0,50.0,47.0,50.0,48.0,50.0
156,51.0,45.0,50.0,50.0,50.0,48.0,43.0,43.0,48.0,48.0,48.0,48.0,46.0,48.0
157,51.0,43.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,49.0
158,50.0,46.0,46.0,46.0,46.0,48.0,45.0,45.0,48.0,48.0,48.0,48.0,48.0,48.0
159,51.0,46.0,51.0,51.0,51.0,48.0,44.0,44.0,48.0,48.0,48.0,48.0,46.0,48.0
160,51.0,44.0,48.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0
161,50.0,47.0,47.0,47.0,47.0,49.0,46.0,46.0,49.0,49.0,48.0,49.0,48.0,49.0
162,51.0,46.0,51.0,51.0,51.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0,47.0,46.0
163,52.0,43.0,44.0,45.0,44.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,50.0
164,48.0,47.0,46.0,46.0,46.0,49.0,46.0,46.0,49.0,49.0,48.0,49.0,48.0,49.0
165,46.0,41.0,46.0,48.0,46.0,41.0,40.0,40.0,40.0,40.0,42.0,41.0,42.0,41.0
166,47.0,38.0,39.0,41.0,39.0,45.0,45.0,45.0,45.0,45.0,47.0,45.0,48.0,45.0
167,45.0,42.0,43.0,43.0,43.0,45.0,44.0,44.0,45.0,45.0,44.0,45.0,47.0,45.0
