Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
140,53.0,52.0,46.0,52.0,53.0,54.0,47.0,45.0,46.0,46.0,48.0,53.0,49.0,45.0
141,53.0,53.0,55.0,51.0,54.0,55.0,50.0,53.0,53.0,55.0,54.0,55.0,58.0,47.0
142,49.0,48.0,50.0,47.0,52.0,56.0,50.0,49.0,50.0,50.0,52.0,51.0,55.0,50.0
143,53.0,52.0,54.0,52.0,54.0,55.0,47.0,52.0,53.0,54.0,54.0,54.0,55.0,53.0
144,49.0,49.0,50.0,47.0,53.0,52.0,46.0,49.0,49.0,50.0,53.0,52.0,54.0,47.0
145,49.0,49.0,50.0,47.0,51.0,56.0,50.0,49.0,50.0,50.0,50.0,52.0,55.0,50.0
146,53.0,52.0,54.0,52.0,54.0,54.0,47.0,52.0,53.0,54.0,49.0,53.0,55.0,53.0
147,55.0,54.0,54.0,54.0,58.0,55.0,52.0,54.0,55.0,55.0,57.0,55.0,59.0,48.0
148,56.0,55.0,56.0,54.0,56.0,57.0,57.0,55.0,56.0,56.0,55.0,56.0,61.0,52.0
149,59.0,58.0,60.0,58.0,55.0,57.0,54.0,58.0,59.0,60.0,55.0,60.0,61.0,52.0
150,55.0,54.0,55.0,54.0,59.0,55.0,52.0,54.0,55.0,55.0,58.0,55.0,59.0,48.0
151,56.0,55.0,56.0,54.0,57.0,57.0,57.0,55.0,56.0,56.0,56.0,56.0,61.0,53.0
152,59.0,58.0,60.0,58.0,54.0,57.0,54.0,58.0,59.0,60.0,54.0,60.0,61.0,52.0
153,53.0,50.0,50.0,52.0,59.0,52.0,48.0,53.0,54.0,53.0,57.0,52.0,54.0,47.0
154,52.0,51.0,51.0,50.0,57.0,56.0,53.0,50.0,51.0,53.0,51.0,52.0,56.0,53.0
155,55.0,54.0,55.0,54.0,54.0,54.0,50.0,53.0,54.0,55.0,53.0,56.0,56.0,51.0
156,54.0,53.0,54.0,53.0,58.0,54.0,51.0,53.0,54.0,58.0,58.0,58.0,59.0,47.0
157,55.0,54.0,55.0,53.0,56.0,57.0,56.0,54.0,55.0,58.0,56.0,58.0,61.0,51.0
158,58.0,57.0,60.0,57.0,54.0,57.0,53.0,57.0,58.0,60.0,54.0,60.0,60.0,51.0
159,55.0,54.0,55.0,54.0,59.0,54.0,52.0,54.0,55.0,59.0,59.0,59.0,60.0,47.0
160,56.0,55.0,56.0,54.0,57.0,58.0,56.0,55.0,56.0,59.0,57.0,59.0,62.0,52.0
161,59.0,58.0,61.0,58.0,55.0,58.0,54.0,58.0,59.0,60.0,55.0,60.0,61.0,51.0
162,55.0,54.0,55.0,54.0,58.0,54.0,52.0,54.0,55.0,59.0,58.0,59.0,59.0,48.0
163,56.0,55.0,56.0,54.0,56.0,58.0,53.0,55.0,56.0,59.0,54.0,59.0,61.0,52.0
164,59.0,58.0,61.0,58.0,53.0,58.0,54.0,58.0,59.0,60.0,54.0,60.0,61.0,50.0
165,51.0,50.0,50.0,50.0,55.0,52.0,48.0,52.0,54.0,54.0,55.0,55.0,54.0,48.0
166,52.0,51.0,51.0,50.0,54.0,54.0,49.0,50.0,51.0,54.0,49.0,55.0,56.0,50.0
167,55.0,54.0,56.0,54.0,53.0,54.0,50.0,53.0,54.0,55.0,51.0,56.0,56.0,49.0
