Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
147,59.0,59.0,58.0,57.0,53.0,58.0,55.0,54.0,53.0,56.0,59.0,53.0
148,60.0,60.0,58.0,59.0,57.0,60.0,60.0,58.0,58.0,61.0,61.0,54.0
149,61.0,61.0,58.0,59.0,57.0,59.0,56.0,56.0,57.0,59.0,61.0,53.0
150,59.0,59.0,59.0,57.0,54.0,57.0,56.0,54.0,53.0,57.0,60.0,53.0
151,60.0,60.0,59.0,59.0,58.0,60.0,60.0,57.0,58.0,60.0,61.0,55.0
152,61.0,61.0,59.0,58.0,57.0,58.0,56.0,55.0,58.0,60.0,62.0,54.0
153,58.0,58.0,55.0,53.0,52.0,54.0,55.0,54.0,53.0,52.0,56.0,53.0
154,60.0,60.0,59.0,59.0,59.0,59.0,59.0,57.0,55.0,55.0,56.0,53.0
155,61.0,61.0,60.0,55.0,57.0,59.0,55.0,56.0,55.0,55.0,58.0,53.0
156,59.0,58.0,57.0,56.0,52.0,57.0,54.0,53.0,52.0,55.0,60.0,52.0
157,60.0,59.0,57.0,58.0,56.0,59.0,59.0,57.0,57.0,60.0,61.0,53.0
158,61.0,60.0,57.0,58.0,56.0,59.0,55.0,55.0,56.0,58.0,62.0,52.0
159,58.0,58.0,58.0,57.0,53.0,57.0,55.0,54.0,53.0,56.0,60.0,52.0
160,59.0,59.0,58.0,58.0,57.0,59.0,59.0,56.0,58.0,61.0,60.0,54.0
161,61.0,60.0,58.0,59.0,57.0,59.0,56.0,56.0,57.0,59.0,62.0,53.0
162,57.0,57.0,55.0,55.0,53.0,54.0,54.0,53.0,53.0,56.0,56.0,52.0
163,59.0,59.0,58.0,58.0,58.0,58.0,58.0,56.0,55.0,59.0,57.0,52.0
164,60.0,60.0,59.0,58.0,57.0,58.0,56.0,55.0,55.0,59.0,60.0,53.0
165,54.0,55.0,49.0,48.0,49.0,50.0,50.0,50.0,50.0,49.0,51.0,46.0
166,58.0,58.0,53.0,50.0,54.0,54.0,54.0,55.0,53.0,53.0,53.0,47.0
167,56.0,57.0,55.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,55.0,48.0
