Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
32,60.0,56.0,59.0,60.0,55.0,56.0,59.0,58.0,54.0,60.0
33,51.0,53.0,51.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0
34,53.0,51.0,52.0,51.0,54.0,53.0,51.0,53.0,52.0,52.0
35,53.0,56.0,56.0,46.0,56.0,50.0,50.0,53.0,56.0,51.0
36,54.0,59.0,54.0,53.0,59.0,55.0,53.0,53.0,59.0,54.0
37,54.0,59.0,57.0,54.0,57.0,56.0,54.0,59.0,54.0,55.0
38,58.0,61.0,55.0,54.0,57.0,57.0,54.0,55.0,59.0,55.0
39,53.0,58.0,54.0,53.0,58.0,55.0,53.0,53.0,59.0,54.0
40,53.0,59.0,56.0,54.0,56.0,58.0,54.0,58.0,54.0,59.0
41,58.0,60.0,54.0,55.0,56.0,56.0,54.0,59.0,59.0,59.0
42,54.0,54.0,53.0,54.0,54.0,54.0,54.0,53.0,52.0,55.0
43,54.0,54.0,53.0,55.0,54.0,56.0,55.0,54.0,52.0,60.0
44,59.0,56.0,55.0,56.0,55.0,55.0,55.0,58.0,54.0,60.0
45,59.0,58.0,57.0,54.0,57.0,56.0,54.0,52.0,54.0,56.0
46,59.0,53.0,54.0,55.0,55.0,57.0,55.0,54.0,50.0,54.0
47,59.0,54.0,55.0,56.0,54.0,58.0,56.0,55.0,54.0,51.0
48,60.0,58.0,58.0,55.0,58.0,59.0,55.0,54.0,54.0,55.0
49,58.0,53.0,55.0,59.0,59.0,59.0,59.0,54.0,53.0,59.0
50,60.0,55.0,57.0,57.0,58.0,61.0,57.0,54.0,54.0,56.0
51,55.0,58.0,57.0,55.0,54.0,56.0,55.0,52.0,54.0,55.0
52,55.0,54.0,53.0,57.0,54.0,56.0,56.0,53.0,54.0,60.0
53,59.0,56.0,54.0,57.0,56.0,61.0,57.0,53.0,54.0,57.0
54,59.0,58.0,59.0,54.0,58.0,58.0,54.0,54.0,54.0,54.0
55,57.0,58.0,54.0,58.0,58.0,60.0,58.0,54.0,53.0,58.0
56,59.0,57.0,58.0,57.0,59.0,60.0,57.0,55.0,54.0,56.0
57,54.0,59.0,58.0,55.0,55.0,55.0,55.0,53.0,54.0,55.0
58,54.0,59.0,53.0,57.0,54.0,56.0,56.0,54.0,54.0,59.0
59,58.0,58.0,57.0,57.0,60.0,60.0,57.0,54.0,54.0,57.0
60,54.0,54.0,52.0,55.0,53.0,55.0,55.0,53.0,48.0,55.0
61,55.0,53.0,53.0,55.0,54.0,56.0,55.0,53.0,47.0,60.0
62,59.0,59.0,54.0,57.0,55.0,57.0,57.0,52.0,50.0,57.0
63,56.0,57.0,55.0,51.0,53.0,52.0,56.0,52.0,51.0,53.0
64,56.0,53.0,56.0,51.0,56.0,54.0,53.0,52.0,50.0,51.0
65,57.0,56.0,56.0,50.0,57.0,52.0,53.0,52.0,54.0,50.0
66,55.0,57.0,55.0,52.0,53.0,52.0,57.0,52.0,52.0,53.0
67,56.0,54.0,56.0,51.0,56.0,54.0,54.0,52.0,51.0,51.0
68,57.0,56.0,56.0,51.0,57.0,52.0,54.0,52.0,55.0,50.0
69,58.0,58.0,58.0,54.0,58.0,56.0,57.0,52.0,58.0,54.0
70,58.0,58.0,58.0,58.0,57.0,58.0,57.0,58.0,54.0,53.0
71,58.0,60.0,59.0,58.0,57.0,56.0,58.0,54.0,58.0,53.0
72,57.0,57.0,58.0,54.0,57.0,55.0,57.0,53.0,58.0,54.0
73,57.0,58.0,57.0,57.0,56.0,57.0,56.0,57.0,53.0,57.0
74,58.0,59.0,58.0,58.0,56.0,55.0,57.0,58.0,58.0,58.0
75,57.0,53.0,57.0,55.0,53.0,53.0,54.0,53.0,51.0,54.0
76,57.0,57.0,57.0,54.0,56.0,54.0,54.0,57.0,52.0,58.0
77,59.0,55.0,59.0,59.0,56.0,55.0,58.0,57.0,53.0,59.0
78,51.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0
79,53.0,51.0,52.0,51.0,53.0,52.0,51.0,52.0,51.0,51.0
80,52.0,55.0,56.0,50.0,56.0,49.0,51.0,52.0,55.0,50.0
81,54.0,58.0,57.0,54.0,58.0,54.0,54.0,52.0,58.0,53.0
82,54.0,58.0,58.0,58.0,57.0,55.0,58.0,58.0,54.0,54.0
83,58.0,60.0,59.0,54.0,57.0,56.0,54.0,54.0,58.0,54.0
84,53.0,57.0,58.0,54.0,57.0,54.0,54.0,53.0,58.0,53.0
85,53.0,58.0,57.0,57.0,56.0,57.0,57.0,57.0,54.0,58.0
86,58.0,59.0,58.0,58.0,56.0,55.0,58.0,58.0,58.0,58.0
87,53.0,53.0,53.0,55.0,53.0,53.0,55.0,53.0,51.0,54.0
88,54.0,53.0,53.0,54.0,54.0,55.0,54.0,58.0,51.0,59.0
89,59.0,55.0,58.0,59.0,56.0,55.0,59.0,58.0,54.0,59.0
90,58.0,57.0,58.0,55.0,57.0,55.0,55.0,52.0,54.0,55.0
91,59.0,55.0,56.0,60.0,55.0,56.0,60.0,56.0,55.0,54.0
92,59.0,55.0,58.0,59.0,54.0,57.0,59.0,54.0,56.0,55.0
93,59.0,57.0,60.0,56.0,58.0,58.0,56.0,53.0,54.0,54.0
94,58.0,54.0,59.0,59.0,59.0,58.0,59.0,57.0,55.0,58.0
95,60.0,56.0,60.0,60.0,58.0,60.0,60.0,57.0,59.0,56.0
96,55.0,57.0,57.0,55.0,54.0,55.0,55.0,52.0,54.0,54.0
97,55.0,54.0,56.0,59.0,54.0,55.0,59.0,58.0,54.0,59.0
98,59.0,55.0,59.0,60.0,56.0,60.0,60.0,58.0,56.0,56.0
99,58.0,57.0,59.0,55.0,57.0,57.0,55.0,54.0,54.0,54.0
100,57.0,57.0,58.0,59.0,58.0,59.0,59.0,56.0,55.0,57.0
101,59.0,56.0,59.0,59.0,59.0,59.0,59.0,60.0,59.0,57.0
102,54.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
103,54.0,58.0,56.0,59.0,54.0,55.0,59.0,57.0,54.0,58.0
104,58.0,57.0,58.0,60.0,60.0,59.0,60.0,59.0,59.0,58.0
105,54.0,53.0,53.0,55.0,52.0,54.0,55.0,52.0,49.0,54.0
106,55.0,54.0,52.0,54.0,54.0,55.0,54.0,58.0,49.0,59.0
107,59.0,58.0,57.0,60.0,54.0,56.0,60.0,54.0,55.0,56.0
108,46.0,48.0,47.0,47.0,48.0,47.0,47.0,52.0,47.0,48.0
109,51.0,48.0,48.0,47.0,50.0,47.0,47.0,52.0,48.0,49.0
110,48.0,51.0,51.0,45.0,54.0,45.0,46.0,52.0,52.0,49.0
111,49.0,54.0,52.0,49.0,54.0,53.0,49.0,52.0,53.0,52.0
112,52.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0,54.0,54.0
113,53.0,56.0,54.0,50.0,54.0,51.0,50.0,53.0,54.0,54.0
114,48.0,53.0,53.0,50.0,53.0,54.0,50.0,53.0,53.0,52.0
115,51.0,55.0,52.0,52.0,53.0,54.0,52.0,57.0,54.0,54.0
116,53.0,55.0,53.0,54.0,53.0,51.0,54.0,57.0,57.0,54.0
117,49.0,49.0,49.0,51.0,49.0,51.0,51.0,53.0,49.0,50.0
118,52.0,50.0,52.0,53.0,52.0,54.0,53.0,58.0,49.0,55.0
119,54.0,51.0,53.0,55.0,53.0,50.0,55.0,58.0,54.0,55.0
120,55.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0,54.0,55.0
121,55.0,55.0,55.0,56.0,55.0,51.0,56.0,56.0,55.0,55.0
122,57.0,55.0,58.0,55.0,54.0,52.0,55.0,55.0,56.0,55.0
123,55.0,54.0,60.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
124,55.0,54.0,59.0,59.0,59.0,55.0,59.0,57.0,55.0,55.0
125,59.0,56.0,60.0,56.0,55.0,55.0,56.0,57.0,59.0,55.0
126,50.0,53.0,55.0,51.0,54.0,54.0,51.0,52.0,54.0,54.0
127,52.0,54.0,54.0,56.0,54.0,55.0,56.0,58.0,54.0,56.0
128,54.0,55.0,59.0,56.0,56.0,56.0,56.0,58.0,56.0,56.0
129,54.0,53.0,59.0,54.0,54.0,55.0,54.0,54.0,54.0,53.0
130,54.0,54.0,58.0,58.0,58.0,56.0,58.0,56.0,55.0,57.0
131,58.0,55.0,59.0,57.0,59.0,56.0,57.0,60.0,59.0,57.0
132,49.0,54.0,54.0,50.0,55.0,55.0,50.0,54.0,54.0,54.0
133,51.0,55.0,53.0,56.0,54.0,55.0,56.0,57.0,54.0,58.0
134,54.0,56.0,58.0,55.0,60.0,57.0,55.0,59.0,59.0,58.0
135,49.0,50.0,49.0,51.0,51.0,52.0,51.0,53.0,49.0,50.0
136,52.0,50.0,52.0,53.0,52.0,55.0,53.0,58.0,49.0,56.0
137,54.0,54.0,52.0,55.0,55.0,54.0,55.0,54.0,55.0,56.0
138,54.0,53.0,52.0,55.0,51.0,53.0,55.0,55.0,54.0,56.0
139,56.0,49.0,49.0,60.0,54.0,52.0,60.0,55.0,50.0,55.0
140,56.0,50.0,52.0,56.0,54.0,53.0,56.0,55.0,51.0,53.0
141,55.0,53.0,58.0,55.0,54.0,55.0,55.0,55.0,55.0,56.0
142,59.0,53.0,53.0,62.0,58.0,56.0,62.0,55.0,54.0,57.0
143,59.0,50.0,55.0,59.0,56.0,57.0,59.0,55.0,55.0,57.0
144,54.0,53.0,53.0,56.0,53.0,54.0,56.0,53.0,56.0,56.0
145,55.0,50.0,52.0,61.0,54.0,55.0,61.0,55.0,50.0,57.0
146,56.0,51.0,53.0,57.0,55.0,56.0,57.0,53.0,55.0,57.0
147,54.0,53.0,59.0,56.0,54.0,56.0,56.0,54.0,55.0,56.0
148,58.0,53.0,53.0,62.0,59.0,56.0,62.0,55.0,54.0,57.0
149,59.0,53.0,58.0,60.0,59.0,60.0,60.0,56.0,58.0,58.0
150,55.0,54.0,58.0,56.0,55.0,55.0,56.0,54.0,56.0,55.0
151,55.0,54.0,53.0,61.0,58.0,56.0,61.0,55.0,54.0,58.0
152,57.0,54.0,55.0,59.0,59.0,60.0,59.0,55.0,55.0,59.0
153,50.0,53.0,53.0,51.0,53.0,54.0,51.0,53.0,53.0,54.0
154,52.0,53.0,52.0,56.0,54.0,56.0,56.0,53.0,51.0,56.0
155,54.0,54.0,53.0,57.0,55.0,56.0,57.0,52.0,55.0,56.0
156,53.0,52.0,59.0,56.0,53.0,56.0,56.0,53.0,54.0,55.0
157,57.0,52.0,53.0,61.0,59.0,59.0,61.0,55.0,54.0,56.0
158,58.0,54.0,58.0,60.0,59.0,61.0,60.0,56.0,57.0,57.0
159,54.0,53.0,59.0,55.0,54.0,56.0,55.0,54.0,55.0,54.0
160,54.0,53.0,53.0,60.0,59.0,59.0,60.0,55.0,54.0,57.0
161,56.0,55.0,58.0,59.0,58.0,61.0,59.0,55.0,55.0,58.0
162,49.0,54.0,54.0,50.0,55.0,54.0,50.0,54.0,53.0,54.0
163,51.0,54.0,52.0,56.0,55.0,56.0,56.0,53.0,50.0,58.0
164,54.0,56.0,53.0,56.0,59.0,56.0,56.0,54.0,55.0,58.0
165,49.0,50.0,48.0,50.0,51.0,51.0,50.0,53.0,48.0,50.0
166,52.0,48.0,52.0,53.0,52.0,56.0,53.0,53.0,46.0,56.0
167,54.0,54.0,49.0,52.0,55.0,53.0,52.0,49.0,49.0,51.0
