Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
100,39.0,37.0,38.0,38.0,39.0,37.0
101,39.0,36.0,39.0,39.0,37.0,37.0
102,38.0,39.0,36.0,36.0,36.0,37.0
103,40.0,38.0,36.0,36.0,38.0,38.0
104,40.0,36.0,40.0,40.0,38.0,38.0
105,33.0,35.0,33.0,33.0,34.0,34.0
106,39.0,37.0,35.0,35.0,35.0,39.0
107,35.0,36.0,36.0,36.0,36.0,39.0
108,30.0,31.0,30.0,30.0,31.0,34.0
109,33.0,36.0,31.0,31.0,33.0,35.0
110,33.0,35.0,35.0,35.0,33.0,36.0
111,32.0,31.0,35.0,35.0,34.0,34.0
112,39.0,35.0,36.0,36.0,39.0,36.0
113,34.0,35.0,35.0,35.0,36.0,37.0
114,31.0,31.0,35.0,35.0,33.0,34.0
115,38.0,36.0,35.0,35.0,38.0,38.0
116,34.0,35.0,35.0,35.0,35.0,38.0
117,30.0,31.0,31.0,31.0,31.0,34.0
118,34.0,37.0,31.0,31.0,34.0,39.0
119,35.0,35.0,36.0,36.0,36.0,39.0
120,34.0,32.0,35.0,35.0,35.0,35.0
121,38.0,34.0,36.0,36.0,40.0,36.0
122,36.0,35.0,36.0,36.0,36.0,38.0
123,33.0,35.0,35.0,35.0,36.0,38.0
124,39.0,35.0,35.0,35.0,41.0,37.0
125,37.0,35.0,39.0,39.0,39.0,37.0
126,34.0,36.0,36.0,36.0,35.0,39.0
127,40.0,36.0,36.0,36.0,40.0,38.0
128,38.0,36.0,37.0,37.0,40.0,38.0
129,32.0,34.0,35.0,35.0,35.0,37.0
130,38.0,35.0,35.0,35.0,40.0,38.0
131,36.0,35.0,39.0,39.0,38.0,38.0
132,33.0,35.0,35.0,35.0,35.0,38.0
133,39.0,36.0,36.0,36.0,39.0,39.0
134,37.0,35.0,39.0,39.0,39.0,39.0
135,31.0,31.0,31.0,31.0,33.0,35.0
136,34.0,37.0,32.0,32.0,35.0,40.0
137,36.0,35.0,36.0,36.0,37.0,40.0
138,35.0,34.0,36.0,36.0,36.0,34.0
139,37.0,36.0,36.0,36.0,37.0,35.0
140,38.0,37.0,37.0,37.0,38.0,36.0
141,38.0,35.0,36.0,36.0,37.0,34.0
142,39.0,36.0,39.0,39.0,40.0,35.0
143,38.0,37.0,38.0,38.0,39.0,36.0
144,39.0,36.0,35.0,35.0,37.0,35.0
145,39.0,36.0,37.0,37.0,41.0,36.0
146,38.0,37.0,37.0,37.0,39.0,36.0
147,37.0,35.0,37.0,37.0,36.0,37.0
148,38.0,36.0,39.0,39.0,41.0,35.0
149,37.0,36.0,41.0,41.0,39.0,35.0
150,38.0,36.0,35.0,35.0,37.0,38.0
151,39.0,37.0,39.0,39.0,42.0,36.0
152,37.0,37.0,41.0,41.0,40.0,36.0
153,34.0,36.0,36.0,36.0,36.0,38.0
154,39.0,37.0,36.0,36.0,41.0,36.0
155,36.0,37.0,36.0,36.0,41.0,37.0
156,36.0,35.0,36.0,36.0,36.0,36.0
157,37.0,36.0,38.0,38.0,40.0,35.0
158,36.0,36.0,41.0,41.0,38.0,35.0
159,37.0,36.0,35.0,35.0,37.0,37.0
160,38.0,37.0,38.0,38.0,41.0,36.0
161,36.0,37.0,40.0,40.0,39.0,36.0
162,33.0,36.0,35.0,35.0,36.0,37.0
163,39.0,37.0,36.0,36.0,40.0,36.0
164,35.0,37.0,39.0,39.0,40.0,36.0
165,31.0,32.0,31.0,31.0,33.0,34.0
166,34.0,35.0,32.0,32.0,35.0,36.0
167,33.0,33.0,35.0,35.0,37.0,36.0
