Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
87,31.0,32.0,33.0,32.0,31.0,32.0
88,31.0,34.0,35.0,34.0,32.0,28.0
89,37.0,36.0,35.0,38.0,37.0,27.0
90,30.0,32.0,32.0,32.0,29.0,31.0
91,32.0,32.0,30.0,36.0,28.0,33.0
92,34.0,32.0,30.0,35.0,33.0,33.0
93,29.0,31.0,33.0,31.0,30.0,34.0
94,37.0,36.0,34.0,35.0,31.0,32.0
95,33.0,31.0,34.0,34.0,36.0,32.0
96,30.0,32.0,32.0,32.0,31.0,31.0
97,38.0,37.0,34.0,31.0,32.0,33.0
98,34.0,32.0,34.0,35.0,37.0,33.0
99,28.0,30.0,32.0,30.0,29.0,36.0
100,36.0,35.0,33.0,34.0,30.0,38.0
101,32.0,30.0,37.0,33.0,35.0,38.0
102,29.0,31.0,33.0,31.0,30.0,37.0
103,37.0,36.0,33.0,30.0,31.0,39.0
104,33.0,31.0,37.0,34.0,36.0,39.0
105,30.0,32.0,32.0,32.0,31.0,32.0
106,32.0,31.0,34.0,31.0,32.0,34.0
107,34.0,32.0,34.0,35.0,37.0,34.0
108,27.0,28.0,33.0,25.0,29.0,26.0
109,29.0,30.0,30.0,27.0,28.0,28.0
110,30.0,30.0,30.0,30.0,31.0,28.0
111,27.0,30.0,30.0,27.0,29.0,33.0
112,30.0,31.0,30.0,28.0,29.0,35.0
113,30.0,32.0,31.0,33.0,32.0,35.0
114,29.0,29.0,34.0,26.0,30.0,38.0
115,29.0,30.0,34.0,27.0,32.0,34.0
116,30.0,31.0,35.0,32.0,36.0,34.0
117,30.0,30.0,33.0,26.0,31.0,33.0
118,29.0,31.0,35.0,28.0,33.0,27.0
119,31.0,31.0,34.0,32.0,37.0,28.0
120,28.0,31.0,30.0,27.0,30.0,32.0
121,30.0,33.0,30.0,34.0,29.0,34.0
122,31.0,33.0,30.0,33.0,33.0,34.0
123,29.0,30.0,34.0,26.0,31.0,35.0
124,31.0,32.0,34.0,33.0,32.0,33.0
125,30.0,32.0,34.0,32.0,36.0,33.0
126,30.0,31.0,32.0,27.0,32.0,32.0
127,32.0,32.0,33.0,29.0,33.0,34.0
128,31.0,33.0,34.0,33.0,37.0,34.0
129,28.0,29.0,33.0,25.0,30.0,37.0
130,30.0,31.0,33.0,32.0,31.0,39.0
131,29.0,31.0,38.0,31.0,35.0,39.0
132,29.0,30.0,34.0,26.0,31.0,38.0
133,31.0,31.0,33.0,28.0,32.0,40.0
134,30.0,32.0,38.0,32.0,36.0,40.0
135,30.0,31.0,32.0,27.0,32.0,33.0
136,30.0,32.0,34.0,29.0,33.0,35.0
137,31.0,33.0,34.0,33.0,37.0,35.0
138,28.0,32.0,28.0,34.0,32.0,31.0
139,31.0,34.0,29.0,37.0,31.0,33.0
140,30.0,34.0,30.0,36.0,35.0,33.0
141,27.0,31.0,32.0,33.0,32.0,35.0
142,30.0,33.0,33.0,36.0,33.0,33.0
143,29.0,33.0,34.0,35.0,37.0,33.0
144,28.0,32.0,32.0,27.0,33.0,31.0
145,31.0,34.0,32.0,31.0,34.0,33.0
146,30.0,34.0,34.0,33.0,38.0,33.0
147,26.0,31.0,31.0,32.0,31.0,36.0
148,29.0,32.0,33.0,35.0,32.0,38.0
149,28.0,37.0,35.0,34.0,36.0,38.0
150,27.0,32.0,32.0,26.0,32.0,37.0
151,30.0,33.0,33.0,32.0,33.0,39.0
152,29.0,38.0,35.0,32.0,37.0,39.0
153,28.0,33.0,32.0,27.0,33.0,32.0
154,31.0,34.0,32.0,29.0,34.0,34.0
155,30.0,39.0,34.0,33.0,38.0,34.0
156,25.0,30.0,30.0,31.0,30.0,35.0
157,28.0,31.0,32.0,34.0,31.0,37.0
158,27.0,36.0,34.0,33.0,35.0,37.0
159,26.0,31.0,31.0,25.0,31.0,36.0
160,29.0,32.0,33.0,31.0,32.0,38.0
161,28.0,37.0,35.0,31.0,36.0,38.0
162,27.0,32.0,32.0,26.0,32.0,37.0
163,30.0,33.0,33.0,28.0,33.0,39.0
164,29.0,38.0,35.0,32.0,37.0,39.0
165,27.0,31.0,32.0,27.0,33.0,32.0
166,30.0,33.0,33.0,29.0,33.0,34.0
167,29.0,33.0,34.0,33.0,36.0,34.0
