Scenario,Roll 0,Roll 1,Roll 2,Roll 3
120,34.0,38.0,32.0,33.0
121,39.0,39.0,34.0,38.0
122,36.0,38.0,34.0,37.0
123,35.0,37.0,32.0,32.0
124,38.0,39.0,38.0,37.0
125,36.0,37.0,38.0,37.0
126,36.0,38.0,32.0,32.0
127,39.0,40.0,34.0,38.0
128,37.0,38.0,34.0,37.0
129,34.0,36.0,31.0,32.0
130,37.0,38.0,37.0,36.0
131,35.0,36.0,37.0,36.0
132,35.0,37.0,31.0,31.0
133,38.0,39.0,33.0,37.0
134,36.0,37.0,33.0,37.0
135,32.0,38.0,31.0,32.0
136,34.0,38.0,32.0,38.0
137,37.0,38.0,33.0,34.0
138,33.0,36.0,33.0,33.0
139,34.0,35.0,33.0,32.0
140,34.0,34.0,35.0,32.0
141,34.0,36.0,34.0,33.0
142,37.0,35.0,37.0,32.0
143,36.0,35.0,36.0,33.0
144,35.0,37.0,31.0,34.0
145,38.0,35.0,33.0,32.0
146,37.0,36.0,37.0,34.0
147,34.0,35.0,33.0,32.0
148,36.0,34.0,36.0,31.0
149,36.0,34.0,35.0,32.0
150,35.0,36.0,34.0,33.0
151,37.0,35.0,37.0,32.0
152,37.0,35.0,36.0,33.0
153,36.0,35.0,31.0,32.0
154,38.0,35.0,33.0,32.0
155,38.0,34.0,37.0,32.0
156,33.0,34.0,32.0,31.0
157,35.0,33.0,35.0,31.0
158,35.0,33.0,34.0,31.0
159,34.0,35.0,33.0,32.0
160,36.0,34.0,36.0,31.0
161,36.0,34.0,35.0,32.0
162,35.0,34.0,30.0,31.0
163,37.0,35.0,32.0,31.0
164,37.0,35.0,36.0,31.0
165,31.0,35.0,29.0,32.0
166,33.0,32.0,31.0,32.0
167,37.0,32.0,31.0,32.0
